Spotify ID,Title,Artist,Album,Release Date
0KsWjzdL1RCbBO5WsE7P0n,Kannada Shiva Songs |Janpada|,Sounds of Isha,Kannada Shiva Songs |Janapada|,2023-02-19
6Szp2kRjXn6iQvyJyUSxCe,"Kirunage (From ""PS-2"") [Kannada]","A.R. Rahman, Jayant Kaikini, Rakshita Suresh",PS-2 (Kannada) [Original Motion Picture Soundtrack],2023-03-29
3xiIegrnJHAfte9IzO8hfc,"Aakaasha Gadiya (From ""Salaar Cease Fire - Kannada"")","Ravi Basrur, Kinnal Raj, Vijayalaxmi Mettinahole","Aakaasha Gadiya (From ""Salaar Cease Fire - Kannada"")",2023-12-13
5zQyHWspgGA6nkCkeQXHed,"Love at First Sight (From ""Love Reddy (Kannada)"")",Prince Henry,"Love at First Sight [From ""Love Reddy (Kannada)""]",2023-10-12
2wwcfx0J2MaKfSHr27Fxgm,Kannadavru Bega Hathra Agthare,"Puneeth Rajkumar, Erica Fernandes",Ninnindale Dialogues,2023-05-15
3IM1xDonQRaK2dlxD2D5lN,"Prathikatheya (From ""Salaar Cease Fire - Kannada"")","Ravi Basrur, Ravi Basrur and Team","Prathikatheya (From ""Salaar Cease Fire - Kannada"")",2023-12-21
6yUiUIKVR9sMVGTGATX4M5,"Salaar Cease Fire Kannada Trailer Theme (From ""Salaar Cease Fire Kannada Trailer"")",Ravi Basrur,"Salaar Cease Fire Kannada Trailer Theme (From ""Salaar Cease Fire Kannada Trailer"")",2023-12-02
7b1ZnYo1CjAquKJpX7J4vz,Ghost Big Daddy Bgm (KANNADA),Shivarajkumar,Ghost Big Daddy Bgm (KANNADA),2023-07-13
1yG7TZGSW0cphvQdi7g9Av,"Kantara Chapter-1 Theme (From ""Kantara A Legend Chapter-1 - Kannada"")",B. Ajaneesh Loknath,"Kantara Chapter-1 Theme (From ""Kantara A Legend Chapter-1 - Kannada"")",2023-11-27
6mpqDE2MUjLgPicgv2UPY3,"Chum Chum Chali Chali (from ""Kabzaa"") [Kannada]","Airaa Udupi, Manish Dinakar, Santhosh Venky","Chum Chum Chali Chali (from ""Kabzaa"") [Kannada]",2023-02-27
6M0giEBvYPs6jDL4VRepw0,"Yaaro Kannalli (From ""Orata I Love You"")","Rajesh Krishnan, Nanditha, K Kalyan",Breakup Kannada Sad Songs,2023-02-13
7hSFllZV0QmMC7lx9oIJuM,"Summane Yake Bande (From ""Jeeva"")","Sonu Nigam, Shruthi, Kaviraj",Love Kannada Songs,2023-02-13
6d29GCBglVKWK47ft3xdrx,"Kolle (From ""Aramane"")","Guru Kiran, Kaviraj",Breakup Kannada Sad Songs,2023-02-13
07HL1w0wnu1UFgGldxUIaH,Jai Shri Ram (Kannada),"Ajay-Atul, V Nagendra Prasad, Manoj Muntashir",Adipurush (KANNADA),2023-06-06
2aH8oiMZNnb2KdXj3eVCK3,Kannada Bajana Padagalu,SHOBHA MAHAL AINAPOORA,Bajanapada,2023-04-28
6MGHrlwisOtErHzUCAOd6V,"Kannolagondu (From ""Mumtaaz"")","Anuradha Bhat, K B Pavan",Breakup Kannada Sad Songs,2023-02-13
3YmDiUprkDgBp0NDgq23nr,"Oh Hrudaya (From ""Mussanje Maatu"")","Udit Narayan, V. Sridhar",Breakup Kannada Sad Songs,2023-02-13
6vYGRqzGvYN434ZQCSP26J,"Namaami Namaami (from ""Kabzaa"") [Kannada]","Aishwarya Rangarajan, Santhosh Venky","Namaami Namaami (from ""Kabzaa"") [Kannada]",2023-02-16
6kJGR6ysDLGZUQxebdq129,"Mehabooba (From ""Kgf Chapter 2"")",Ananya Bhat,Kannada Latest Hit Songs,2023-07-11
2zWZWMVdDcnarpv384769d,"Manase Manase ( From "" Rocky"" )","Sonu Nigam, Hari Shrunga",Breakup Kannada Sad Songs,2023-02-13
32uOweJEygwyXCo5r9yjB8,"Gagana Nee (From ""Kgf Chapter 2"")",Suchetha Basrur,Kannada Latest Hit Songs,2023-07-11
2SrHoAleQp5TnKmyQEDo4X,"Gamanisu (From ""Mungaru Male 2"")","Sonu Nigam, Jayanth Kaikini",Breakup Kannada Sad Songs,2023-02-13
6eAMoDYMZTcYA0NxR4lKvv,"Kanasalu (From ""Mungaru Male 2"")","Shreya Ghoshal, Shashank",Breakup Kannada Sad Songs,2023-02-13
5bbwl8HDP5UO4CHU4DoamL,"Geleya (From ""Salaar Cease Fire - Kannada"")","Ravi Basrur, Sachin Basrur","Geleya (From ""Salaar Cease Fire - Kannada"")",2023-12-25
7fdtmnhMv3X95bMZHZ9kdE,"Kolluvudaadare (From ""Tajmahal"")",Badri Prasad,Breakup Kannada Sad Songs,2023-02-13
