Spotify ID,Title,Artist,Album,Release Date
3YNB9H2qjPmn1QouXbBA2U,Kannadachu Paal Kudichal,Jassie Gift,Ulakam Chuttum Valiban (Original Motion Picture Soundtrack),2011-07-01
7z6hNSzAGlq2ayXhhRZTwv,Kooli Maado Kallanmakle Hiiro Ondaa Kelttiraavga,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
3R8ZTvWJY7hkvCsZFE9g4i,Ekkada Kadiyo Baddiaikle MLV Agodre,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
3RYUZX3mMrukJTRsnhKeV3,Jodi Jade Haakond Ninu Jaatregoytiyaa,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
2QZI2BwuCVCnTTEJTfQX1u,Kannadasan,"Ananthu, Saindhavi, Sree Ranjini",Ethan (Original Motion Picture Soundtrack),2011-05-27
7FLxRzLfGz61ZY4cWX95vk,Karya Siddhi Hanuman Chalisa (Kannada),Sri Ganapathy Sachchidananda Swamiji,Karya Siddhi Hanuman Chalisa (Kannada),2011-02-18
1uTCMKhxnmhIwJNH9jlf1V,Hennajalumake,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
0rXvYhfiCrY9vA8WY9APNI,En Chandaa En Andaa Bengloor Hudgiru,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
3sgiTpF7p9KrlQEwf25Wnh,Kannada Bhoomi,S. P. Sundar,Sri Nagamalai Madeswaran Divya Kshettira Darisanam,2011
1SeHGOmrMZFqMKMHld58E4,Kannadada Odati,"Puttur Narasimha Nayak, Yuvraj, Ramesh Chandra, Gangotri Rangaswami, Vijay Aras",Kannadada Thayi Annamma,2011-05-24
2K7kk1SuGmeqqdSZ981OCF,Kannadada Habba Bantu,"Puttur Narasimha Nayak, Yuvraj, Ramesh Chandra, Gangotri Rangaswami, Vijay Aras",Kannadada Thayi Annamma,2011-05-24
6WOwUrDgzvcXvbXWsAEZDm,Kannadada Naadinalli,"Puttur Narasimha Nayak, Yuvraj, Ramesh Chandra, Gangotri Rangaswami, Vijay Aras",Kannadada Thayi Annamma,2011-05-24
1NdoKUnJbwVG1Xx5FMXmba,Elli Rama Kirtane,Sri Ganapathy Sachchidananda Swamiji,Karya Siddhi Hanuman Chalisa (Kannada),2011-02-18
3UMJYMZS4GzI2QC8LI1wBe,Kannadachirunnal,Thajudheen Vadakara,Lamboomba,2011-08-12
49RbBcZZSPKJWyc8769FFf,Batta Belda Ninnaa Baduke Batte Hoytu raita,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
6OMEwt2ifSyVloUSMsxpuT,Elogidde Jatikaara inta Takkanu,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
0H0rSzaxsbKDfYpfij8Efs,Engaara Manas Bante Helesavati,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
2UrlifGWxmSqvmvhWI15eU,Myaanej Maadodammidre,"Kannada Kumar, Sujatha Dutt, Mohan Raj, Manjula Gururaj, Mahalakshmi Iyer",Bitti Aliya Aaluratte Magale,2011-11-09
