Spotify ID,Title,Artist,Album,Release Date
71fCqjqfJz23Bjodiqt4GY,Chalore Chalore (Telugu),Ranjith Govind,Jalsa,2008-02-28
5pkaQ5pS44JGsA8chmUQzk,Rayini Maatram,"Himesh Reshammiya, Hariharan",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
46xvhuNlOcY9qBJlOPIL4W,Race Theme,Pritam,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
4hzbbmBuq0xvxXsJhg3Kfc,Loka Nayakuda - Come Dance With Me,"Himesh Reshammiya, Vineet Singh",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
1ofe1OGnlzESxuS3kuCSpG,Ka Katukaki,"Himesh Reshammiya, Pop Shalini",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
4j4BrGyDNQwKRQSmjEA5k7,Gana Ganamunaku,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
1qbwy00RLomClMji6GDCyB,Oh Sanam Ho Sanam - DJ Mix,"Himesh Reshammiya, Shaan, Mahalaxmi Iyer",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
4qlt4KNC6TJcbBnZqnHsQW,Oh Sanam Ho Sanam,"Himesh Reshammiya, Shaan, Mahalakshmi Iyer",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
05QnX7ZY3MZlNG4CdCR17Q,Veeragadala Padara,Naganna,Prasthanam (Telugu),2008-11-06
1gRvpDfm16DC3QKQPxECyK,Merisey O Thalapey - Club Mix,Ranjith Govind,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
1a8Xuz9culiWik3JQSKZuR,Merisey O Thalapey - House Mix,Ranjith Govind,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
5QyDn7UTbga0Wh2cBFmYMf,Merisey O Thalapey,Ranjith Govind,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
3bUzZytw96CXlwgDv5Vqrm,Manthramokati Yeado,"Karthik, Kalyani Nair, Apache Indian",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
4sJhnoMuc5xQXEuqDG3Dh2,Race Sexy Lady,"Karthik, Shalini",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
7J7SEzp5E5tmq1Y6eNknCJ,Zara Zara Touch Me - Asian Rnb Mix,Kalyani Nair,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
5EKIBmQqi4hqQ7vQmL1oxp,Om Om Om (Ninnu Nammi),Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
0AWVzgktjaX1di56LrXYNq,Nagabhusha,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
4RdRX5CzWvjmfTwr3xPH7g,Race Swaasala Ki,"Karthik, Suchitra",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
6eACzeaMrvyS9ztbyUNLPe,Jagamulanele,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
0PA8Pl6aV4X0BzwAkKo7jB,Edukondalaswami,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
4ppCfdYfQDQUOiOm2fAgco,Manthramokati Yeado - Remix,"Karthik, Kalyani Nair, Apache Indian",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
4nehzKsmeV7vzxfI3puoQA,Yee Lokamantha,"Karthik, Gopal Rao, Suchitra",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
0W6rzOcmUJpBMqFZEt7qQM,Mukundha Mukundha,"Himesh Reshammiya, Sadhana Sargam, Kamal Haasan",Dhasavathaaram (Telugu) (Original Motion Picture Soundtrack),2008-03-28
2KWS0f7Ty3KdOLd5QwXheo,Gannu Andari Priyudu,"Sukhwinder Singh, Sonu Kakkar, Neha Kakkar",Bal Ganesh 2 (Telugu),2008-05-14
6So8bcC1gZ8ADUj7J6mjMk,Gurudhikkarapu,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
1cPJrqHYsJN8HphLL7Vyeg,Yee Lokamantha - Remix,"Karthik, Gopal Rao, Suchitra",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
5t2HffWxrXergWdLHq6wjo,Race Is On My Mind,"Karthik, Suchitra",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
2IY5CD7gotCKyCyTmZGey3,Dattaavadhuta,Sri Ganapathy Sachchidananda Swamiji,Namarchana (Telugu),2008-03-25
5XaAhbO3d0kr8aJMJoCg7p,Gannu Andari Priyudu Remix,"Sukhwinder Singh, Sonu Kakkar, Neha Kakkar",Bal Ganesh 2 (Telugu),2008-05-14
4o4IaYGC1rKDhqQy1Wv638,Oo Maha Kavi,Sandhya,Prasthanam (Telugu),2008-11-06
5NoBOQeQ9jyuY1aI0t9iMS,Zara Zara Touch Me,Kalyani Nair,Race Telugu (Original Motion Picture Soundtrack),2008-03-23
66aLfxwFv1Q0U30EOfZSp8,Rajyalu Marina,Gaddar,Prasthanam (Telugu),2008-11-06
3tfvJc1Ms5rOYAHFytDFM7,Vaathapi(Instrumental),"Rajeswara Rao, B",Instrumental Namo Venkatesha Telugu Songs,2008-12-01
4JEkCSK9O2rUi1d6UJpnCH,Nadireyi Ee Jmulo(Instrumental),S. Rajeswara Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
0hTSB7ltWjiOz6RZvcM3IB,Namo Venkatesha(Instrumental),"Rajeswara Rao, B",Instrumental Namo Venkatesha Telugu Songs,2008-12-01
16Qjmz9KLd0RGDaJiixEKr,Aura Meditation - Telugu,Sri Sri Ravi Shankar,Aura Meditation - Telugu,2008-01-01
4pEkLoSmrE8I0dJ5o51oJ4,Mukkoti Devathalu(Instrumental),Pendyala Nageswara Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
2jQp06fmz5CP48Q8LidD0j,Gatha Smruthulu,Addepalli Rama Rao,Prasthanam (Telugu),2008-11-06
7KKvugw6hX3iL73977tUkl,Yemayya Rama(Instrumental),V.S.Narasimhan,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
2Yyy2SnqcBxcKNlolfqnl6,Ihigo Badhradri(Instrumental),V.S.Narasimhan,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
1fcUUiOIVL3XlfupB1ctg7,Sesha Sailavasa(Instrumental),Pendyala Nageswara Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
4RsC1vE4pdxaxmd5ILn6Ab,Ghanaa Ghana Sundara(Instrumental),P.Adinarayana Rao,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
40a53UKISLRdPE584Achla,Rama Rama Rama(Instrumental),V.S.Narasimhan,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
1QyMpn7Znizcww2k2GTFRX,Dhiname Sudhinamu(Instrumental),V.S.Narasimhan,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
0ZsTt5M5O2Fd1UsDM8tcTY,Seshadri Sikharana(Instrumental),"Rajeswara Rao, B",Instrumental Namo Venkatesha Telugu Songs,2008-12-01
6mNwTNT0wek1wRbEZR3HQo,Dhinakara Subhakara(Instrumental),Ghantasala,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
72UDtzDFEnTDPF3TiMsito,Race Is On My Mind - Remix,"Karthik, Suchitra",Race Telugu (Original Motion Picture Soundtrack),2008-03-23
0YKvIbePtPswsJ877wPZ5m,Thiru Venkatadeesha(Instrumental),"Rajeswara Rao, B",Instrumental Namo Venkatesha Telugu Songs,2008-12-01
5cu2fTaOCsLH52Vxf1nip4,Charitraka Nemam,Vande Matharam,Prasthanam (Telugu),2008-11-06
0M9IYX9HhQp2EJzWXaZgAx,Dasaradha Rama(Instrumental),V.S.Narasimhan,Instrumental Namo Venkatesha Telugu Songs,2008-12-01
