name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Drama Hitha Vachana,Drama (Original Motion Picture Soundtrack),"Tippu, Yogaraj Bhat",32pljUkVX79nGdpSX2d77I,2012-09-20,22,energetic,True,60000,93.75,0.0013960498708391,0.2355518741112691,1.0,0.0,1.0,-17.376427,0.1006289795041084,0.2328299953809385,6,0,7
Bombe Adsonu,Drama (Original Motion Picture Soundtrack),"V. Harikrishna, Yogaraj Bhat",4gTCGfn7vu475WAPmkca4x,2012-09-20,26,energetic,True,60000,122.28260869565216,0.0016425462239245,0.2105680344327675,1.0,0.0711810781423568,1.0,-20.39646,0.1166271865367889,0.1824693659255467,0,1,7
Chendutiya Pakkadali,Drama (Original Motion Picture Soundtrack),"Sonu Nigam, Yogaraj Bhat",3M0G3E53fWpbajEf13OpTu,2012-09-20,35,happy,True,60000,125.0,0.0018594620728905,0.1789299957785282,1.0,0.0036601536175509,1.0,-20.300127,0.1069883182644844,0.1921899356843575,7,1,7
Thundh Haikla Sahavasa,Drama (Original Motion Picture Soundtrack),"Vijay Prakash, Yogaraj Bhat",3A2yHGe82YZCaBaGpfubB5,2012-09-20,24,energetic,True,60000,137.1951219512195,0.0015004614730815,0.2660455849515641,1.0,0.0,1.0,-18.21598,0.1043507158756256,0.269292109990387,4,1,7
Hambalada Hoovanu,Drama (Original Motion Picture Soundtrack),"V. Harikrishna, Yogaraj Bhat, Jayant Kaikini",7AVAZJ0x7aAIe3Qxy8F2cb,2012-09-20,29,calm,True,60000,125.0,0.0017170251038194,0.2805065557789726,1.0,0.0401290417588341,1.0,-25.059898,0.1090682595968246,0.2285266385016484,7,1,7
Bombe Adsonu (Bit),Drama (Original Motion Picture Soundtrack),"V. Harikrishna, Yogaraj Bhat",72toVtdWdURIpJZK5yagEe,2012-09-20,6,energetic,True,60000,122.28260869565216,0.0016425462239245,0.2105680344327675,1.0,0.0711810781423568,1.0,-20.39646,0.1166271865367889,0.1824693659255467,0,1,7
Boni Aagada Hrudayana,Annabond,Tippu,215gWNB0OllSLcLExHpiZ9,2012-04-02,44,energetic,True,60000,106.13207547169812,0.0011679524762246,0.2273423960740312,1.0,0.0,1.0,-16.29592514038086,0.0753792747855186,0.2626292917199234,3,0,7
Yenendu Hesaridali,Annabond,"Sonu Nigam, Shreya Ghoshal",22NNzZJoVoeuHN2rK0ccp9,2012-04-02,50,calm,True,60000,119.6808510638298,0.0010303680672158,0.2480032195665215,1.0,0.0,1.0,-15.35511875152588,0.1013527289032936,0.3109878515959388,8,0,7
Thumba Nodbedi,Annabond,V. Harikrishna,40JuJ0goHXnxOC5RXwJikK,2012-04-02,51,energetic,True,60000,193.9655172413793,0.0014360301224717,0.207514323842428,1.0,0.0076938421431176,1.0,-17.366853713989258,0.0938265770673751,0.3058114926599588,8,0,7
Kaanadanthe Maayavadanu - Remix,Annabond,Puneeth Rajkumar,6UCzvS43szF3m0jbQYHKAq,2012-04-02,50,energetic,True,60000,148.02631578947367,0.001250152070017,0.2260730904783593,1.0,0.0,1.0,-16.07486343383789,0.0973575040698051,0.291869469346851,9,1,7
Annabond,Annabond,"Ranjeeth, Naveen Madhav, Ramya",52s4cOSBwCCbKRB3VA2Aik,2012-04-02,42,energetic,True,60000,100.44642857142856,0.0008430460040666,0.2067423256698809,1.0,0.0,1.0,-16.526124954223633,0.0824321508407592,0.2283943665213872,2,1,7
Romeo Romeo,Romeo,Arjun Janya,46NNehEJQopV991mn84SlI,2012-05-11,16,energetic,True,60000,160.71428571428572,0.0014640849176685,0.3001493310911393,1.0,0.0,1.0,-16.828004837036133,0.1028255373239517,0.3641911549393119,4,1,7
Aalochane,Romeo,Shreya Ghoshal,67pI0itKr5xSHnNYrLueY3,2012-05-11,47,calm,True,60000,156.25,0.0016037652349071,0.3660295461362424,0.8352027833461761,0.0115517192750279,1.0,-31.120201110839844,0.1108772158622741,0.4124970103166895,11,1,7
Smile Vasi,Romeo,Arjun Janya,5mN7IIpnfCMGBvFJqUmJXc,2012-05-11,29,energetic,True,60000,104.16666666666669,0.0015012686287972,0.3744581692421347,1.0,0.0,1.0,-18.20403480529785,0.1040063351392746,0.3815557118866463,0,1,7
Tunthuru Tunthuru,Romeo,Karthik,6T4rBPdexVLeg3CBZZxDY4,2012-05-11,36,sad,True,60000,160.71428571428572,0.0013342890254826,0.2330484129210362,1.0,0.0,1.0,-19.27018547058105,0.1125899851322174,0.2938981597072934,0,1,7
Belagedhu Coffee,Romeo,"Ganesh, Sadhu Kokila, Rangayana Raghu, Arjun Janya",2IKRLW3Ig9QLLKUUUrF8m1,2012-05-11,32,energetic,True,60000,127.8409090909091,0.0009810702829287,0.2877075325497689,1.0,0.0,1.0,-17.688444137573242,0.1024368107318878,0.291579022405767,10,0,7
Everybody Rock,Romeo,"Vijay Prakash, Priya Hemesh",5NOnz9LtSUBY4ctJbtuza0,2012-05-11,27,energetic,True,60000,160.71428571428572,0.0023250606467327,0.3606958589306345,1.0,0.1878583507749402,1.0,-23.484655380249023,0.0887325406074523,0.3608141037297966,9,1,7
By-2-Bedsheetnali,Romeo,"Shamitha Malnad, Suma Shastri",2XlXXzIBoV3YS6XaBJT4Vi,2012-05-11,24,energetic,True,60000,122.28260869565216,0.0008714485814453,0.3450489010287059,1.0,0.0,1.0,-17.778684616088867,0.1035265251994133,0.3009044719383955,10,0,7
Dum Maro Dum,Raambo 2,Aditi Sagar,0ifXAWxfFnT13mTehcjeyk,2018-05-14,33,energetic,True,60000,100.44642857142856,0.0019240830124999,0.2703733745945165,1.0,0.0,1.0,-16.52678680419922,0.0964016839861869,0.3029467159876496,3,0,7
