Spotify ID,Title,Artist,Album,Release Date
1Vl19ZgxNK9LJbT1sQoD32,Telugu Bhasha,"S. P. Balasubrahmanyam, S.P. Charan",Neeku Nenu Naaku Nuvvu (Original Motion Picture Soundtrack),2003-08-15
6896SV2Hs4o9bKku7sHZ7Z,Maa Telugu Talliki,Tanguturi Suryakumari,Golden Hour Basic Songs Of Tanguturi Suryakumari,2003-01-05
7ETdWYT4OPBwdvfRNgerUg,Mandalola,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalam, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
4IhE5yjynm2loPCHSXzDBE,Thaalelo,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
1FlYg2XIqx8UGCJkWd1y1F,Holi Holi,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
1rZXil9o82y9eFlKVXb4M2,Vayasu Pongu,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalam, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
2D7etNvQtgdicptCJmEHyP,Katha(In Telugu),Kasinath Tataa,Sri Thulasi Pooja Vratam (With Sanskrit),2003-12-04
4lT6Ses3MJvQAt0INqi8XU,Sandhulona Bayanti,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
7H6JKIis1lpXjZiTvIYCKf,Melukora Teluguvaada,Raavu Balasaraswathi,Golden Hour Raavu Balasaraswathi Songs,2003-10-28
115Yq1QGfZociPDr4vnpWc,Entha Challani,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
2YnpSSqVgQ1HSX6U3BWQ32,Maadhi Swatantra Desam,Tanguturi Suryakumari,Vande Mataram Patriotic Songs - Telugu,2003-12-17
0U4EEVFoNwB7o3SYrWY70p,Tekumanu Kottichehi,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalam, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
5jqHxAx64LPI98hDMT1DX8,Mancha Digave,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
5KWtlgYmf2NjTmA4B1MiYI,Om Shree Sai Naathaya Namah,"Mahendra Kapoor, S.P. Balsubramaniam, Anupama",Om Shri Sai Sagun Upasana (Telugu),2003-05-15
1HE56p4AvF8LZ3X7rzI2hX,Desamunu Preminchumammaa,Tanguturi Suryakumari,Vande Mataram Patriotic Songs - Telugu,2003-12-17
11OE3KTT99cxgLs98fLGWn,Om Sai Shree Sai Jai Jai Sai,"Mahendra Kapoor, S.P. Balsubramaniam, Anupama",Om Shri Sai Sagun Upasana (Telugu),2003-05-15
5bGkdiTuiWB6G1CowlU3df,Laali Lalamma Laali,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
42ZMRLxpN8UDW9MG8VV7Kg,Enthati Vaadoy,"A. Anasuya Devi, V. Seetha Devi, T.R. Jayadev, G. Anand, V. Ramakrishna, B.Gopalan, K. Mallikarjuna Rao",Telugu Folk Songs,2003-01-11
2XEAOtKg7ld4urmkSrrEfZ,Vandhe Maatharam,Air Orchestra,Vande Mataram Patriotic Songs - Telugu,2003-12-17
32PDtqIwnDDgEcN3hlzfgl,Jana Gana Mana,Military Band,Vande Mataram Patriotic Songs - Telugu,2003-12-17
