name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Ajab Si,Om Shanti Om,"Vishal-Shekhar, KK",5FXMRdJjKq1BIX4e8Eg9mK,2007-09-18,79,calm,True,60000,119.6808510638298,0.0011104122689428,0.2032381743245645,1.0,0.0,1.0,-16.962488,0.095923475921154,0.2712672777793962,8,0,7
Dard - E - Disco,Om Shanti Om,"Vishal-Shekhar, Sukhwinder Singh, Marianne, Caralisa Monteiro, Nisha",2GTasAZimpxzNgE7aXFifI,2007-09-18,65,energetic,True,60000,106.13207547169812,0.0009278538278959,0.4717030340439477,1.0,0.147938168590685,1.0,-14.87519,0.0923486500978469,0.4367864245729229,11,1,7
Deewangi Deewangi,Om Shanti Om,"Vishal-Shekhar, Shaan, Udit Narayan, Shreya Ghoshal, Sunidhi Chauhan, Rahul Saxena",7emLx4rVwr0tPyjktu7A7U,2007-09-18,62,energetic,True,60000,108.17307692307692,0.000973274664491,0.3074974171258443,1.0,0.0,1.0,-16.793451,0.0953426361083984,0.2937220962228991,4,1,7
Main Agar Kahoon,Om Shanti Om,"Vishal-Shekhar, Sonu Nigam, Shreya Ghoshal",0iXLwnLmLwn9y54JtBTNxY,2007-09-18,71,calm,True,60000,148.02631578947367,0.0012998334305244,0.2647936373811322,1.0,0.0,1.0,-23.510628,0.0971292331814765,0.2844256263738693,0,1,7
Jag Soona Soona Lage,Om Shanti Om,"Vishal-Shekhar, Rahat Fateh Ali Khan, Richa Sharma",2sVzO3L0fdOMVe8wVlM0IE,2007-09-18,60,sad,True,60000,133.92857142857142,0.0012901785765694,0.3039876244223249,1.0,0.0910937061332121,1.0,-21.177254,0.0956522300839424,0.254878571956771,7,1,7
Dhoom Taana,Om Shanti Om,"Vishal-Shekhar, Shreya Ghoshal, Abhijeet",4eKWtXoGajnaGKvKAcgc8f,2007-09-18,62,energetic,True,60000,144.23076923076923,0.0015612668465541,0.3218841823953519,1.0,0.012902874601459,1.0,-16.728006,0.0739755183458328,0.3338557694503588,0,1,7
Dastaan - E - Om Shanti Om,Om Shanti Om,"Vishal-Shekhar, Shaan",4IPzzBnFrGrlijBWY0JDYB,2007-09-18,57,sad,True,60000,137.1951219512195,0.0011575508705295,0.2287397171058478,0.974019542336464,0.0,1.0,-23.985903,0.1078891083598136,0.1935309517888837,4,1,7
Dard - E - Disco (Remix),Om Shanti Om,"Vishal-Shekhar, Sukhwinder Singh, Marianne D'Cruz, Dj Aqeel, Nisha",3L2XWJbcC02LtUqZrQmjdr,2007-09-18,41,energetic,True,60000,125.0,0.0014804776118623,0.2352767494112157,1.0,0.0,1.0,-14.774085,0.0724096745252609,0.2811805539413162,6,0,7
Deewangi (Rainbow Mix),Om Shanti Om,"Vishal-Shekhar, Shreya Ghoshal, Shaan, Dj Kiran, Dj G, Sunidhi Chauhan, Rahul Saxena",07RJC58SXjGzBODPOZZq0x,2007-09-18,41,energetic,True,60000,122.28260869565216,0.0012088156450903,0.289283641241557,1.0,0.0,1.0,-13.629482,0.0933080464601516,0.3553088595490382,4,1,7
Om Shanti Om (Medley Mix),Om Shanti Om,"Vishal-Shekhar, Shreya Ghoshal, Abhijeet, Jackie V, Sukhwinder Singh, Shaan",0YL5pioc2QasxcXyjh0zRT,2007-09-18,42,energetic,True,60000,112.5,0.0010696913047529,0.5626274079052612,0.6492070853710175,0.053388572987209,1.0,-24.4083,0.0895575284957885,0.4365091051874015,10,0,7
Om Shanti Om (Instrumental),Om Shanti Om,Vishal-Shekhar,4kqUlN3craCx3ZIBIfhp2X,2007-09-18,45,calm,True,56905,59.840425531914896,0.0015077821152558,0.11437862435567,1.0,0.011547870952241,1.0,-19.964811,0.085244782269001,0.0897973175745733,11,1,7
Dastaan (The Dark Side Mix),Om Shanti Om,"Vishal-Shekhar, Shaan, Zoheb, D.J. Nikhil, Chinappa, Dj Nawed",4lip6ZjqqTKfJgjbTfBj6l,2007-09-18,38,energetic,True,60000,137.1951219512195,0.0008008315349194,0.3459081232780839,1.0,0.0,1.0,-20.791399,0.0693604424595832,0.4462372101238862,9,1,7
Bhool Bhulaiyaa,Bhool Bhulaiyaa,"Pritam, Neeraj Shridhar",6CCV7FeYgEQ7Ekbes6B36Q,2007-09-05,64,energetic,True,60000,108.17307692307692,0.0008555484827784,0.2968465328386064,1.0,0.0231551446507169,1.0,-15.84250545501709,0.0919082388281822,0.2480810115938138,0,1,7
Labon Ko,Bhool Bhulaiyaa,"Pritam, KK",5WncH5iZ5GFlnXm7jKEXVP,2007-09-05,72,calm,True,60000,108.17307692307692,0.0010750057414912,0.2031166681478848,1.0,0.0,1.0,-12.918017387390137,0.0862454324960708,0.302130321180763,4,1,7
Sajda,Bhool Bhulaiyaa,"Pritam, KK",2xyCqd1uWitWB8jNf5VGBE,2007-09-05,41,calm,True,60000,89.28571428571429,0.0010934909710683,0.2061621336762353,1.0,0.0,1.0,-22.172666549682617,0.096075139939785,0.1959087099879402,6,0,7
Bhool Bhulaiyaa (Remix),Bhool Bhulaiyaa,"Pritam, Neeraj Shridhar, Dj A-Myth",05nGRdzYpcLGrm9RaAVWVz,2007-09-05,41,energetic,True,60000,110.29411764705884,0.0014821490823166,0.2386342254432545,1.0,0.0,1.0,-13.826183319091797,0.0981239378452301,0.2817125130700012,0,1,7
Lets Rock Soniye,Bhool Bhulaiyaa,"Pritam, Tulsi Kumar, Shaan",0W6xSGihThKerVr2u18n9u,2007-09-05,41,energetic,True,60000,102.27272727272728,0.0008283934937844,0.3403466119912016,1.0,0.0496348676940129,1.0,-13.650981903076172,0.0882534310221672,0.3242093725378966,9,1,7
Sakhiya,Bhool Bhulaiyaa,"Pritam, Tulsi Kumar",2cXCAt1hxf25JGIMZI6wjG,2007-09-05,32,energetic,True,60000,100.44642857142856,0.0009316475619977,0.2829969984502755,1.0,0.0,1.0,-12.313830375671388,0.0966124087572097,0.2516212841479128,0,1,7
Mere Dholna,Bhool Bhulaiyaa,"Pritam, Shreya Ghoshal, M. G. Sreekumar",2R4zzmPXIFuBH0BqdWDkfC,2007-09-05,61,energetic,True,60000,114.79591836734694,0.0014041140137698,0.4083657696964983,1.0,0.0,1.0,-18.083585739135746,0.0997422710061073,0.3931955237457701,4,1,7
Allah Hafiz,Bhool Bhulaiyaa,"Pritam, KK",7CMyoI8zAFAUhMnQ5NzNnu,2007-09-05,54,energetic,True,60000,102.27272727272728,0.0009596518486639,0.3623361923158105,1.0,0.2778117431172793,1.0,-13.860474586486816,0.0872518345713615,0.4540067694907299,4,1,7
