name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Adaraku,Athadu,Vishwa,67RKXc29tGIKnVY2xIBcSU,2005,55,sad,True,60000,100.44642857142856,0.0008346249818601,0.2462886806234447,0.484940230846405,0.0,1.0,-28.592768,0.09793694,0.3188379616987153,4,1,7
Pillagali,Athadu,Shreya Ghoshal,55iQGZi7Wo0QepOOJbrwn1,2005,52,calm,True,60000,66.96428571428571,0.001456998424258,0.4235310423980181,1.0,0.0,1.0,-16.015,0.09757256,0.3745871561782065,11,1,7
Avunu Nijam,Athadu,"KK, Sunitha",3CW0qWSqqqDvQWritNm7bC,2005,56,calm,True,60000,114.79591836734694,0.0013531534977331,0.4111621475626555,0.7455188035964966,0.0,1.0,-24.67423,0.09123853,0.4403965971610936,6,0,7
Chandamama,Athadu,"Ranjith Govind, Mahalakshmi Iyer",6Is48JBDfvq2Ub7OCxJUAg,2005,46,calm,True,60000,130.8139534883721,0.0015172140811346,0.1633229613346516,1.0,0.0,1.0,-12.973899,0.10852135,0.3136072978265711,6,0,7
Netho Cheppana,Athadu,"S. P. Balasubrahmanyam, K. S. Chithra",5RfNlQ6GrTWmAXpmUUhDzF,2005,59,happy,True,60000,133.92857142857142,0.0012493328877753,0.3778356070031994,1.0,0.0,1.0,-19.364042,0.10223279,0.3486467635267066,1,0,7
Pilichina,Athadu,"Karthik, Kavita Krishnamurthy",4jh6L20PnBesW0nxYUUwVg,2005,48,energetic,True,60000,100.44642857142856,0.0011632929242701,0.2811678965406149,1.0,0.0,1.0,-20.330656,0.107703075,0.3020367048198833,4,1,7
Singu Singu,Narasimhudu,"S. P. Balasubrahmanyam, K. S. Chithra",03m6Vmu2DIY6rSA64d4g1b,2005,41,energetic,False,60000,95.33898305084746,0.0012576940403506,0.4533139421047369,1.0,0.0,1.0,-19.90397071838379,0.0957674756646156,0.4120626469948881,9,1,7
Yeluko Nayaka,Narasimhudu,"Mallikarjun, Ganga",0Ojw0UUW0FQgESkNHoCgrH,2005,59,happy,True,60000,160.71428571428572,0.0019876449035259,0.2941139457152061,1.0,0.0,1.0,-23.450803756713867,0.1120368242263794,0.2699836926311765,2,1,7
Muddula Gopala,Narasimhudu,"Udit Narayan, Shreya Ghoshal",4Gzv58RYeRa4zBZylVFyPv,2005,34,energetic,False,60000,122.28260869565216,0.000968558522483,0.380468819432101,1.0,0.0,1.0,-20.046594619750977,0.0918555632233619,0.3470904214930854,5,1,7
Slokam,Narasimhudu,Mani Sharma,6sVRdBk0J2fXjOiRm9G2Dv,2005,28,calm,True,60000,108.17307692307692,0.0013695238751375,0.3294566209062833,0.7457583546638489,0.0,1.0,-26.245450973510746,0.0893392339348793,0.2204629028928372,4,1,7
Rajamandrike,Narasimhudu,"Shankar Mahadevan, Suchitra",2KT0w2zTdR2Eiq70il0cKW,2005,35,energetic,False,60000,104.16666666666669,0.0011159794982124,0.4998278083896196,1.0,0.0,1.0,-21.561656951904297,0.090344563126564,0.3714606965403292,7,1,7
Muddoche Kopalu,Narasimhudu,"Karthik, Mahalakshmi Iyer",4y57sMxtzrPpzoNXk8DaHA,2005,36,calm,True,60000,125.0,0.0009699304624606,0.4387366725082207,1.0,0.0,1.0,-19.64474105834961,0.0982647761702537,0.4394580809203458,7,1,7
Krishnamurariki,Narasimhudu,"Tippu, Sunitha, Kousalya",0d9Daz9BXtYvPmeqTm80P0,2005,34,energetic,False,60000,80.35714285714286,0.0010035801570012,0.3400298280305723,1.0,0.0376782938838005,1.0,-18.51529121398925,0.1020423024892807,0.3702377309629809,9,1,7
A Vachi B Pai,Chatrapathi,"M. M. Keeravaani, Mathangi",6fc32bPjXJaZHrDsEqycQb,2005-09-25,59,energetic,True,60000,114.79591836734694,0.0011679498332774,0.4173754526972982,1.0,0.0,1.0,-18.83138465881348,0.0917737632989883,0.4204420942283889,1,0,7
Agni Skalana,Chatrapathi,"M. M. Keeravaani, Mathangi",547drAxnHv6qRwvJMceREO,2005-09-25,53,sad,True,60000,125.0,0.0011763089968624,0.1573079716383753,1.0,1.0,1.0,-23.36835670471192,0.1029406636953353,0.170399468372592,7,1,7
Summamma Suriya,Chatrapathi,"Kalyani Malik, Sunitha, Smitha",0a2HnI0y1FnCmt5gzFRnVE,2005-09-25,45,calm,False,60000,75.0,0.0010770412713739,0.3166303421058478,0.3338061571121216,0.0,1.0,-29.96227264404297,0.0988674387335777,0.3070261783397217,4,1,7
Nallani Vannio,Chatrapathi,K. S. Chithra,1Um0aHlCyOTo0D7HgyTl02,2005-09-25,36,sad,True,60000,117.1875,0.0017109847558975,0.1146970573286971,1.0,0.0,1.0,-16.82181167602539,0.09977538138628,0.1736993133752235,2,1,7
