Spotify ID,Title,Artist,Album,Release Date
7pJ4qUAXYKIObqrHpN09Ds,"A Whole New World - From ""Aladdin""",Royal Philharmonic Orchestra,"A Whole New World (From ""Aladdin"")",2020-09-11
5ZXftinY2hIwD0eZ7ovnAp,Summer,"Joe Hisaishi, London Symphony Orchestra",Dream Songs: The Essential Joe Hisaishi,2020-02-21
6AOcRbxz8tjabipJyUCrvW,Make A Wish (Birthday Song) - English Version,NCT U,NCT RESONANCE Pt. 1 - The 2nd Album,2020-10-12
48YxQWV3Fk6AhXVuAaN6ak,SLUMP (English Ver.),Stray Kids,TOP (English Ver.),2020-05-20
6NsZucPvDbyARfXLgTpY9u,Nessun Dorma,"Giacomo Puccini, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
7x63W1DjKHdw02s6JyC0jt,"Colors of the Wind - From ""Pocahontas""",Royal Philharmonic Orchestra,"Colors of the Wind (From ""Pocahontas"")",2020-06-26
3EWbsc50twXZdqZBhTWzsF,Jerusalema - English Version,Nora Grand,Jerusalema (English Version),2020-09-18
3Y4XAV574a6jlyylrP45JW,One Summer's Day - from 'Spirited Away',"Joe Hisaishi, London Symphony Orchestra",Dream Songs: The Essential Joe Hisaishi,2020-02-21
2PLEixhOvUIrS4CKIv43mL,Adagio for Strings,"Samuel Barber, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
7iqFh7Vftu6YfwZCSekgtU,My Neighbour TOTORO,"Joe Hisaishi, London Symphony Orchestra",Dream Songs: The Essential Joe Hisaishi,2020-02-21
5sPdWGv1MlA0qHzjN9hPPv,Levanter (English Ver.),Stray Kids,Step Out of Clé (English Ver.),2020-01-24
6VChVf3NAbBtJzvSVEwqJ3,"How Far I'll Go - From ""Moana""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
4h1V7NLdMV1JpuaJbJAA9t,Bad Alive - English Version,WayV,Bad Alive (English Version),2020-07-29
1K0KYYZcDvIRTtZAl7fuJG,My Lighthouse,Norman Dück,My Lighthouse,2020-05-29
0mQzAOKpgaG0h85AGjuFuA,"Let It Go - From ""Frozen""","Royal Philharmonic Orchestra, Christian Li",Disney Goes Classical,2020-10-02
3u5mc9EDUNn1hjtmbc4F2d,The Lonely Shepherd,"James Last, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
62QCh9uv6U3Wyonuebh1q4,English Suprabhatam (Female Vocal),Sri Sathya Sai International Organization,Prayers,2020-06-16
1N4ZNcQTCAYjynL1h83OdM,Calming Fire,"Sleep Sounds Ambient Noises, Fireplace Sounds, Relaxing Music Therapy",#Fireplace Sounds & Ambient Noises,2020-02-27
4GaVb4spqse4hOwiHpWXVC,Caruso,"Lucio Dalla, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
5CnK81FQ3DqTQae9ZBLQ7V,Zombie (English Ver.),DAY6,The Book of Us : The Demon,2020-05-11
64flSHeka6CUoz8XgCmgiT,Bad Apple!! - English Remaster,"RichaadEB, Cristina Vee",Bullet Hell II,2020-07-10
07ux0nRzdjM1wyN83hTAMe,How to Save a Life,Norman Dück,Love and Physics,2020-05-01
3tN0o0Dl0S7hG3YMDFNDkc,Intermezzo (Cavalleria Rusticana),"Domenico Monleone, Pietro Mascagni, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
7t8x08mBl0bS51kB63zqdE,Po Jian (English ver.),Sati Akura,"Po Jian (From ""Douluo Dalu: Soul Land"")",2020
28kPK0A5XndSQkGVNRBuqN,Kimi No Toriko / Summertime - English Version,"Atomic Cat, Liquid Dust",Kimi No Toriko / Summertime - English Version,2020-08-14
3V296c27sJ9L6OwD7GOI1D,"Triple Concerto in C Major, Op. 56: III. Rondo alla Polacca - Live at Philharmonie, Berlin / 2019","Ludwig van Beethoven, Anne-Sophie Mutter, Yo-Yo Ma, Daniel Barenboim, West-Eastern Divan Orchestra",Beethoven: Triple Concerto & Symphony No. 7 (Live),2020-04-03
2EmZc2qvHCSybrID8rQThH,Etoile English ver.,OH MY GIRL,Etoile / Nonstop Japanese ver. Special Edition,2020-11-25
5mnhowjTB10FL3rlZGJwK4,Shapes Colors Song 2,English Tree TV,Shapes & Colors Songs for Kids,2020-09-14
41tSVyKAmeb79e5NhfDIyc,Cradles - Piggy Memes (Impossible Remix) - Piano Version,Dario D'Aversa,Cradles - Piggy Memes (Impossible Remix) [Piano Version],2020-06-04
03wvlNaxFKB9sge4U6vyPE,MORE & MORE (English Version),TWICE,MORE & MORE (English Version),2020-08-21
4IPFChIf9t9pa3C9sasaVf,Astronomia - Coffin Dance - Piano Version,Dario D'Aversa,Astronomia - Coffin Dance (Piano Version),2020-04-16
11nAMCXHi82msHXGXAUmOI,"Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar, Sheku Kanneh-Mason, London Symphony Orchestra, Sir Simon Rattle",Elgar,2020-01-10
5QdrZC1bVAPvKkzLXEghZH,Bad Apple!! - English Remaster,"RichaadEB, Cristina Vee",Bullet Hell II,2020-01-01
07EOa4q9hCTW07LwfsOe8g,Kiki's Delivery Service,"Joe Hisaishi, London Symphony Orchestra",Anime Study,2020-11-01
5w7yY5yUAT6OrmttPDALUD,Spring Frog,"Frog Sounds, Relaxing Music Therapy, Sleep Crickets",Frog Sounds in the river,2020-10-18
5TeXMYKNT0Ab8Bk0kCjd3m,"A Whole New World - From ""Aladdin""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
6XA3w8yEZ8Udpzvo9nRQjw,The Nutcracker Suite,"Pyotr Ilyich Tchaikovsky, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
7GMrJ2CENUGBvyR7kETdRA,One Summer's Day - from 'Spirited Away',"Joe Hisaishi, London Symphony Orchestra",Anime Study,2020-11-01
1H8N7ONl0vFj3gJiAe0h36,"Cello Concerto in E Minor, Op. 85: III. Adagio","Edward Elgar, Sheku Kanneh-Mason, London Symphony Orchestra, Sir Simon Rattle",Elgar,2020-01-10
6x9Xt1BSVZCTSo1avQ0GfT,Yumeji's Theme (from the soundtrack of the film In the Mood for Love),"Shigeru Umebayashi, Virgil Boutellis-Taft, Royal Philharmonic Orchestra, Jac van Steen",Incantation,2020-02-21
0Qtm9ni401cQrIUk2hqLNM,"Colors of the Wind - From ""Pocahontas""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
56JB3pqUaLaIozQ5j2tD7W,All My Love - English Ver.,PARK BO GUM,All My Love,2020-08-10
6kKYT5gozp7A7p18llkcWa,Shapes Colors Song 1,English Tree TV,Shapes & Colors Songs for Kids,2020-09-14
5RxtI8bGVET6Cd9C755u6y,"Go The Distance - From ""Hercules""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
5alifvW0L5t3Ei71aeDVax,Double Knot (English Ver.),Stray Kids,Step Out of Clé (English Ver.),2020-01-24
3mWfaQkxgPGYttNeGHtuRc,River Flows in You,"Yiruma, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
464ugbhLm0zZ2zCaRMwg6n,"Part Of Your World - From ""The Little Mermaid""","Royal Philharmonic Orchestra, Kaori Muraji",Disney Goes Classical,2020-10-02
4eKVHNaTkSwA81Ggj9GO9T,Abc Song Nursery Rhyme,English Tree TV,Alphabet and Phonics!,2020-01-29
6x1pCJudgIS8Gak9ONrg82,"Almost There - From ""Princess and the Frog""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
2wkkamnFrdc7fkgtVqTODc,TOP (English Ver.),Stray Kids,TOP (English Ver.),2020-05-20
4nnqg61tSVO0knCKfC7vb7,Open Mind - English Version,WONHO,Love Synonym #1: Right for Me,2020-09-04
4AGYFK6xfziZpJbsQfBtdL,Concerto for Clarinet,"Wolfgang Amadeus Mozart, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
4HEAqYn6eFjnosmV5AKSZ2,"Reflection - From ""Mulan""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
0O3o5L6SHXCjYvE5KY72bl,"Go The Distance - From ""Hercules""",Royal Philharmonic Orchestra,"Go The Distance (From ""Hercules"")",2020-08-28
6Eh85OEKCNqWYnvwCUAjvi,Piano Concerto No. 21,"Wolfgang Amadeus Mozart, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
208SVXxGgwTCVMz7WUUZna,"Can You Feel the Love Tonight - From ""The Lion King""","Royal Philharmonic Orchestra, Matteo Bocelli","Can You Feel the Love Tonight (From ""The Lion King"")",2020-05-29
6w5D31zA8KDNomZH6i9cfR,"Can You Feel the Love Tonight - From ""The Lion King""","Royal Philharmonic Orchestra, Matteo Bocelli",Disney Goes Classical,2020-10-02
5F5CYCF7DHv89BzNMOqy6x,Rescued,Norman Dück,Timeless,2020-09-16
5mHo72ntBoYSBjfiLiBLUM,Lascia Ch' io Pianga,"George Frideric Handel, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
0ERAunIaPLwrD7tI929t1q,We'll be fine - English Version,ReN,We'll be fine (English Version),2020-07-10
3f3o11I6fICW22aTW3ZK2k,A New Day,Norman Dück,A New Day,2020-12-04
4NBNmJjkoWTjaiSMHTJ5aD,Recover,Norman Dück,Timeless,2020-09-16
2EoBeptD2gzFIfLeIpxBeM,Forgiven,Norman Dück,Timeless,2020-09-16
4pPQtIMlD3Wgtkr1QBOZdG,Rest,Norman Dück,Timeless,2020-09-16
0nqvf0y5DtrGtj4VnllY59,Into the Night,Norman Dück,Timeless,2020-09-16
7Di3mukyQSi2zk7TiPa5Z7,Sogno di Volare (“The Dream of Flight”),"Christopher Tin, Royal Opera Chorus, Royal Philharmonic Orchestra, Anna Lapwood, William Spaulding",To Shiver the Sky,2020-08-21
11jtWPPubpPEw0f9S4OLD8,Rachmaninov 2nd Piano Concerto,"Sergei Rachmaninoff, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
0bi5kKX9J6c0kfFq3giyTw,Forest Walks,Norman Dück,Timeless,2020-09-16
6c2Wf3iPgGTiiroHBW208K,Cold English Rain,Stardust Vibes,"Rain & Thunderstorms: Best Of, Vol. 3",2020-09-28
0QrZuDSNzOwqenzM7vtlMl,He Saved Me,Norman Dück,Timeless,2020-09-16
1eaeUlU4uw2Di0eCcGsTQB,Love Is An Open Door - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
7y2Tq7VCB7McOXMwFRLAQE,Let It Go - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
4cUKX8MuWP8vGCGJ36b3nm,When I Am Older - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
1ZSxTLdHaXf62huI0o0qxj,Amerika - English Version,Rammstein,Remixes,2020-03-27
057Iym6zBNsKdi9wHsiW50,viator - English ver.,Sati Akura,viator,2020-01-15
1IViGVo46V9NEYKMt2BPeb,When Do We Use the Simple Present Tense?,English Languagecast,Learn English Grammar: A Quick Overview of the Simple Present Tense,2020-12-16
17FwCHSv5FrXazvrdi8Od3,Fallin' Flower - Piano Version,Dario D'Aversa,Fallin' Flower (Piano Version),2020-04-03
0lZXcvsjGlWFVdr4TEh2xu,Again - English Ver.,Beverly,Again (English Ver.),2020-04-03
7tv1N59ShLbXKZVxo4zRo7,The Spelling Song,Fun Kids English,Kids Songs to Learn English,2020-10-22
7w2241XjQCLhGypH9Gy0CV,Blame Summer - English Version,RADWIMPS,Blame Summer,2020-09-02
28Xzxu0qnVC8IEwSr7c5Nt,Phonics Song 2,English Tree TV,Alphabet and Phonics!,2020-01-29
1A8y2HrfSa5EZP9dlDIf3j,Have the Right Mindset,English Languagecast,"Learn English Podcast: Tips for Learning a New Language (Minea Season 1, Episode 1)",2020-12-09
1tBGGNlLPPuoOsaLkJ6cxE,No Surprises - Piano Version,Michel Simone,Perfect Isolation,2020-04-06
0KlHymvU0NsUwVqmFxVgWm,Learning Tip 2: Chunk It Up!,English Languagecast,"Learn English Podcast: Tips for Learning a New Language (Minea Season 1, Episode 1)",2020-12-09
4tLsrPD7y1ffLuyRlPJhSe,My Oxygen (English),Supanut Lourhaphanich,My Oxygen (English),2020-12-12
1wHxsZiJ3QbMi0xBaktZ7w,Set Goals for Yourself,English Languagecast,"Learn English Podcast: Tips for Learning a New Language (Minea Season 1, Episode 1)",2020-12-09
63sDpZFmOmHJoatMA3ZyNd,General Facts and Permanent Situations,English Languagecast,Learn English Grammar: A Quick Overview of the Simple Present Tense,2020-12-16
5biYS4vYqVOWueIvU5KtK8,Create a Habit,English Languagecast,"Learn English Podcast: Tips for Learning a New Language (Minea Season 1, Episode 1)",2020-12-09
7qmkkWwPzaI4fZ2MABiJu0,"Harder, Better, Faster,Stronger - Piggy Roblox Meme - Piano Version",Dario D'Aversa,"Harder, Better, Faster,Stronger - Piggy Roblox Meme (Piano Version)",2020-06-10
56JB3pqUaLaIozQ5j2tD7W,All My Love - English Ver.,PARK BO GUM,All My Love,2020-08-10
0FfBpcrITB2L3vp8pYGV2p,"J.S. Bach: The Well-Tempered Clavier: Book 1, BWV 846-869: 1. Prelude in C Major, BWV 846","Johann Sebastian Bach, Daniel Barenboim",Relaxing Piano - Mozart and Bach,2020-02-25
3Qj0SqAWEQvBgAG7XznObR,My Teddy Bear Has Two Eyes,Chimes,English Nursery Rhymes Volume-1,2020-09-29
5NyAIo7CpLaixCi6nGC2Pt,Gangsta 4 Lyfe (From The Henry Stickmin Collection) - Extended Instrumental Version,Piano Vampire,Gangsta 4 Lyfe (From The Henry Stickmin Collection),2020-12-30
6AuxJFSq6NQFVPFUeFwmtx,Learning Tip 3: Don't Translate,English Languagecast,"Learn English Podcast: Tips for Learning a New Language (Minea Season 1, Episode 1)",2020-12-09
6AuH7FIgHV0SyJN39IkgBK,Rain Rain Go Away,"Amy Jo, Pocoyo English",Ten in the Bed & More Nursery Rhymes (Vol. 2),2020-12-31
4eKVHNaTkSwA81Ggj9GO9T,Abc Song Nursery Rhyme,English Tree TV,Alphabet and Phonics!,2020-01-29
64R96fMttkw4XZzSHWcEBx,Make A Wish (Birthday Song) - English Version,NCT U,NCT RESONANCE Pt. 2 - The 2nd Album,2020-11-23
7i1PVtvZvjijdyCbu14ZTY,Kiki's Delivery Service,"Joe Hisaishi, London Symphony Orchestra",Dream Songs: The Essential Joe Hisaishi,2020-02-21
208SVXxGgwTCVMz7WUUZna,"Can You Feel the Love Tonight - From ""The Lion King""","Royal Philharmonic Orchestra, Matteo Bocelli","Can You Feel the Love Tonight (From ""The Lion King"")",2020-05-29
6VbQJA9xByzOUtQHiLk8sh,Images from the Great Siege (Version for Orchestra): IV. Solitary Rider,"Alexey Shor, London Symphony Orchestra, Sergey Smbatyan",Alexey Shor: Images from the Great Siege & Verdiana,2020-10-09
6w5D31zA8KDNomZH6i9cfR,"Can You Feel the Love Tonight - From ""The Lion King""","Royal Philharmonic Orchestra, Matteo Bocelli",Disney Goes Classical,2020-10-02
7yRzdTGoqBhnuA50Y3C1ys,The Scientist,Norman Dück,Love and Physics,2020-05-01
1uGMOR2NCuu8lLnkU5kses,Revolution - English Version,AleXa,DECOHERENCE,2020-10-21
2on3ZfJjwfYC10CImXkqjZ,Relaxing Yoga Music,"Music for Deep Meditation, Nu Meditation Music, Relaxing Music Therapy","Meditation Music: Calm Music For Meditation, Spa, Massage, Yoga, Mindfulness, Healing, Wellness, Focus, Concentration, Stress Relief and Sleeping Music",2020-03-05
3g7dWVGztfjZUmdUIg5yiK,Horror Pantomime (Theme from Piggy - Roblox) - Piano Version,Piano Vampire,Horror Pantomime (Theme from Piggy - Roblox) - Piano Version,2020-04-10
2WfXpzyJeKUxLJl1QIbaza,"Overture - From ""Mary Poppins""",Royal Philharmonic Orchestra,Disney Goes Classical,2020-10-02
3f3o11I6fICW22aTW3ZK2k,A New Day,Norman Dück,A New Day,2020-12-04
1DWZVHzIz5CLGPlgYOKeq8,Shapes Vehicles Song,English Tree TV,Shapes & Colors Songs for Kids,2020-09-14
11jtWPPubpPEw0f9S4OLD8,Rachmaninov 2nd Piano Concerto,"Sergei Rachmaninoff, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
35UkQxLhT41gHzvxg91ok7,Peace and Unity,"Relaxing Music Therapy, Musica Relajante, Nature Sounds Nature Music",Relaxing Sleep Songs,2020-02-09
1TYY1EBpW3GCSJ6A2Obmdm,Waves,Norman Dück,Timeless,2020-09-16
7msRp6idTwH4WZ1TupRZS6,Sleeping Music,"Music for Deep Meditation, Nu Meditation Music, Relaxing Music Therapy","Meditation Music: Calm Music For Meditation, Spa, Massage, Yoga, Mindfulness, Healing, Wellness, Focus, Concentration, Stress Relief and Sleeping Music",2020-03-05
6yEMRS7FygAnnxwZSyZRYg,Nocturne,"Alexander Borodin, HAUSER, London Symphony Orchestra, Robert Ziegler",Classic,2020-02-07
1hrdrwUBbAOL0653poLKO1,Combat,Hazel English,Wake UP!,2020-04-24
0QrZuDSNzOwqenzM7vtlMl,He Saved Me,Norman Dück,Timeless,2020-09-16
0votT9A3bI6CTdb4TLUhzA,Fireplace Crackle,"Sleep Sounds Ambient Noises, Fireplace Sounds, Relaxing Music Therapy",#Fireplace Sounds & Ambient Noises,2020-02-27
3AhED7IItx2ihhcF4vziNC,Insights,Norman Dück,Insights,2020-07-10
6QupuJ3XVFvm7jFeFEwBmB,Some Things Never Change - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
5yqfdENejiWz7XAuB0aGe8,For The First Time In Forever - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
75Uq0KpK98P3h0nOAnIvd8,Do You Want To Build A Snowman? - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
31ChYPomlXzTCvcPY1sF9X,Show Yourself - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
6snuBzhwUgyCyCUTF5MxsA,The Next Right Thing - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
7ykhKPczShnN1iiFPCmk4z,Fixer Upper - Lullaby Rendition,Lullaby Dreamers,Frozen - Lullaby Collection,2020-11-13
