Spotify ID,Title,Artist,Album,Release Date
3odTgWmSvPgXk8CgA2geCV,Kannada Nadina,"Shree Chandru, H.S. Srinivasa Murthy",Nodu Baa Ujjaini Kshethra,2012-01-01
1eorRYqeXqCOG40QvPgNTu,Kaanabanni Kaanabanni - Kannada,Sri Datta Vijayananda Teertha Swamiji,Sadguru Saptati,2012-08-01
5sKuiohh1QkWhh9Lfz9LGU,Kannadake Obbrene,B J Bharath,Jungle Jackie (Original Motion Picture Soundtrack),2012
6QmSX1sXrhEJmudR4UUiqQ,"Hey Suryadeva - Surya, Kannada","Trichur Brothers, Rajkumar Bharathi",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
5lfQe2fHmeJDjUSQuHuVGa,"Elli Raama Keertane - Rama, Kannada","Pradeep, Ramesh Vinayakam",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
2R70KzBIdAwrgRgWmq3ndt,Kannadacha,Kavalam Sreekumar,Hariharathmajadarsanam,2012-12-03
0QUewi3whzWHA6cENgMEZq,"Vada Maale - Hanuman, Kannada","Usha Raj, B. V. Balasai",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
1oWWlfi0T3AYlINRFEG6Ye,"Maruti Raaya - Hanuman, Kannada","Usha Raj, Ramesh Vinayakam",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
6D71sTrM53k5nb8zyOdZcc,Sogasu Juda Tarama - Kannada Gowla - Rupakam,"S. J. Jananiy, Pakkala Ramadass, Mannarkoil J. Balaji, N . Narasimhan",Trinity's Evergreen - 1,2012-12-13
0txhjBaJk1uGR28Bha9LPC,Kannada Nadina Karune Mansina,"Puttur Narsimha Nayak, Chandrika Gururaj, Prathima Athreya",Basavanna Herida Hattilakkamma,2012-10-11
5rugF4siFb7wvhBx9tNvQz,Narration,"Manjula, D. Kowshalya",Infant Jesus - Kannada,2012-01-12
5167WWxZC6J6B84KXTYzAo,"Hanumaa Maruti - Hanuman, Kannada","Abhishek Raghuram, Sundar C. Babu",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
4LYRENeCtgoaWuSm4tkT1I,Mangalam Jaya Mangalam,R. Vedavalli,Varalakshmi Vrata Pooja With Kannada Instructions,2012-01-01
5Qw9Nw55t7r48hqtXW8Xks,Saranamappa,Padanilam Babu,Saranam Vili Kannada,2012-07-16
2quJc6JjEbaBfZ3FznEKf9,Bhoothanatha Sadhanantha,Padanilam Babu,Saranam Vili Kannada,2012-07-16
4fjoHMwveVPT8L3viZk9ga,Samaganapriyane,Padanilam Babu,Saranam Vili Kannada,2012-07-16
0YO70NuONdHkxeUxvN7Aoh,"Raama Naamave - Rama, Kannada","Savitha Sai Shravanam, Rajkumar Bharathi",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
1gsrhxCzD2iOg5vh2Dkp9E,Banje Honnamma (Kamshale - Kannada Folk),Charanraj MR,Colours Of India,2012-01-01
7xiqu4zO9kRKZSjJebOjeJ,Darubadi Kannada Raga,Radha London Isvara das,Mandali,2012
5kbV0TSR3Fc262lzppDkSe,Sri Varalakshmi Vrata Pooja,Shastri,Varalakshmi Vrata Pooja With Kannada Instructions,2012-01-01
0YFLC4c8qa2AxiJIz8DH7U,Sri Varalakshmi Vrata Pooja Cont 1,Shastri,Varalakshmi Vrata Pooja With Kannada Instructions,2012-01-01
4mUr2qfffPCHO3CBbbXM6h,Sree Lakshmee Varaaham,M. S. Sheela,Varalakshmi Vrata Pooja With Kannada Instructions,2012-01-01
1QKrz2DMo5JW1ejo24xYfZ,Sri Matrubhootam - Raga - Kannada / Tala - Mishra Chapu,Deekshita Venkataraman,Nalaya Nakshathirangal 2012 - Deekshita,2012-12-18
3asCjQEA39mUzAZlywk6X2,"Bhajaneya Maaduva Banni - Dattatreya, Kannada","Sriram Parthasarathy, B. V. Balasai",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
5K277kPMmhqqoEAwYrf4nY,"Daniya Aerisi - Devi, Kannada","Subhiksha Rangarajan, Sundar C. Babu",Appaji 70 (70 Bhajan Compositions of Parama Pujya Sri Ganapathy Sachidananda Swamiji),2012-08-01
