Spotify ID,Title,Artist,Album,Release Date
0VKblZiMcSajcNrNGaqG78,⁠Lullaby - Kannada,Shakthisree Gopalan,TEST - Kannada (Soundtrack from the Netflix Film),2025-03-25
3OCCsRdv4BEbUxf5ZoouTQ,Kannadavu Endendu Kasturiyanthe,L.N. Shastri,Kannadavu Endendu Kasturiyanthe - Single,2025-01-25
2XdIHv7gm2LeWI10g4EXoi,Hope - Kannada (From The Netflix Film “TEST”),Shakthisree Gopalan,Hope (From The Netflix Film “TEST”),2025-03-20
2OgEJvQeXD4VBcFcpzYAN3,Channappa Channegowda - Kannada Traditional Folk Song,Diya Hegde,Channappa Channegowda (Kannada Traditional Folk Song),2025-02-05
6DIEHofok8FEmrLGkg2ga0,"Kannada Naadu (From ""Swapna Mantapa"")","Vijay Raghavendra, Shamitha Malnad, Baraguru Ramachandrappa","Kannada Naadu (From ""Swapna Mantapa"")",2025-01-15
4K9pB0nnMEhzpzTbbt9ewQ,Jeeva Neene,"Mani Sharma, Sonu Nigam, Shruthika Samudhrala",Martin (Kannada),2025-01-09
6WaykCX1zl7jeLDw8l59OG,Hope - Kannada,Shakthisree Gopalan,TEST - Kannada (Soundtrack from the Netflix Film),2025-03-25
2D6PNuVajEfQ6C1ywDvGRN,"Love Song (From ""Kannappa"") [KANNADA]","Haricharan, Chinmayi, Stephen Devassy, Varadaraj Chikkaballapura","Love Song (From ""Kannappa"") [KANNADA]",2025-03-10
5M6VZVB1wTwgCGqAUln2CT,My Love - Kannada,"R Kaushal, Lavanya Anthanna, CNU beats",My Love (Kannada),2025-02-14
1GVZfAlARk14huL2F91mgp,Newyorkalli Trendu Naanu,"Mani Sharma, Aniruddha Sastry, Divya Ramachandra, Chandan Shetty",Martin (Kannada),2025-01-09
32Es3mWS2miLeK7nP6p5E8,"Shiva Shiva Shankaraa (From ""Kannappa"")","Madhu Balakrishnan, Stephen Devassy, Varadaraj Chikkaballapura","Shiva Shiva Shankaraa (From ""Kannappa"") [KANNADA]",2025-02-10
1GBtGTWSApXjLOYO9wt1Mk,Break Up (New Kannada Song 2025),KrAzzy,Break Up (New Kannada Song 2025),2025-01-24
3Mwite8DEP96sWH1MVtZqo,Maaf Kar [KANNADA],"Shafaat Ali, Akash, Santhosh",Kiss Kiss Kissik [KANNADA],2025-03-28
7KUi3bsqvqJR5K48IRYYaw,Teri Meri [KANNADA],"Santhosh Venky, Airaa Udupi, Ravi Basrur, Ravi Ranjan",Zebra [KANNADA],2025-01-08
7kroqf04AtobURYJqQpb4R,Hot'tu Mamma,"B. Ajaneesh Loknath, Nakash Aziz, Aishwarya Rangarajan, Anup Bhandari",Max (Kannada),2025-01-09
1rPDIexkTY0BV6vuTNFLEo,"Om Namah Shivaya (From ""Kannappa"") [KANNADA]","Yazin Nizar, Stephen Devassy, Varadaraj Chikkaballapura","Om Namah Shivaya (From ""Kannappa"") [KANNADA]",2025-03-19
4ZMNKb1eV1IiLVsBVv5mV7,"Maathu Kelayya (From ""Hari Hara Veera Mallu"") [Kannada]","Lokeshwar Edara, M. M. Keeravaani, Varadaraj Chikkaballapura","Maathu Kelayya (From ""Hari Hara Veera Mallu"") [Kannada]",2025-01-17
