Spotify ID,Title,Artist,Album,Release Date
5QGlkttZU4Dk6l20LaQ8vz,Kanakadhara Stothram In Tamil,Saindhavi,Ponmazhai,2006-07-21
6sAhavYUmOQ5u2jiYMwfk4,My Name Is Ali,"Pritam, Javed Ali, Bipasha Basu, Piraisoodan",Dhoom:2 - Tamil,2006-11-10
2CFclOeCKOkm2MesVFvQAs,Kadal Kadal Thedi,"Pritam, R.Vijay Prakash, Jolly Mukherjee, Gopal Rao, Mahalaxmi Iyer, Suzanne, Piraisoodan",Dhoom:2 - Tamil,2006-11-10
5mG2iCBCBxiDajtcnza7wE,Dhoom Again,"Pritam, Vishal Dadlani, Dominique Cerejo, Asif Ali Baig",Dhoom:2 - Tamil,2006-11-10
2vjKscNCGQUwWiZkRXFHMw,Crazy Aanene,"Pritam, Sunidhi Chauhan, Piraisoodan",Dhoom:2 - Tamil,2006-11-10
0QrK4Msyw7fQDScaKD9lqC,Crazy Remix,"Pritam, Sunidhi Chauhan, Piraisoodan",Dhoom:2 - Tamil,2006-11-10
05tx3D4vx3xzALbQDZxgy8,Touch Me,"Pritam, Kunal Ganjawala, Gayatri Ganjawala, Piraisoodan",Dhoom:2 - Tamil,2006-11-10
2O42Y15Y5333YJhokpO4Ss,Hanuman Chalisa In Tamil,Sriram Parthasarathy,Jai Shri Hanuman,2006-05-15
30T5n3dsAwLh3nkoa0ee4N,"Dindukallu Poottu - Language:Tamil;Film:Aavanithingal;Film Artiest:Srikumar, Livingston",Grace,Adavadi & Aavanithingal,2006-01-01
3u9zvlRMFsftXZYoaxI7rs,Neram Kaathal Ponmaalai Neram,K. S. Chithra,Tamil Disco Songs,2006-04-09
7wuUU8WflFWeG9JqeL59Xo,Kaathal Geetham,"K. S. Chithra, S. N. Surendar",Tamil Disco Songs,2006-04-09
41nzVktQvFEBZlVdUvQuTy,Panipol Varuven,K. S. Chithra,Tamil Disco Songs,2006-04-09
2UXiQ5o2b7jPtEcBy6wHIV,"Pattanathu - Language:Tamil;Film:Aavanithingal;Film Artiest:Srikumar, Livingston",Pushpavanam Kuppusamy,Adavadi & Aavanithingal,2006-01-01
