Spotify ID,Title,Artist,Album,Release Date
1VUNbqLL5CXfOzek4Vob6W,Crazy Remix,"Pritam, Sunidhi Chauhan, Rajshri Sudhakar",Dhoom:2 - Telugu,2006-11-10
4lCf6S3U12uuRLLtkKsPRY,My Name Is Ali,"Pritam, Javed Ali, Bipasha Basu, Rajshri Sudhakar",Dhoom:2 - Telugu,2006-11-10
5MeEkyUQDcJDGk1zrJTRZk,Dhoom Again,"Pritam, Vishal Dadlani, Dominique Cerejo, Asif Ali Baig",Dhoom:2 - Telugu,2006-11-10
7zjeG9RUcXt21Vn1Qfbsjo,Crazy Ayyane,"Pritam, Sunidhi Chauhan, Rajshri Sudhakar",Dhoom:2 - Telugu,2006-11-10
0rBlYU6Jin3jIsZwPFFMqi,"Venna Donga (From ""Krishna - Makhan Chor"")","Krishna The Great (Telugu), Pranali, Priyanka, Sohail Kaul, Sunil Kaushik","Venna Donga (From ""Krishna - Makhan Chor"")",2006-09-02
3YqInaEoH0YRVuqDXRx23H,Touch Me,"Pritam, Kunal Ganjawala, Gayatri Ganjawala, Rajshri Sudhakar",Dhoom:2 - Telugu,2006-11-10
3lv8AJ18nTEPkVTeBbbhkJ,Rajukunna Segalalona,"Pritam, R.Vijay Prakash, Jolly Mukherjee, Gopal Rao, Mahalaxmi Iyer, Suzanne, Rajshri Sudhakar",Dhoom:2 - Telugu,2006-11-10
0rzwSkflRx3BWO4rhW68mq,Birana Brovahite,M. S. Viswanathan,Telugu Compositions - A Classic Collection,2006-12-31
3qCCsXtPSxsJm9ySdrRZKT,"Kanhaiya Gokulum Vachade (From ""Krishna - Makhan Chor"")","Krishna The Great (Telugu), Pranali, Priyanka, Sohail Kaul, Sunil Kaushik, Yash Bharadwaj","Kanhaiya Gokulum Vachade (From ""Krishna - Makhan Chor"")",2006-09-02
7to5u89ZlN5WcpFPV4Tt16,Subliminal Learn Telugu - Ocean Soundscape Track,Brainwave Mind Voyages,Subliminal Learn Telugu,2006-11-11
55WlNw5XX3JE5J6BolX9Zc,Subliminal Learn Telugu - Silent Ultrasonic Track,Brainwave Mind Voyages,Subliminal Learn Telugu,2006-11-11
