Spotify ID,Title,Artist,Album,Release Date
78TQJ6QyHZNRXUNFBpNuhP,"Sooreede (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Harini Ivaturi","Sooreede (From ""Salaar Cease Fire - Telugu"")",2023-12-13
0hY9eA74QrMCJuWEx7fo9y,"Kurchi Madathapetti (From ""Guntur Kaaram"")(Telugu)","Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry","Kurchi Madathapetti (From ""Guntur Kaaram"")(Telugu)",2023-12-30
0yR49HoYJsJ27ey9rrtKql,"Oh My Baby (From ""Guntur Kaaram"")(Telugu)","Thaman S, Shilpa Rao, Saraswati Putra Ramajogayya Sastry","Oh My Baby (From ""Guntur Kaaram"")(Telugu)",2023-12-11
0mAXnRcLZHONhMp8j81cqJ,Telugu Sundari,"Swayam Padhi, Antara Chakrabarty",Telugu Sundari,2023-08-10
0fhzrHuwT5QE889zKLqtfu,"Prathi Gaadhalo (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Ravi Basrur and Team","Prathi Gaadhalo (From ""Salaar Cease Fire - Telugu"")",2023-12-21
3yNhGgQMPOdqVFpjRu8k8x,"Dum Masala (From ""Guntur Kaaram"")(Telugu)","Thaman S, Sanjith Hegde, Saraswati Putra Ramajogayya Sastry","Dum Masala (From ""Guntur Kaaram"")(Telugu)",2023-11-07
7nqqPtwrJd3czG53MCx7p5,"Ney Veyrey (From ""ANIMAL"") [Telugu]","Karthik, Shreyas Puranik, Anantha Sreeram","Ney Veyrey (From ""ANIMAL"") [Telugu]",2023-10-27
1LODJINeH6uhofRsGWSG5E,"Nee Chuttu Chuttu (From ""Skanda"") (Telugu)","Thaman S, Sid Sriram, Sanjana Kalmanje","Nee Chuttu Chuttu (From ""Skanda"") (Telugu)",2023-08-03
1g9V1QE7vbeAx5Xm04DfLi,"Odiyamma (From ""Hi Nanna"") [TELUGU]","Dhruv Vikram, Shruti Haasan, Chinmayi","Odiyamma (From ""Hi Nanna"") [TELUGU]",2023-11-28
4c6YXvAN8xXkqv7oO58RME,"Vinaraa (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Sachin Basrur","Vinaraa (From ""Salaar Cease Fire - Telugu"")",2023-12-25
4wWPS3j3OWkX43SnejbTIQ,"Gandarabai (From ""Skanda"") (Telugu)","Thaman S, Nakash Aziz, Soujanya Bhagavatula","Gandarabai (From ""Skanda"") (Telugu)",2023-08-18
4wFU6Q4vInTg2HQ2mkko8x,Priya Mithunam (Telugu),"Ajay-Atul, Karthik, Shweta Mohan",Adipurush (TELUGU),2023-06-06
4KwsXvFDCoW7l1cfxhjTdD,"Aradhya (From ""Kushi"") (Telugu)","Hesham Abdul Wahab, Chinmayi","Aradhya (From ""Kushi"") (Telugu)",2023-07-12
6Btzn3qnTK8pJ8wXUavyIC,"Hanuman Chalisa (From ""HanuMan"") [Telugu]","GowraHari, Saicharan Bhaskaruni","Hanuman Chalisa (From ""HanuMan"") [Telugu]",2023-04-06
0FM8wzHhV64mwrDdEEuGdG,"Milky Beauty (From ""Bholaa Shankar"")(Telugu)","Mahati Swara Sagar, Vijay Prakash, Sanjana Kalmanje, Saraswati Putra Ramajogayya Sastry","Milky Beauty (From ""Bholaa Shankar"")(Telugu)",2023-07-21
3j5tH9i4Zrca5zWjAPPa83,"Bholaa Mania (From ""Bholaa Shankar"")(Telugu)","Mahati Swara Sagar, L. V. Revanth, Saraswati Putra Ramajogayya Sastry","Bholaa Mania (From ""Bholaa Shankar"")(Telugu)",2023-06-04
3Trl1pPBlTQfzWvHDlTvfR,"Kushi Title Song (From ""Kushi"") (Telugu)",Hesham Abdul Wahab,"Kushi Title Song (From ""Kushi"") (Telugu)",2023-07-28
4jjWVRKdcW02Dhy8tEI2vA,"Jam Jam Jajjanaka (From ""Bholaa Shankar"")(Telugu)","Mahati Swara Sagar, Anurag Kulkarni, Mangli, Kasarla Shyam","Jam Jam Jajjanaka (From ""Bholaa Shankar"")(Telugu)",2023-07-11
68kTdSycMs6c4EsA7yXUxj,Telugu Vaallame Memu,"ARKID ZANE, Hukesh",Telugu Vaallame Memu,2023-12-09
2rhTWHGa299LZ7YziuuNit,"Anjanadri Theme Song (From ""HanuMan"") [Telugu]","GowraHari, Saicharan Bhaskaruni, Siva Sakthi Datta",HanuMan (Original Motion Picture Soundtrack) [Telugu]),2023-04-06
7imABL1FlaaO5ZSSapBT47,"Salaar - Final Punch (From ""Salaar Cease Fire - Telugu Trailer"")",Ravi Basrur,"Salaar - Final Punch (From ""Salaar Cease Fire - Telugu Trailer"")",2023-12-19
