name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Banda Nodu Pailwaan - Theme Song,Pailwaan,Vyasraj Sosale,0UBzMSleJVtIx8eAnvflnP,2019-08-26,28,energetic,True,60000,156.25,0.0021645591391382,0.1874822948142552,1.0,0.0,1.0,-19.93241,0.0737451538443565,0.2064688391118828,8,0,7
Kannmaniye,Pailwaan,Sanjith Hegde,5avL1rBiEgKVPL9McJOcOy,2019-08-26,58,calm,True,60000,170.45454545454547,0.0017831534316984,0.2940215142308034,1.0,0.0163428112556424,1.0,-16.226488,0.0957094952464103,0.3574211202144285,3,0,7
Baaro Pailwaan,Pailwaan,"Vijay Prakash, Kailash Kher, Chandan Shetty",0V0ww04XrXAor8VBBm55zL,2019-08-26,29,energetic,False,60000,127.8409090909091,0.0014167659981175,0.4127742741568165,1.0,0.0,1.0,-10.544742,0.0959099680185318,0.3287224418288804,4,1,7
Dorassani,Pailwaan,Vijay Prakash,4h3yE7DB6fiMGKTpWnzAbu,2019-08-26,35,sad,True,60000,170.45454545454547,0.001644861018104,0.1803698439721827,1.0,0.0087108364114972,1.0,-18.804438,0.0957173034548759,0.1670011893659868,0,1,7
Dhruvataare,Pailwaan,Armaan Malik,52pNlHU3NVaT6n0dqNOgy6,2019-08-26,38,calm,True,60000,160.71428571428572,0.002014683747627,0.1532188548424724,1.0,0.0,1.0,-17.400404,0.0933799371123313,0.1779161654176661,0,1,7
Dheerane,Pailwaan,"Vijay Prakash, Siddharth Basrur",4T7nOyB1fLZ9rVWDie0vU8,2019-08-26,41,energetic,True,60000,106.13207547169812,0.0012095880505509,0.2867845195576342,1.0,0.0,1.0,-8.340003,0.0907349064946174,0.3203624781378328,0,1,7
Naanu Neenu,Pailwaan,"Naresh Iyer, Sruthy Sasidharan, Rahul Nambiar",0C7iDRRNqrIbXJlZN2GkQr,2019-08-26,39,calm,True,60000,140.625,0.0014082863958788,0.4326387982414237,1.0,0.0,1.0,-12.462409,0.0947994664311409,0.475384539849601,5,1,7
Mangalyam Theme,Pailwaan,Arjun Janya,6wq4TcSGBgrOihxtXLNjiF,2019-08-26,24,calm,True,60000,95.33898305084746,0.0014598505180178,0.2020070563844205,1.0,0.0,1.0,-21.81952,0.0711908116936683,0.1785003308049514,7,1,7
Stunt Theme,Pailwaan,Arjun Janya,007jkPSzm9Iie20tU07cmT,2019-08-26,22,energetic,True,60000,114.79591836734694,0.0018846637831323,0.2734375,1.0,0.0,1.0,-19.443935,0.0780913680791854,0.2341092409955476,0,1,7
Open The Bottle,Natasaarvabhowma,Vijay Prakash,2ksr2g2a5sHTgUeaNtMfSG,2018-12-30,52,energetic,True,60000,140.625,0.0012115638891647,0.3130272500166637,1.0,0.0,1.0,-13.614279747009276,0.0931582227349281,0.3224375212428478,5,1,7
Natasaarvabhowma - Title Track,Natasaarvabhowma,"Sanjith Hegde, Anthony Daasan, Jithin Raj",6oP1hjhDbw2Rst3tkCnMzV,2018-12-30,48,energetic,True,60000,112.5,0.0014558120836375,0.3855937763841983,1.0,0.0,1.0,-13.872056007385254,0.0977516248822212,0.3610593407412729,7,1,7
Yaaro Naanu,Natasaarvabhowma,Shreya Ghoshal,2BP3olz1fdBj7dza8E2HUj,2018-12-30,51,calm,True,60000,87.890625,0.0008826455610221,0.2869272893152328,1.0,0.0,1.0,-15.327494621276855,0.0872417986392974,0.3064964185923041,4,1,7
Tajaa Samachara - Male,Natasaarvabhowma,Jithin Raj,7F4dk6p5KOJaeY4JqKS17W,2018-12-30,52,energetic,True,60000,125.0,0.0013038929458157,0.2630491558445165,1.0,0.0,1.0,-11.988216400146484,0.0897963568568229,0.2549781736966985,0,1,7
Tajaa Samachara - Female,Natasaarvabhowma,Vandana Srinivasan,1BVQKRuZWrrooYrTpdscJz,2018-12-30,30,energetic,True,60000,125.0,0.001340821212719,0.2856575497689299,1.0,0.0,1.0,-11.491108894348145,0.0993306338787078,0.3201540334027547,10,0,7
Power Play - Theme Music,Natasaarvabhowma,Instrumental,0w7zEwpoy3cqjJIlomZn27,2018-12-30,28,calm,False,60000,114.79591836734694,0.0008385493771404,0.3321705481525506,1.0,0.193987144274686,1.0,-17.69792938232422,0.0853089839220047,0.28435137820059,4,1,7
Paranormal Action - Theme Music,Natasaarvabhowma,Instrumental,08IBBD43kgvFNFgWPI5ObX,2018-12-30,28,calm,True,60000,170.45454545454547,0.0018215206087901,0.2584293174269019,1.0,1.0,1.0,-13.306892395019531,0.0524627640843391,0.3557962600177417,1,0,7
Dance With Appu - A Tribute To Puneeth Rajkumar,Natasaarvabhowma,Jithin Raj,7pxx5x6PAXZ3074EC4TPNG,2018-12-30,29,energetic,False,60000,112.5,0.0014558120836375,0.3855937763841983,1.0,0.0,1.0,-13.872056007385254,0.0977516248822212,0.3610593407412729,7,1,7
ASN Trailer Theme,Avane Srimannarayana (Kannada) (Original Motion Picture Soundtrack),"B. Ajaneesh Loknath, Charanraj MR",7LhUQpQ2yRwdfCHSiGp0mc,2019-12-12,17,energetic,False,60000,92.21311475409836,0.0018943905568462,0.248581241807012,1.0,0.0,1.0,-21.98694610595703,0.0787959918379783,0.2057705980809636,7,1,7
Hands Up,Avane Srimannarayana (Kannada) (Original Motion Picture Soundtrack),"B. Ajaneesh Loknath, Nagarjun Sharma, Vijay Prakash, Shashank Sheshagiri, Pancham Jeeva, Chethan Naik",1ytmXPkreudXoBWIFV7df1,2019-12-12,55,energetic,False,60000,127.8409090909091,0.0017009528921882,0.1898330053823764,1.0,0.0252436678769093,1.0,-23.90966033935547,0.1024247705936431,0.2296570918513044,0,1,7
Narayana Narayana,Avane Srimannarayana (Kannada) (Original Motion Picture Soundtrack),"Nagarjun Sharma, Anurag Kulkarni, Ananya Bhat, Charanraj MR",4MYM3eti1fpneG9cdG70UY,2019-12-12,25,calm,True,60000,119.6808510638298,0.0013090081458967,0.3049514287737735,0.6264515966176987,0.0,1.0,-31.202438354492188,0.101396195590496,0.2271872035271308,9,1,7
"Yajamana (From ""Yajamana'')","Yajamana (From ""Yajamana'')","V. Harikrishna, Vijay Prakash, Santhosh Ananddram",4jUshgnS0Ge1DnouwV8tQy,2019,26,energetic,True,60000,83.95522388059702,0.0012600253242518,0.2141446555334607,1.0,0.0,1.0,-16.9692325592041,0.0982212647795677,0.2172289324613039,6,0,7
Heege Doora,99,Vijay Prakash,6uatAaDpm6SASiHw8yBmDo,2019,44,sad,False,60000,86.53846153846153,0.0022965110094072,0.1451061477959473,1.0,0.0,1.0,-21.09295082092285,0.1057613715529441,0.2723411237669373,9,1,7
Navilugari,99,Shreya Ghoshal,2pUGAumiTLPMTIMG3HEXlF,2019,37,sad,True,60000,133.92857142857142,0.0017803142062235,0.1536146178179434,1.0,0.0854179535049235,1.0,-19.355358123779297,0.1095592677593231,0.2450506717931831,7,1,7
Anisuthidhe,99,"Sanjith Hegde, Shreya Ghoshal",3KsJJJnQj5301sGj02Yx9X,2019,49,calm,True,60000,133.92857142857142,0.0017420377218143,0.1852617694354336,1.0,0.0290195050972675,1.0,-17.837173461914062,0.1217698007822036,0.210309970091244,9,1,7
Gamyave,99,Armaan Malik,42siOZlgrDjbiYsNI1NvlA,2019,40,calm,True,60000,100.44642857142856,0.0030342083871173,0.1543892196942765,1.0,0.1024223409340755,1.0,-27.046602249145508,0.1079551354050636,0.221325475683237,9,1,7
Nee Gnyapaka,99,"Sonu Nigam, Palak Muchhal",0fjpMxhtLyc2hzkZ3r4n79,2019,39,calm,True,60000,114.79591836734694,0.0016078832812881,0.2173068537815499,1.0,0.0016011903543621,1.0,-20.3447380065918,0.0957501828670501,0.3136173004780811,2,1,7
Aagide Aagide,99,"Manasa Holla, Keerthan Holla",1JzeKoG65ccwAwDGxxR4Ao,2019,44,happy,True,60000,160.71428571428572,0.0016108880098012,0.1658628743778883,0.9554692357778548,0.005435294525741,1.0,-22.847814559936523,0.102040410041809,0.1956095953864375,0,1,7
Naa Sanihake Innu,99,Shreya Ghoshal,3FKCvrAFn0yxg3GdkKfOwJ,2019,40,calm,True,60000,140.625,0.0021061751604827,0.1761344858136331,1.0,0.0,1.0,-19.80893898010254,0.1014980748295784,0.250943333202955,1,0,7
Heege Doora-Shreya Ghoshal,99,Shreya Ghoshal,0ET2mT1t3nnmoAaKK0A9Kd,2019,34,sad,True,60000,181.4516129032258,0.0021116435497926,0.2360830296836118,1.0,0.0,1.0,-17.32402229309082,0.1050580739974975,0.2996865710511651,9,1,7
Kaalidhaasana,Kathaa Sangama,P. B. Sreenivas,6ltM0y5yNlP1sOuzcPUqO6,1975-12-31,0,sad,False,60000,122.28260869565216,0.0009021597056518,0.1576525284393885,1.0,0.0093731579814181,1.0,-19.417638778686523,0.1013285294175148,0.189192518937204,9,1,7
Oh Dyaavre Ninna,Kathaa Sangama,Kasturi Shankar,373ZESXLhs4eUufJVYP9nr,1975-12-31,1,calm,True,60000,114.79591836734694,0.0012750945739877,0.327947340611669,1.0,0.0,1.0,-14.11527156829834,0.0943673029541969,0.1562995948882176,9,1,7
