name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Va Va en thalaiva,Sachien,Shankar Mahadevan,1Ws0rE6k3NGbgVgAxjgstT,2005-01-12,48,energetic,True,60000,110.29411764705884,0.0010814380117957,0.4905716414304124,0.7716495394706726,0.0227277614176273,1.0,-26.916431,0.09731212,0.3745184424525804,10,0,7
Kannmoodi thirakkum,Sachien,Devi Sri Prasad,28pMkd9JEFnupyk4SnCTPn,2005-01-12,65,sad,True,60000,95.33898305084746,0.0020207328999684,0.3036916700919836,0.603236973285675,0.2689743638038635,1.0,-31.13671,0.100379854,0.2932534681816201,0,1,7
Gundu manga,Sachien,"Jassie Gift, Malathi",2PARr9OXcjXSb9wLfoLpXE,2005-01-12,54,energetic,True,60000,102.27272727272728,0.0012907545051317,0.4205241984758265,1.0,0.0089052077382802,1.0,-17.461565,0.09687542,0.3103445736491669,7,1,7
Dai Dai kattikkoda,Sachien,"Karthik, Sunitha Sarathy",4vHZFBToHpetLUO0XyXrIB,2005-01-12,39,energetic,True,60000,104.16666666666669,0.0019210404756655,0.2866478251088695,1.0,0.0,1.0,-24.55903,0.10586375,0.2811809579905638,10,0,7
Beat of Sachien,Sachien,Instrumental,3N4x6IsctWrlaJ1G6rtypR,2005-01-12,43,energetic,True,60000,140.625,0.0015170701450145,0.2895158048291414,1.0,0.0156604312360286,1.0,-23.494356,0.09933528,0.301631750840189,2,1,7
Vaadi Vaadi,Sachien,Vijay,2itVVJmc2710qZ9FAYTXd0,2005-01-12,63,energetic,True,60000,119.6808510638298,0.001198898128211,0.2492286961484625,1.0,0.0558876916766166,1.0,-22.813856,0.100458816,0.2156893417059255,11,1,7
Oka Maaru,Ghajini,Karthik,6NCMhWthZdWGbG3ce0Muek,2005-10-26,59,calm,True,60000,112.5,0.0014481938591561,0.340992764480759,1.0,0.0,1.0,-17.63480567932129,0.0959459692239761,0.2501132190853437,0,1,7
X Pichi Y Pichi,Ghajini,"Mathangi, Nakul",0dCcYlHotqMUkOev9XGxJn,2005-10-26,38,happy,True,60000,122.28260869565216,0.0013902859733975,0.3462709060055989,1.0,0.0,1.0,-16.4732723236084,0.1000953018665313,0.2933674774869799,0,1,7
Hrudayam Ekkadunnadi,Ghajini,"Harish Raghavendra, Bombay Jayashri",5ouWiqJMTafavTori4HePx,2005-10-26,62,calm,True,60000,96.98275862068964,0.0008926362765619,0.2879514128043903,1.0,0.0,1.0,-14.053945541381836,0.0886752679944038,0.3093006208449587,5,1,7
Rahtulla Rahtulla,Ghajini,Chandralekha Annupamaa,50pqJIkOUd6RmWxNmuKXdK,2005-10-26,37,energetic,True,60000,117.1875,0.0015060259718045,0.4688246395085317,1.0,0.0,1.0,-21.747182846069336,0.1177076324820518,0.4168232475690507,4,1,7
Rangola Hola Hola,Ghajini,"Tippu, Sujatha",048NzPL7Xs7MTvTWtWGW4E,2005-10-26,37,energetic,True,60000,112.5,0.0012288580494999,0.4475180974771152,1.0,0.4331626892089844,1.0,-17.769359588623047,0.1003657281398773,0.4927928927468761,6,0,7
Devuda Devuda,Chandramukhi,S. P. Balasubrahmanyam,4altPJseYbA2uPV25o6cW7,2005-03-15,54,energetic,True,60000,140.625,0.0013997154867263,0.3551169896185122,1.0,0.0,1.0,-16.518550872802734,0.0931566581130027,0.4048129508526315,7,1,7
Konjam Neram,Chandramukhi,"Asha Bhosle, Madhu Balakrishnan",2UmwyCSRNPKrAXhm3I63JM,2005-03-15,48,calm,True,60000,127.8409090909091,0.0012376851486856,0.2283591424024617,1.0,0.1201697438955307,1.0,-13.51317024230957,0.1056350767612457,0.2466325353859716,2,1,7
Athithom,Chandramukhi,"S. P. Balasubrahmanyam, Vaishali",4TaguSCE0VzCK5HCAObqre,2005-03-15,55,energetic,True,60000,93.75,0.0012982207691874,0.2211607693354514,1.0,0.0,1.0,-16.947908401489258,0.1004363447427749,0.2445274064090394,10,0,7
Kokku Para Para,Chandramukhi,"Tippu, Manikka Vinayagam",52Dv5phOmsb1rjdrr5b0Ui,2005-03-15,41,energetic,True,60000,140.625,0.000907940077858,0.3407384694109936,1.0,0.0,1.0,-17.985118865966797,0.1053916215896606,0.3333946597991528,2,1,7
Raa Raa,Chandramukhi,"Binni Krishnakumar, Tippu",7j4q8gTS4r4e92zlqoS1Dg,2005-03-15,46,energetic,True,60000,95.33898305084746,0.0017013050297828,0.2667589997889263,1.0,0.1184997409582138,1.0,-15.341561317443848,0.0971219986677169,0.2304074750259629,0,1,7
