Spotify ID,Title,Artist,Album,Release Date
1sfnMEIEEwmm8PUIx7BGjG,L'an 2000,Hindi,Tayra,2000-01-01
63YHzzC0c0QiJ2FluQyFs2,Konchum Nilavu - Live,"A.R. Rahman, Chandralekha Annupamaa",A R Rahman - Live In Dubai - Hindi,2000-03-15
1GH0W7wzVcHbQMm3yEVDmW,Shendur Lal Chadhayo - Ganesh Hindi Aarti,"Ravindra Sathe, Uttara Kelkar",Aarti Sangrah,2000-10-16
35vXbb8fP4zmZojCCHMmDB,Maa Tujhe Salaam,A.R. Rahman,A R Rahman - Live In Dubai - Hindi,2000-03-15
0xILr6oyeknfDsl2a8z27v,Intro. Speech & Instrumental Music - Live,"A.R. Rahman, Javed Jaffrey, Chandralekha Annupamaa",A R Rahman - Live In Dubai - Hindi,2000-03-15
5FAm0A2Wjlaf8S8bdmWA5k,Shendur Lal Chadhayo - Ganesh Hindi Aarti,"Ravindra Sathe, Uttara Kelkar",Aarti Saprem,2000-10-16
1f3PwRD0NBfQ5junHOzfuI,Gurus of Peace - Live,"Nusrat Fateh Ali Khan, A.R. Rahman",A R Rahman - Live In Dubai - Hindi,2000-03-15
6RfWGneioJjkknLDwjOljR,Nebghik A Fond,Hindi,Tayra,2000-01-01
5MuSleZamRvTXjmzdBMNSh,Nachangeh Sari Raat(Hindi+English),Stereo Nation,Oh Laila,2000-12-04
6K3e0oDLhJF4Ror4lRMXln,Ye Kaisi Hindi,Raju Shrivastav,"Bhoot Se Mulakat - Hanso Aur Hansao, Vol. 8 (Jokes & Mimicry)",2000-08-03
0fFV9sueoUWbQ78Pbz07pp,Hindi Ko Naisip (Acoustic Mix),Paul Sapiera,I Remember The Day,2000-06-02
6eaMo6uu91YwrU51LMmSKh,Baghi Nakhrouj Maak,Hindi,Tayra,2000-01-01
29k26MKrL2wxToRbmkgK1V,Cheraa Ghlebni,Hindi,Tayra,2000-01-01
7a2XHhHm3jxIrKmYBgT2b7,Tayra,Hindi,Tayra,2000-01-01
5TK9nHgR4ZNgfcvPNb74Iw,Tahat Amoureuse,El Hindi,El Hindi,2000-01-01
6EtUL1kVY30yG0pt02XJes,Kara Hindi,Akıllı Selim,Sazan Balığı (Çingene Havaları),2000-04-24
2WnaraS0XHqEaS1jawxWy3,Mon Premier Amour,Hindi,Tayra,2000-01-01
7bm2H1QRPU0qfxqCBsBQEr,Hindi Ka Dhol,"Shail Chaturvedi, Shyam Jwalamukhi, Subhash Kabra",Hanso Aur Phanso (Hasya Kavitayen),2000-01-01
3lfaypWP9jLaxiM04WNFWn,Diha Gawria,El Hindi,El Hindi,2000-01-01
0Dby7DVaT9CGSwI6hEXMnh,Hindi Kita Malilimutan,Michael Dominic Bulaong,You Are Mine (Jesuit Music for Mothers and Babies),2000-07-31
4ZRX8RlX9c8n41hD5Io3jG,Hindi Ako Laruan,Mimi Baylon,"OPM Love Songs Favorites, Vol. 1",2000-02-01
57y7aTs88Od9Fyey0I0RJ2,Hindi,Francois Bouchery,"The World Touch Vol 4, Exotic Ambient Music",2000-01-01
2Xn1T972dKOLxs3MQ50uTd,Cherag Gataâ,El Hindi,El Hindi,2000-01-01
