Spotify ID,Title,Artist,Album,Release Date
7BNQPLWREFSxfyvmVZNW4h,Kissik [TELUGU],"Sublahshini, Devi Sri Prasad, Chandra Bose",Pushpa 2 The Rule [TELUGU],2024-12-05
6reHcXJekQ2csk0UazSBV1,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU]","Shankarr Babu Kandukoori, Laxmi Dasa, Devi Sri Prasad, Chandra Bose, Siju Thuravoor","Peelings (From ""Pushpa 2 The Rule"") [TELUGU]",2024-12-01
2gKNWPBrI2IRBl2RRUtoEb,"Sooseki (From ""Pushpa 2 The Rule"") [TELUGU]","Shreya Ghoshal, Devi Sri Prasad, Chandra Bose","Sooseki (From ""Pushpa 2 The Rule"") [TELUGU]",2024-05-29
5bnxMZqd9Kpn9ByHj3Dc9C,"Pushpa Pushpa (From ""Pushpa 2 The Rule"") [TELUGU]","Nakash Aziz, Deepak Blue, Devi Sri Prasad, Chandra Bose","Pushpa Pushpa (From ""Pushpa 2 The Rule"") [TELUGU]",2024-05-01
6Zc2mOWx6Mhs502HqXZUao,Allallo Nerallo Part 2 - Telugu,Spoorthy,Allallo Nerallo Part 2 (Telugu),2024-02-19
0aSib55sjRgnR60YzSTHET,Peelings [TELUGU],"Shankarr Babu Kandukoori, Laxmi Dasa, Devi Sri Prasad, Chandra Bose, Siju Thuravoor",Pushpa 2 The Rule [TELUGU],2024-12-05
7IoZooXmlXSEVsttiDrGmr,"Jaragandi (From ""Game Changer"") (Telugu)","Thaman S, Daler Mehndi, Sunidhi Chauhan","Jaragandi (From ""Game Changer"") (Telugu)",2024-03-27
5hG9ILE60KDBygb9t2LBuY,"Sooreede (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Harini Ivaturi",Salaar Cease Fire - Telugu (Original Motion Picture Soundtrack),2024-01-03
4ooaLueG56Bsq44TUNRgAn,"Poolamme Pilla (From ""HanuMan"") [Telugu]","GowraHari, Kasarla Shyam","Poolamme Pilla (From ""HanuMan"") [Telugu]",2024-01-29
2XYbBhzU2d2EsS9tnF51JJ,Telugu Kalyanam,"Narayanan Ravishankar, Shenbagaraj",Sathyam Sundaram (Original Motion Picture Soundtrack),2024-09-17
5A6Ky02ny8jsCvaP8rl1Vo,"Naayaka (From ""Kanguva"") (Telugu)","Devi Sri Prasad, Aravind Srinivas, Deepak Blue, Shenbagaraj, Narayanan Ravishankar, Govind Prasad, Shibi Srinivasan, Prasanna Adhisesha, Saisharan, Vikram Pitty","Naayaka (From ""Kanguva"") (Telugu)",2024-10-29
5Pqv6e52EWyqxeNyFYqDni,Ayudha Pooja [TELUGU],"Kala Bhairava, Anirudh Ravichander, Ramajogayya Sastry",Devara Part 1 [TELUGU],2024-09-26
2B8lRjTNqqaJ8M4YytDUO9,"Raa Macha Macha (From ""Game Changer"") (Telugu)","Thaman S, Anantha Sriram, Nakash Aziz","Raa Macha Macha (From ""Game Changer"") (Telugu)",2024-09-30
7vLR2TSzHEVUNlKm5dcYpo,"SteppaMaar (From ""Double ISMART"")(Telugu)","Mani Sharma, Anurag Kulkarni, Sahithi Chaganti, Bhaskarabhatla","SteppaMaar (From ""Double ISMART"")(Telugu)",2024-07-01
4QyNZzBumTFUNNxhT3raob,"Mannimpu (From ""Kanguva"") (Telugu)","Devi Sri Prasad, Raghu Dixit, Kalyan Chakravarthy","Mannimpu (From ""Kanguva"") (Telugu)",2024-11-07
7peNClR7CbF9bDYCmOiy4L,"Hey Rangule (From ""Amaran"") (Telugu)","G. V. Prakash, Ramya Behara, Anurag Kulkarni, Ramajogayya Sastry","Hey Rangule (From ""Amaran"") (Telugu)",2024-10-04
2SXgggyreyLhX9EM8ehawn,"Fire Song (From ""Kanguva"") (Telugu)","Anurag Kulkarni, Deepthi Suresh, Devi Sri Prasad, Shree Mani","Fire Song (From ""Kanguva"") (Telugu)",2024-07-23
6oDFNskRAT6nNswW6uQOnJ,Blood - Telugu,"Ravi Basrur, Deepak Blue",Marco (Telugu) [Original Motion Picture Soundtrack],2024-12-21
4E414afc49pIq9cS2czwQx,"Prathi Gaadhalo (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Ravi Basrur and Team",Salaar Cease Fire - Telugu (Original Motion Picture Soundtrack),2024-01-03
635LbaTSewlcNRMXrnwAdg,"Ramana Aei (From ""Guntur Kaaram"")(Telugu)","Thaman S, Kanakavva, Mahesh Babu, Gongura (T)","Ramana Aei (From ""Guntur Kaaram"")(Telugu)",2024-01-16
57hN0KaCyevwhZP6T72kvr,"Anjanadri Theme Song (From ""HanuMan"") [Telugu]","GowraHari, Saicharan Bhaskaruni, Siva Sakthi Datta","Anjanadri Theme Song (From ""HanuMan"") [Telugu]",2024-01-26
0I4qt6PVOlN8oRxqucgovh,Daavudi [TELUGU],"Nakash Aziz, AKASA, Anirudh Ravichander, Ramajogayya Sastry",Devara Part 1 [TELUGU],2024-09-26
41u3Ot7v45WlA5a4sV42Li,"Dhop (From ""Game Changer"") (Telugu)","Thaman S, Roshini JKV, Prudhvi Chandra, Sruthi Ranjani, Saraswati Putra Ramajogayya Sastry","Dhop (From ""Game Changer"") (Telugu)",2024-12-22
5N0DiqB16DfJpDC4a8jsAi,"Nee Selvadigi (From ""Janatha Garage"")","Shweta Mohan, Devi Sri Prasad, Ramajogayya Sastry",Telugu Superhit Emotional Songs,2024-10-12
5T5tBgjwPQwsk1r2c28NEr,Asuran - Telugu,"Ravi Basrur, Shenbagaraj",Marco (Telugu) [Original Motion Picture Soundtrack],2024-12-21
53wUQ0sXraCKkIMguoGdJr,Pushpa Pushpa [TELUGU],"Nakash Aziz, Deepak Blue, Devi Sri Prasad, Chandra Bose",Pushpa 2 The Rule [TELUGU],2024-12-05
5kNydYWkUyXh4zVoy8QDmC,"Bhairava Anthem (From ""Kalki 2898 Ad"") (Telugu)","Diljit Dosanjh, Deepak Blue, Santhosh Narayanan","Bhairava Anthem (From ""Kalki 2898 Ad"") (Telugu)",2024-06-16
1gRNPZc3AbU1Zr6QN9JyOg,"Vinaraa (From ""Salaar Cease Fire - Telugu"")","Ravi Basrur, Krishna Kanth, Sachin Basrur",Salaar Cease Fire - Telugu (Original Motion Picture Soundtrack),2024-01-03
4ZDbBaMwzedRPdqpH7qsWX,"Nijamaa Kalaa (From ""Lucky Baskhar"")(Telugu)","G. V. Prakash, Shree Mani, Krishna Tejasvi","Nijamaa Kalaa (From ""Lucky Baskhar"")(Telugu)",2024-11-06
0YhKDLlKJOvQnztL7tXVx0,"Raghunandana (From ""HanuMan"") [Telugu]","GowraHari, Saicharan Bhaskaruni, Lokeshwar Edara, Harshavardhan Chavali","Raghunandana (From ""HanuMan"") [Telugu]",2024-02-20
4z4ByrLCzgK0JOmTYKegbC,"Hunter Entry (From ""Vettaiyan The Hunter (Telugu)"")","Anirudh Ravichander, Siddharth Basrur","Hunter Entry [From ""Vettaiyan The Hunter (Telugu)""]",2024-10-09
7o3gnrSdBN1yJeyDd3ysWX,Fear Song [TELUGU],"Anirudh Ravichander, Ramajogayya Sastry",Devara Part 1 [TELUGU],2024-09-26
5ZohR8ZDuxTOtDDq64tAub,Aaj Ki Raat - Telugu Version,"Deepthi Suresh, Sachin-Jigar, Sri Sai Kiran, Dharan Kumar",Aaj Ki Raat - Telugu Version,2024-12-23
17J0lGMRnSApluIgxNibot,"Vendiminnu Neevanta (From ""Amaran"") (Telugu)","G. V. Prakash, Krishna Tejasvi, Sireesha Bhagavatula, Ramajogayya Sastry","Vendiminnu Neevanta (From ""Amaran"") (Telugu)",2024-11-06
0rgW5ebUXf92ufqHpvtdKO,"Masthie (From ""The Greatest Of All Time"")","Yuvan Shankar Raja, Shenbagaraj, Velu, Sam, Ramajogayya Sastry, Narayanan Ravishankar",Telugu Workout Music Hits,2024-10-01
5TKIB7HxspnR2w3cUgwEbP,"Chitty Kudiye (From ""Premalu"")",P V N S Rohit,Telugu Recent Hit Songs,2024-05-30
0WCK7W38fKBVDRawxTPjpc,"Odiyamma (From ""Hi Nanna"")","Dhruv Vikram, Shruti Haasan, Chinmayi, Anantha Sreeram, Hesham Abdul Wahab",Telugu Workout Music Hits,2024-10-01
68ie7XpZlLTB9HM9ri9YSG,"Mawaa Enthaina (From ""Guntur Kaaram"")(Telugu)","Thaman S, Sri Krishna, Ramachari, Rahul Sipligunj, Saraswati Putra Ramajogayya Sastry","Mawaa Enthaina (From ""Guntur Kaaram"")(Telugu)",2024-01-09
0Sfg60ZCg6Dq7Tj1Z5D9xv,"Emai Poyave (From ""Padi Padi Leche Manasu"")","Sid Sriram, Vishal Chandrasekhar, Krishna Kanth",Telugu Superhit Emotional Songs,2024-10-12
5rLTwoukwaXRbdE84nSMNO,"Ta Takkara (Complex Song) (From ""Kalki 2898 AD"") (Telugu)","Sanjith Hegde, Dhee, Santhosh Narayanan","Ta Takkara (Complex Song) (From ""Kalki 2898 AD"") (Telugu)",2024-06-29
6b2WJDzGt5X8dYfpkWtvXW,"Fear Song (From ""Devara Part 1"") [Telugu]","Anirudh Ravichander, Ramajogayya Sastry","Fear Song (From ""Devara Part 1"") [Telugu]",2024-05-19
1vkRcRkNTujACs7wdHRBc3,"NaaNaa Hyraanaa (From ""Game Changer"") (Telugu)","Thaman S, Karthik, Shreya Ghoshal, Ramajogayya Sastry","NaaNaa Hyraanaa (From ""Game Changer"") (Telugu)",2024-11-28
3z8DnKyVl4TVZHT2KOHHpw,"Theme Of Kalki (From ""Kalki 2898 AD"") (Telugu)","Kala Bhairava, Ananthu, Gowtham Bharadwaj, Chandra Bose","Theme Of Kalki (From ""Kalki 2898 AD"") (Telugu)",2024-06-25
1w0LH7r5h7jCm3KOm9LfPU,"Rudhira Haara (From ""Bagheera"")","B. Ajaneesh Loknath, Rambabu Gosala, Aniruddha Sastry",Bagheera - Telugu (Original Motion Picture Soundtrack),2024-11-14
5TPk8DtFRiSo8ZJwThyFbU,"Srimathi Garu (From ""Lucky Baskhar"")(Telugu)","G. V. Prakash, Vishal Mishra, Shweta Mohan, Shree Mani","Srimathi Garu (From ""Lucky Baskhar"")(Telugu)",2024-06-19
6ewMZQkr6i51zg2gsmfiC2,Evarevaro,"Vishal Mishra, Anantha Sreeram",ANIMAL (TELUGU) (Deluxe Edition Album),2024-01-23
6RUA84fCWd7hqtmofzU6l3,"Daavudi (From ""Devara Part 1"")","Nakash Aziz, AKASA, Anirudh Ravichander","Daavudi (From ""Devara Part 1"") [TELUGU]",2024-09-04
5oSKZvm7Pn1J8CennbbBWr,Gango Renuka Thalli,"Mahalingam, Devi Sri Prasad, Chandra Bose",Pushpa 2 The Rule [TELUGU],2024-12-05
46ofwvDbks8GpQoLxGVD0o,"Kissik (From ""Pushpa 2 The Rule"") [TELUGU]","Sublahshini, Devi Sri Prasad, Chandra Bose","Kissik (From ""Pushpa 2 The Rule"") [TELUGU]",2024-11-24
0sYNZqHarbkRCJ1TOIkhqB,"Neeli Meghamulalo (From ""35 Chinna Katha Kaadu"")(Telugu)","Vivek Sagar, Prithvi Harish, Bharadwaj Gali","Neeli Meghamulalo (From ""35 Chinna Katha Kaadu"")(Telugu)",2024-08-28
3yns91OCJ3iB1BC381VnN6,Basthi Pori Telugu Lorry Chapter-1,sreekanth reddy asam,Basthi Pori Telugu Lorry Chapter-1,2024-06-16
2XjuxmfyLvjFWU7IgiQVjq,"Yolo (From ""Kanguva"") (Telugu)","Devi Sri Prasad, Sagar, Shraddha, Rakendu Mouli","Yolo (From ""Kanguva"") (Telugu)",2024-10-21
5RmVq7YBwc7BvKCCUyTjhi,"Maar Muntha Chod Chinta (From ""Double ISMART"")(Telugu)","Mani Sharma, Rahul Sipligunj, Keerthana Sharma, Dhanunjay Seepana, Kasarla Shyam","Maar Muntha Chod Chinta (From ""Double ISMART"")(Telugu)",2024-07-15
4YD55BqPKUgU1yEkp72KSB,"Manaki Manaki (From ""Thangalaan"") - Telugu","G. V. Prakash, Sinduri Vishal, Bhaskarabhatla","Manaki Manaki (From ""Thangalaan"") [Telugu]",2024-07-17
6lGWOY9xVdnZ52EJXVogSA,"Jasmine Song (From ""Martin"") (Telugu)","Mani Sharma, Harika Narayan, Kasarla Shyam","Jasmine Song (From ""Martin"") (Telugu)",2024-10-19
6fSumNqanl3mfeVVjOEOE7,Telugu,Big Brothers,Telugu,2024-04-26
52xaEM0NcPmpFRIAmM5EDm,Family Man - Telugu,"Ravi Basrur, Aalaap Raju",Marco (Telugu) [Original Motion Picture Soundtrack],2024-12-21
135Eom2eVO48z4WtfHfZ9W,"Manasilaayo (From ""Vettaiyan The Hunter (Telugu)"")","Anirudh Ravichander, Nakash Aziz, Arun Kaundinya, Deepthi Suresh","Manasilaayo [From ""Vettaiyan The Hunter (Telugu)""]",2024-09-09
