Spotify ID,Title,Artist,Album,Release Date
5ce7FZXEZRT7rA9QdIbtBd,Telugu Bengali,"Neeraj Sridhar, Sri Charan, Mega",Dhada,2011-07-22
3DAJAk1hRgFRDuZtmiunes,Nadkalo Nad,P.N. Lingaraju,Mahankali Jatara 2005 -Telugu,2011-07-01
5bR6hWV5Ab8dkPlwjBU1nM,Karya Siddhi Hanuman Chalisa (Telugu),Sri Ganapathy Sachchidananda Swamiji,Karya Siddhi Hanuman Chalisa (Telugu),2011-02-18
3J0E2Jk0VOyVFkNpGpmP2q,Kattula Ballam,Peddapuli Eeswar,Mahankali Jatara 2005 -Telugu,2011-07-01
6FD13Rq4yDwjBIqJohgVIr,Anjaneya Gativi Nive,Sri Ganapathy Sachchidananda Swamiji,Karya Siddhi Hanuman Chalisa (Telugu),2011-02-18
0bdJJ7248mAzhD6Xzd6yOR,Kalu Tagi Kalu,"Peddapuli Eeswar, Lalitha Sagari",Mahankali Jatara 2005 -Telugu,2011-07-01
4yfke2OCGL080iaTWSWpdq,Echata Rama Kirtanam,Sri Ganapathy Sachchidananda Swamiji,Karya Siddhi Hanuman Chalisa (Telugu),2011-02-18
0yiIbKaCt3yyx9Z4Ij7NPE,Bangaru Myssa,P.N. Lingaraju,Mahankali Jatara 2005 -Telugu,2011-07-01
3PYumayObcHaK5SPLRJ80U,Nannu Bruvani - Telugu,Master Dinanath Mangeshkar,Ram Rajya Viyog -Drama,2011-02-01
2Qwk0zCcokNBBMcSmOS5Um,O Maa Amma,Akunuri Devaiah,Mahankali Jatara 2005 -Telugu,2011-07-01
5jGNdG3GIAHqo5VTumORvs,Bhalira Bali,Vaddepalli Srinivas,Mahankali Jatara 2005 -Telugu,2011-07-01
6n2ZXtFUtIRdmGjcUwgn9N,Mardalu Pilla,M Anjayya,Mahankali Jatara 2005 -Telugu,2011-07-01
7HrYfLUi3MUWaJgaYZFgvR,"India: Classical Music \Sundari Nann'indarilo\"" (Telugu) (Carnatic devotional song)""",Vasanthakokilam,Ancient and Oriental Music: Volume 1 of the History of Music in Sound (Remastered),2011-06-29
6qD4YlIvBFT5I32M9g5vJt,Introduction Annamacharya Telugu,Dr. LNS. Smt. Tallapakka Venkata Meenalochani,Sri Annamacharyas Deyvath Thirumana Mala,2011-01-01
7lfafBGTQEZQlWjSTNdG60,Yemunndae Pori,V N Reddy,Mahankali Jatara 2005 -Telugu,2011-07-01
