name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Dheera Dheera,Magadheera,"M. M. Keeravaani, Nikita Nigam",621p2T2xekPgXH4LvzLAgp,2009-06-27,51,energetic,True,60000,80.35714285714286,0.0013087037262896,0.1406585877788393,0.8786962032318115,0.0,1.0,-23.09344,0.11777389,0.1542913866423039,2,1,7
Anaganaga,Magadheera,Jassie Gift,3ZtX1x4udxAaGUMvElR9iu,2009-06-27,47,energetic,True,60000,148.02631578947367,0.0010975308920913,0.2544504240912726,0.6284022927284241,0.9571563005447388,1.0,-24.831692,0.085115515,0.2410937962839771,4,1,7
Jorse Jorse,Magadheera,"Daler Mehndi, Geetha Madhuri",0agx7SrnAXA1nxjUU8nW98,2009-06-27,59,energetic,True,60000,114.79591836734694,0.0013543936253344,0.2426790792747956,1.0,0.0,1.0,-20.621513,0.10177404,0.2185456872429031,2,1,7
Naakosam,Magadheera,"Deepu, Geetha Madhuri",5N8U8nH3qqK3kcxy0R0IYu,2009-06-27,53,happy,True,60000,117.1875,0.0010478183908882,0.4089680931723248,1.0,0.0,1.0,-18.192652,0.10361802,0.3326946810516268,0,1,7
Panchadaara,Magadheera,"Anuj Gurwara, Rita Thyagarajan",5aD1XpfQfFFrig2sRXrw9F,2009-06-27,55,energetic,True,60000,100.44642857142856,0.000725912067478,0.2342087969083273,1.0,0.0,1.0,-17.838554,0.10673248,0.3149814263541689,2,1,7
You Rock My World,Aarya,"Shaan, Premgi Amaren",4aA2E3GC9NIx5yprmbAjM1,2004-04-19,45,happy,True,60000,133.92857142857142,0.0024041681034669,0.463431067115846,1.0,0.0684694498777389,1.0,-21.550649642944336,0.0984982177615165,0.4060760485483962,2,1,7
Nuvvunte,Aarya,"Sagar, Sumangaly",7A3HdpivKNGgTW2Bo3udV8,2004-04-19,65,happy,True,60000,130.8139534883721,0.0018564508817281,0.3095751727470672,1.0,0.0258805863559246,1.0,-23.39765739440918,0.0949454382061958,0.3165362397108805,7,1,7
O My Brotheru,Aarya,Ravi Varma,4s6M8nlOdDmFjKsyGepA1B,2004-04-19,49,energetic,True,60000,80.35714285714286,0.0013963937264575,0.3742307791114913,0.9006364345550537,0.0240020882338285,1.0,-25.57504272460937,0.0829900503158569,0.2939324702546375,9,1,7
Thakadimithom,Aarya,Tippu,2eGp9IyD2SedGK5e3oFB3Q,2004-04-19,45,energetic,True,60000,104.16666666666669,0.0017332483962416,0.392229749433434,0.8603108525276184,0.0,1.0,-27.973981857299805,0.1030656695365905,0.3398433596930584,4,1,7
Feel My Love,Aarya,KK,4EjO3ELtQkbOBox5adad6a,2004-04-19,64,happy,True,60000,100.44642857142856,0.001363148010178,0.3186260810578119,1.0,0.0,1.0,-19.767745971679688,0.1085172966122627,0.2154782946262515,2,1,7
Aa Ante,Aarya,"Malathi, Ranjith Govind",0osnJEcmFX4tzO9MS8feMn,2004-04-19,58,energetic,True,60000,208.3333333333333,0.0011169684254114,0.2680161547669303,1.0,0.0629244819283485,1.0,-18.61093139648437,0.1104074716567993,0.2954021330645307,7,1,7
Freedom(Rangula Lokam),Ride,"Clinton, Sravana Bhargavi, Bhargavi Pillai",0bPMhI0KKYAsQGcSqkVMlg,2009-05-14,8,energetic,True,60000,106.13207547169812,0.0014232208987681,0.337324145846294,1.0,0.0,1.0,-16.619457244873047,0.0895489230751991,0.273335523522954,7,1,7
Edo Edo,Ride,"Hemachandra Vedala, Sravana Bhargavi, Geetha Madhuri",5sfsapj80wPeGRL9RZUTmK,2009-05-14,11,happy,False,60000,148.02631578947367,0.0015142888453055,0.205446115135087,1.0,0.1227798908948898,1.0,-20.436914443969727,0.0938834175467491,0.2630162331058896,1,0,7
Ride,Ride,"Deepu, Babloo",7xzgPJVwmkx3PHOrBhZ07c,2009-05-14,10,happy,True,60000,95.33898305084746,0.0014806569955327,0.4016369312122289,1.0,0.0,1.0,-16.884750366210938,0.105500042438507,0.340859854901763,4,1,7
Naa Manasantha,Ride,"Hemachandra Vedala, Sunitha",7faVpgUeZjQVgRQWhVdcfV,2009-05-14,9,energetic,True,60000,90.7258064516129,0.0014309491667888,0.2707964764597405,1.0,0.0112738814204931,1.0,-19.68156814575196,0.0758358836174011,0.273952885023051,4,1,7
Mahive,Ride,"Hemachandra Vedala, Sravana Bhargavi",0WQanrDeHsR1gNsu1XPQIe,2009-05-14,11,calm,False,57782,95.33898305084746,0.0011901233046691,0.2910689772517534,1.0,0.0,1.0,-17.72692108154297,0.0983896031975746,0.2722954759415256,0,1,7
Danchave,Ride,"Venu, Sai Shavani",58fkma7l3uKRQ18WGaUwiC,2009-05-14,30,energetic,True,60000,95.33898305084746,0.0013030819605766,0.2578295976548613,1.0,0.0,1.0,-17.223546981811523,0.1021089702844619,0.1612895122986858,0,1,7
Ride Theme Music,Ride,"Hemachandra Vedala, Sravana Bhargavi, Geetha Madhuri, Pooja",7wtT1dCILWOnSTNsE583ea,2009-05-14,10,energetic,False,60000,90.7258064516129,0.0013704691391395,0.2665940985491468,1.0,0.0,1.0,-16.836868286132812,0.0945484414696693,0.2739921409022888,7,1,7
Eenadu,Eenadu,"Mitra, Sruthi Hasan, Tara",4Z5Bw6YPGCcrLf83mAcAIl,2009-09-14,1,Happy,False,60000,130.8139534883721,0.0008065753155456,0.363756946681701,1.0,0.0,1.0,-14.256937980651855,0.0922257378697395,0.2787064113957251,9,1,7
Eenadu Ee Samaram,Eenadu,"Kamal Hasan, Bombay Jayasri",6phoanK7nNIGPvJMVbqP1I,2009-09-14,2,energetic,True,60000,125.0,0.0012007857141424,0.1987420118367845,1.0,0.0,1.0,-17.050048828125,0.0961352065205574,0.2483706335821324,7,1,7
Ningi Hadhu,Eenadu,"Sruthi Hasan, Blaaze",2jGygPHyNyhfeWXF428Mvt,2009-09-14,6,energetic,False,60000,87.890625,0.0014119940683853,0.2832582367301368,1.0,0.0,1.0,-19.69401931762696,0.094203233718872,0.3175212358781137,11,1,7
Alla Jane,Eenadu,Kamal Haasan,5DdVMDC4yfb05Z3PebIghf,2009-09-14,0,sad,True,60000,92.21311475409836,0.001445828857711,0.3130624000177746,1.0,0.0406356453895568,1.0,-17.088956832885742,0.0907162576913833,0.4546512295406181,7,1,7
Alla Jane -2,Eenadu,Kamal Haasan,64frUlJw9081myq9IrHasZ,2009-09-14,0,sad,True,60000,152.02702702702703,0.001118636349552,0.5276978537148951,1.0,0.0,1.0,-13.064224243164062,0.093094065785408,0.472468632759247,5,1,7
Hare Hare Rama,Maskaa,Suraj Jagan,25shgGzsEnpDzJUinSLIBx,2008-12-25,35,energetic,True,60000,119.6808510638298,0.0017566532537686,0.2950469395718538,1.0,0.0682671219110488,1.0,-19.334985733032227,0.0761223286390304,0.2866227394489726,1,0,7
Gunde Godarila,Maskaa,"Zubin Garg, Kousalya",0wHhAjlsRBvvd4E6ZVa6lN,2008-12-25,32,energetic,True,60000,140.625,0.0014078289404885,0.2814681903772663,1.0,0.0008026192663237,1.0,-17.237096786499023,0.0942140221595764,0.2635621026767022,10,0,7
Kalloki Dilloki,Maskaa,Chakri,3GozcrNiaaol8QHf7Wv5zd,2008-12-25,51,energetic,True,60000,110.29411764705884,0.0012821615536901,0.3652566800624333,1.0,0.0098827583715319,1.0,-16.08814811706543,0.0986050069332122,0.3493978316118627,6,0,7
Kalaganna Kalaganna,Maskaa,"Chakri, Kousalya",6Tnd86rmJKe5knGggtKPdp,2008-12-25,30,happy,False,60000,102.27272727272728,0.0013134683970672,0.3906336790126199,1.0,0.1852908134460449,1.0,-21.884700775146484,0.0952978953719139,0.2810215452159306,6,0,7
Aa Vaipunna Ee Vaipunna Ye Vaipunna,Maskaa,"Hariharan, Sadhana Sargam",4jLk3FQdvRYmU1yisYhpqO,2008-12-25,27,energetic,True,60000,119.6808510638298,0.0016820736468779,0.3799077212662193,1.0,0.0251211877912282,1.0,-21.91406440734864,0.0927489027380943,0.2937287919664147,7,1,7
