Spotify ID,Title,Artist,Album,Release Date
3yly4dmh99jyFjqsrd8Z3y,Otthakallu - Language: Tamil; Genre: Folk-Tamil,Karunaas,Vettiveru Vaasam,2000-01-01
1hS4xZwUvJGx8O56s7J7kb,Hara Hara Sivanin - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
5za6qykjnTzXVZiJ26FVEV,Sivanae Unn Kailaaya - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
10s7YIgRwSzYNUIR0a1e1A,Pazhaniyilae Sanyaasi - Language: Tamil; Genre: Murugan,Unnikrishnan,Abhishegam,2000-01-01
5D5nAYobT1ObbVIPQIJblO,Sri Venkatesa Suprabhatam - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,2000
6MrnSwhXeDGp00udvpvMwy,Kattodu Kattumudi - Language: Tamil; Genre: Ayyappan,Srihari,Ayyapana Paadu,2000-01-01
46CdffM6up5k43jZNf6thn,Yellaam Valla Thaayae - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
3gIIWT1xVgTWMLYbtA2jJz,Aathiyariyaamale - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
5cdNj3lEkvLUiJpeXYfGoN,Amman Alankaaram - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
5L2SdrJQdD02zgj9OC8MmB,Pazhanimalai Muruganukku - Language: Tamil; Genre: Murugan,Srihari,Pazham Neeyappa,2000-01-01
6Q8gzVEvjutu70r0XUdAkp,Appappa Ayyappa - Language: Tamil,Veeramanidasan,Ayya Saamimaare,2000
6Mb1iLPCFY5jwAzpynACPb,Balamae Ambalamae - Language: Tamil; Genre: Shivan,Unnikrishnan,Abhishegam,2000-01-01
37rVV8LWJSYWbz4swNQGwr,Aadi Velliyilae - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
4h5GOD5M3dSXjQw6pX4qo3,Sri Ranganatha - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,2000
2axClGXAGbzeeUhbJoXdnM,Thantham Oru Thantham - Language: Tamil; Genre: Ganesha,Unnikrishnan,Abhishegam,2000-01-01
0Qrq3E3eBjOCpdrFr72pjI,Shankara Shankara - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
7MFvXpgcUh55pCW5BaE4Du,Perumal - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,2000
3NHKzgP3efovuppMkLMp1u,Sivamae Unn Thirupathamae - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
4uXPP95PMwllru4GavrPKi,Annaamalai - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
1OXBTUWYktOOT8zcL7I7k4,Manamae Manamae - Language: Tamil; Genre: Amman,Unnikrishnan,Abhishegam,2000-01-01
4CUL4D3MsvTKjt9poJeqUf,Ponnu Malayalam - Language: Tamil; Genre: Ayyappan,Srihari,Ayyapana Paadu,2000-01-01
2Bt4TO6BpXQ5f9bhgT6yin,Aaraathu Aaraathu - Language: Tamil; Genre: Murugan,Unnikrishnan,Abhishegam,2000-01-01
1wkYAc5ab3oLf46QCVaxoi,Kandhaa Kadambaa Arrogaraa - Language: Tamil; Genre: Murugan,Srihari,Pazham Neeyappa,2000-01-01
4FDWtgEyPrppPaAl0GJmGK,Punnainallur Maariyamma - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
5KIbHfEIPTlGXJw1ecsTU8,Arulvaayae - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
1GAelJ3vLhvjFMe5eEvlSL,Saranangalaalae - Language: Tamil; Genre: Ayyappan,Unnikrishnan,Abhishegam,2000-01-01
0LOCyFbbNUgATKyEngseK0,Malai Meethu Vazhum - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,2000
0y5NauDj6x0HM3jKdDVDHr,Yengalukkum Kuraiyumundu - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
0NHlPYnisv4NcPCa4a6qcG,Vinayagane Vinai Theerpavane Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
0meuwmoiAuB6K0YPadLMyR,Garbha Grahathile & Aatha Unn Koyilukku - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
70mwA5PNTPXy2E2htT2ao6,Bhaja Govindam - Language: Tamil; Genre: Vishnu-Narayan-Perumal,Unnikrishnan,Abhishegam,2000-01-01
7hN1SxqDN8e59NoGOcqBCM,Ayya Ayya Ayyappa - Language: Tamil; Genre: Ayyappan,Srihari,Ayyapana Paadu,2000-01-01
2uq8BDOcmvq7IXr5WLlK1G,Mookaambigae Thaayae - Language: Tamil; Genre: Amman,Unnikrishnan,Abhishegam,2000-01-01
7pvYlGRYMwPwzNk75hEbmF,Sri Krishna Saithanya - Language: Tamil,Priya Sisters,Sri Venkatesa Suprabatham,2000
7pGG5OYqGolNTxi7C7oKzG,Nee Allaal Deivamillai Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
0doBvwsZq04CHSseUAXDBo,Yendha Thisaiyilum Unn Mughamae - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
4qM6enJ68eh1SeKPA9m1kV,Raama Raama - Language: Tamil; Genre: Vishnu-Rama,Unnikrishnan,Abhishegam,2000-01-01
7nFVvsgvxICqFSjbKZH8VD,Nyayamaa Ithu Nyayamaa - Language: Tamil; Genre: Ayyappan,Unnikrishnan,Abhishegam,2000-01-01
1ql512hMpHX1GFtkHdRi8W,Yenai Aalum Meenatchi - Language: Tamil; Genre: Amman,Veeramanidaasan,Aayiram Kannudayaal,2000-01-01
74to3FzIMkXJmraoS0K3SN,Ganapathiye Varuvaai Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
3nHIzMdw9XQO86moGJNh5P,Karunai Mazhai - Language: Tamil; Genre: Shivan,S. P. Balasubrahmanyam,Sivam,2000-01-01
5Bf429E3Gk33xOsLtLP9ky,Kaakkum Kadavul Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
75fKY6P8UeJd2P9KGuxXVR,Kaalai Ilangathir Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
32uruDPdJ8GMKm7crZ0PvR,Aanai Mugathaan Revival,Sirkazhi Govindarajan,Ganapathy Ganangal Tamil Devotional,2000-10-10
2UtMkEdiMCkEUxPajuQ5IS,Thanga Mayam Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
6V8gKZN7XXzKpsqhT6xess,Varam Tharuvai Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
5IoO5ivp4YvNtgp96nZL3W,Chuzhi Pottu Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
6KdFmi7zrjibLKUUORmUxm,Munnai Muzhumuthale Revival,Sirkazhi Govindarajan,Ganapathy Ganangal Tamil Devotional,2000-10-10
5ALPObBb6FzqEKGvsdodFo,Om Enum Pranava Revival,Sirkazhi Govindarajan,Vinayagar - Murugan Songs Tamil Devotionl -Revival,2000-08-24
