Spotify ID,Title,Artist,Album,Release Date
5AvN8QwrKgLb0GTj7nwwEa,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha",Ranjith and Naveen Hits,2013-06-25
3XTlVYuOj7cd6sChMs3zZe,"Tamil Tamil (From ""Pokkiri"")","Mani Sharma, Ranjith Govind, Shweta Mohan",Hits of Ilayathalapathy Vijay,2013-12-17
35itjsvQuUglUfwDOIxu5s,"Tamil Tamil (Remix) (From ""Pokkiri"")","Ranjith Govind, Swetha",Ranjith - Playback Singer,2013-07-11
74KEPz7wtRY84IvkhG7UZj,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha",Vikram and Vijay Hits,2013-07-17
0bsKVzQqZj7mgEHhP3yZmw,Tamil Pasanga,"G. V. Prakash, Benny Dayal, Sheezay.Psycho Unit",Thalaivaa (Original Motion Picture Soundtrack),2013-06-21
4sPItJEXKBQWxBCLf2S2Lu,"Santhosha kanneere (From ""Uyire"")","Ta'mil, Febi",Hits of A.R.Rahman Nenjame,2013-12-25
5zKwhuq6jVJKtrBJw2kqW1,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha","Lyric Writer Hits - Pa.Vijay, Vol.3",2013-07-19
5lMq0bRza6XAMpSyV0z4pQ,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha",Elangaathu Visuthe,2013-07-23
609vugEuOXXvLeGA3bEzyc,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha",Ajith and Vijay Hits,2013-07-09
2c6Jobn066FsmsZIcikZGe,"Tamilselvi Tamilselvi (From ""Koodal Nagar"")","Hariharan, Sadhana Sargam, Various Artists",Hits of Hariharan,2013-03-22
5Cz9cnPYbqzSeeOEKwhRGg,Secret Of Success - Language: Tamil; Film: Boys; Film Artist 1: Siddarth; Film Artist 2: Jeniliya,"Clinton, Lucky Ali, Vasundhara Das, Blaaze",A.R.RAHMAN VIBRATION,2013-02-02
0OY9FB99JjHRpyYp5xx02g,"Tamil Tamil (From ""Pokkiri"")","Ranjith Govind, Swetha",Asin Hits,2013-06-27
4ZB7AaYH9esMrmrY5heS4N,"Tamil Tamil (Remix) (From ""Pokkiri"")","Ranjith Govind, Swetha",Vijay and Simbu Hits,2013-05-23
0oDIeF24NWhlCfKq9aHNeE,Goyang Kepala Goyang,Tamilan,Malaysian Indian Style[goyang] - Ep,2013-11-25
