Spotify ID,Title,Artist,Album,Release Date
0oKBkL4FUS6SIk4nK0RD8A,Telugu Boys,"G. V. Prakash, Rakendu Mouli",Anna (Original Motion Picture Soundtrack),2013-08-10
1L6Pc6HTU3puzmDnkfZRH2,Biriyani Rap,"Yuvan Shankar Raja, Rakendu Mouli, Priya Hemesh, Vandemataram Srinivas",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
0I6nHZb8p0aHShyiWXqgRL,"Kannanule - From ""Bombay""",K. S. Chithra,Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
3n9G2mvkGvRu0S2LpHbrPH,"Vurike Chilakaa - From ""Bombay""","Hariharan, K. S. Chithra",Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
4cT4VdBVdK0u4Oh3gQsDFy,"Adi Arabi Kadalandam - From ""Bombay""",Remo Fernandes,Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
1a94CPUgkmlCF9cX22dBXJ,Bay of Bengal - New Jack Swing Mix,"Yuvan Shankar Raja, Krishh, Premgi Amaren",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
6lxZarz8BWisL3boMGTNL6,Pillalam Memathaniki,"Julius Packiam-Joshilay, Shivam Mahadevan, Anish Sharma, G S Ram",Dhoom:3 - Telugu,2013-12-09
0ESEigdBLLVq6A8HtJN05J,Tarang,"Pritam, Abhishek Nailwal, Shilpa Rao, Bhaskarabhatla",Dhoom:3 - Telugu,2013-12-09
30x1DRVwJAOwlpAPwkxCdi,Bay of Bengal,"Yuvan Shankar Raja, Krishh",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
7pi7LjNY280y7A10W3212e,"Kuchi Kuchi Konamma - From ""Bombay""","Hariharan, G. V. Prakash, Shweta, Swarnalatha",Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
2DdwZMulgofDMk8HQicEK1,Muddugare Yasoda,S. P. Sailaja,Annamayya Abhinaya Padaalu (Telugu),2013-07-10
30MAJlgL2BOACsxLzhK5xH,Missisippi,"Yuvan Shankar Raja, Karthi, Premgi Amaren, Priya Hemesh",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
5rByZ83tlbDfH9hjba1qjT,Adugule Aa Ningi,"Yuvan Shankar Raja, Sathyan, Senthil Dass, Saketh Naidu, Rakendu Mouli",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
4J6KqL4npvLcztOcXIzJDs,Adivo Alladivo,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
3zBNR6G8aHzIEGxxSZCqwA,Yammayo,"Pranavi, Deepu",Race Telugu,2013-01-20
3aWit5aL09ZofL0KFmo05n,Anthayu Neeve,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
17oGiryiuyAXNN2CSaDGzO,Nemali,"Pritam, Sunidhi Chauhan, Bhaskarabhatla",Dhoom:3 - Telugu,2013-12-09
5e16cM57Xlv8rnOTDLZ7Fb,"Poolakundi Komma - From ""Bombay""","S.P. Pallavi, Chandralekha Annupamaa, Shuba",Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
5wWWNUAmH8yeibW7Qta4Xw,Jagadapu Chanavula,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
5er6JALQgkpcl9zwnKYszr,Oohinchale Oohinchale,"Pritam, Mohit Chauhan, Bhaskarabhatla",Dhoom:3 - Telugu,2013-12-09
4Z2Rwib5xUDOkPb8r2l0sW,Prapanchame,"Karthik, Vivek",Race Telugu,2013-01-20
3uHHxWAQj319pOyWkK6Idw,Kanti Akthilanda,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
2SOtZ2gg7Ck14XnKekF5FO,Neethone Kalavadam..,Usha,Missing ( Telugu ),2013-04-15
2DU5AtzTUYEqhOpSbTiOCy,Kanti Sukravaaram,K. S. Chithra,Annamayya Sankeerthana (Telugu),2013-07-10
0HdJUAqLjoSQFQUpWOWhr8,Dhoom:3 Overture,Julius Packiam,Dhoom:3 - Telugu,2013-12-09
08U0FTmqKmITiyKdYBvIPf,"Jummandi Nadam - From ""Siri Siri Muvva""","P. Susheela, S. P. Balasubrahmanyam",Kuchi Kuchi Konamma - Classic telugu Hits,2013-01-01
7nhRBdEPiWvcHzfCKzVrFi,Dhoom Tap,Pritam,Dhoom:3 - Telugu,2013-12-09
6zYb98VqX1QC3AzUeFnmvT,Yedavalapeda Machika,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
5OfbVJuGTtq4Ml9AERhwmA,Gundelo Upire..,Ravi Varma,Missing ( Telugu ),2013-04-15
0rJk5cjE4ExUZixBJAyLy9,Pam Pam Pam,"Yuvan Shankar Raja, Rahul Nambiar, Ramya NSK",Biriyani (Telugu) (Original Motion Picture Soundtrack),2013-11-30
7AEZ5Ug2TiGqqpY7MAouwI,Chooda Chooda,Pugazhendi,Annamayya Sankeerthana (Telugu),2013-07-10
6OgXol3XOddFkCf3zIPkQm,Dhoom Majale Dhoom,"Pritam, Aditi Singh Sharma, Sameer Anjaan, Bhaskarabhatla",Dhoom:3 - Telugu,2013-12-09
0eCzfxJCwZkuXLzMcvLoJX,Madhurame,Pranavi,Race Telugu,2013-01-20
2SDjfUPWgcUeBCJG30ROVY,Sirutha Navvulavaadu,G Balakrishnaprasad,Annamayya Madhura Gaanam (Telugu),2013-07-10
7CtLuuMRomwW8o1d7AuCt6,Alarulu Kuriyaga,S. P. Sailaja,Annamayya Abhinaya Padaalu (Telugu),2013-07-10
3DDogG25tBQeVavLsdnvKO,One Day Lo..,"Dinker kalvala, Aishan Vali",Race Telugu,2013-01-20
6y9YZ3w5L4OjxZlaiV2vHB,Chududu Indhariki,Pugazhendi,Annamayya Sankeerthana (Telugu),2013-07-10
