Spotify ID,Title,Artist,Album,Release Date
7KTXLpJjbHAhI251IsOZu8,Kili Kili Tamil,Clement,"Balamrai Suraj, Vol. 4 Songs",2022-05-22
1Hdz67JES35Z4h3Yd4PXvV,"Bimbilikki Pilapi (From ""Prince "")(Tamil)","Thaman S, Anirudh Ravichander, Ramya Behara, Sahithi Chaganti, Vivek","Bimbilikki Pilapi (From ""Prince "")(Tamil)",2022-09-01
78g1KU3zvKQLS5emtG9Xiu,"Bullet Song (From ""The Warriorr "")(Tamil)","Devi Sri Prasad, Silambarasan TR, Haripriya, Viveka","Bullet Song (From ""The Warriorr "")(Tamil)",2022-04-22
09FMB1sTmFrqTa4sPKyjYg,"Aafat (Tamil) [From ""Liger (Tamil)""]","Tanishk Bagchi, Deepak Blue, Haripriya","Aafat (Tamil) [From ""Liger (Tamil)""]",2022-08-06
6qovGOcK6NcO4GBZHAu5i1,Kaattrae En Vaasal,Samyu Mohan,Tamil Unplugged Melody Mixes,2022-12-07
1BQGKaUYFQzD0Dsy0FfoeD,"Jessica (From ""Prince "")(Tamil)","Thaman S, Arivu","Jessica (From ""Prince "")(Tamil)",2022-09-23
3RszWBHYGJuhSBJHgwjDem,"Aayiram Uravukal (From ""777 Charlie - Tamil"")","Nobin Paul, Jimmy Francis John, Mohan Rajan","Aayiram Uravukal (From ""777 Charlie - Tamil"")",2022-09-09
5ChlONnGAQUrgmQbWYFFBb,Swasamae,Samyu Mohan,Tamil Unplugged Melody Mixes,2022-12-08
5IMRdTpJdc54IyYOKXTNMO,Mannanalum Thiruchenduril,T. M. Soundararajan,Tamil Non - Film Hits Vol - 9,2022-05-04
1ooS3mdiQP7yfQNdr3ATHB,Vaseegara-Remixes,"Harris Jayaraj, Bombay Jayashri, DJ Revvy",Tamil Chill Out Remixes,2022-11-09
0Y4Oe3WGAvpN2Pih0BLXin,Deva Deva (Tamil),"Pritam, Sid Sriram, Arijit Singh, Jonita Gandhi",Brahmastra (Tamil) [Original Motion Picture Soundtrack],2022-10-06
1zPlQih67ZvC3Xp6c2dxUI,"Who Am I ? (From ""Prince "")(Tamil)","Thaman S, Arivu","Who Am I ? (From ""Prince "")(Tamil)",2022-10-14
1xDkUm3HSvx9HGgGN4GoJ0,Tamil Fever X Let's Nacho - MTV Unwind,Benny Dayal,Tamil Fever X Let's Nacho (MTV Unwind),2022-02-11
5XbHpOBN1vTU3hN1YzLqHL,"Theethiriyaai (From ""Brahmastra (Tamil)"")","Pritam, Sid Sriram","Theethiriyaai [From ""Brahmastra (Tamil)""]",2022-07-17
0uy1HtAc8Q7HX1FcoHYMGC,Kadhal Sadugudu,Samyu Mohan,Tamil Unplugged Melody Mixes,2022-12-05
1JjBRYhvdrxZD8XmTfXkQd,Manidhanin Payanathil,"B. Ajaneesh Loknath, Venky DC, Palani Bharathi",Kantara - Tamil (Original Motion Picture Soundtrack),2022-10-31
2JMww2zDkup8J9NRMtvVX0,Arabu Naadu,Samyu Mohan,Tamil Unplugged Melody Mixes,2022-12-09
29PWWDke9haFf1fjsEvmgZ,"Thumkeshwari - Tamil - From ""Bhediya - Tamil""","Sachin-Jigar, Karthik, Anusha Mani, Amitabh Bhattacharya",Bhediya - Tamil (Original Motion Picture Soundtrack),2022-11-22
3U1KoHETACrUPLB2xK14rD,En Iniya Pon Nilave - Inst,A. Stanley,Tamil Flute Melodies,2022-11-22
7eMR6znxNqS0eHBiX62kOr,CANDY (Tamil),"Dhvani Bhanushali, Yuvan Shankar Raja",CANDY (Tamil),2022-03-03
5VChRV2aLIgKzutFDscYsT,Vada Vada Maphile (Local Party Tamil),Clement,Bowenpally Daggad Sai Vol 3 Songs,2022-09-29
1iTEteVzPvtzS4XTDbwhAY,Kadhal Sadugudu LoFi Mix,"DJ Aftab, S.P. Charan",Tamil Romantic Lofi,2022-10-13
564TO0pifHnkdekrTmMI89,"Deva Deva (From ""Brahmastra (Tamil)"")","Pritam, Sid Sriram, Arijit Singh, Jonita Gandhi","Deva Deva [From ""Brahmastra (Tamil)""]",2022-08-10
4XtFIi2ZS5xqOtMUjykYXM,Po Urave,Thushi Kumanan,Tamil BGM (Vol 1),2022-07-13
1XxhPNGfxVww1WYbeFs3bV,"Journey Song (From ""777 Charlie - Tamil"")","Nobin Paul, Jassie Gift, Aravind Karneeswaran","Journey Song (From ""777 Charlie - Tamil"")",2022-05-30
6pqmYc3grKqYVCgEDPCF9q,Oraru Mugamum,T. M. Soundararajan,Tamil Non - Film Songs,2022-05-04
3MUYYIdPxBpAOy6FYJRAL4,Kannazhaga,Thushi Kumanan,Tamil BGM (Vol 1),2022-07-13
32hYTvFSgyMh5Aivglv7Ta,Snehidhane,Avinash Gupta,Snehidhane - Tamil Unplugged Classics,2022-11-12
5e2eJl3qNNGWllzSFCYrad,"Kurumugil (From ""Sita Ramam (Tamil)"")","Vishal Chandrashekhar, Sai Vignesh","Kurumugil [From ""Sita Ramam (Tamil)""]",2022-07-04
2QH9nxokS8B5WuLxejHJK9,"Anbu Thoza (From ""777 Charlie - Tamil"")","Nobin Paul, Sai Veda Vagdevi, Mohan Raja, Madhurakavi, Muthamil, Saiesh Poi Panandikar, Alexis D'Souza","Anbu Thoza (From ""777 Charlie - Tamil"")",2022-06-10
27jIUh60eSKKH672TyiER6,Vaseegara,Avinash Gupta,Vaseegara - Tamil Unplugged Classics,2022-11-14
4WDya8Mau5wuqLnaNr2Ct0,"Kannukkulle (From ""Sita Ramam (Tamil)"")","Vishal Chandrashekhar, Haricharan, Sinduri Vishal","Kannukkulle [From ""Sita Ramam (Tamil)""]",2022-07-18
35xzYauWdsxp4zEAxCs80D,"Bonding Song (From ""777 Charlie - Tamil"")","Nobin Paul, Haricharan, Madhurakavi","Bonding Song (From ""777 Charlie - Tamil"")",2022-06-25
2RJIZfOggZh36GJsQUmRiE,Un siragugal moodathe,Pradeep Kumar,Vadhana,2022-12-02
0keacEbOTL9vbcRR0EmRYi,"Nee Podhum Enaku (From ""Michael "")(Tamil)","Sam C.S., Pradeep Kumar, Kabilan","Nee Podhum Enaku (From ""Michael "")(Tamil)",2022-12-28
27KG5tsJVk9cmC0JbDsEq8,"Hey Sita Hey Rama (From ""Sita Ramam (Tamil)"")","Vishal Chandrashekhar, S.P. Charan, Sinduri","Hey Sita Hey Rama [From ""Sita Ramam (Tamil)""]",2022-05-09
1xtlT8C62HToUvB0xmwvyi,Kurumugil,"Vishal Chandrashekhar, Sai Vignesh",Sita Ramam (Tamil) [Original Motion Picture Soundtrack],2022-08-02
6f2WtzF65EZMVlZKRFpvhM,Umm Song - Tamil,"Santhosh Narayanan, Aditya Ravindran",Mahaan (Original Motion Picture Soundtrack),2022-02-09
1qVjzwNnhHChLcWTueFAze,"Missing Me (From ""Mahaan (Tamil)"")","Santhosh Narayanan, Dhruv Vikram","Missing Me [From ""Mahaan (Tamil)""]",2022-02-08
4mwa2RMh1dVQK64XoXEF5H,Kartharai Dheivamaaga (Live),"Tamil Gospel, Amandine, Bruno",Kartharai Dheivamaaga (Live),2022-11-17
2fQm3lEeG8SqJYFbLZZZXf,Thollaikkashtangal Choozhnthidum (Song),D. G. S. Dhinakaran,Tamil Non - Film Hits Vol - 10,2022-05-04
