Spotify ID,Title,Artist,Album,Release Date
3v6mxyPSeHJ6mfpmPprIVT,Hindi Tarpa 2,"Sandip Davare, Ankit Mashya",Hindi Tarpa 2,2022-08-17
75uJJC9gnQepYBEmPLS0rI,Vikram Title Track - Hindi,"Anirudh Ravichander, Raqueeb Alam, Siddharth Mahadevan",Vikram Hitlist (Hindi) [Original Motion Picture Soundtrack],2022-06-07
1vpxoYhALu28A86BEVdHio,"Tum Tum (From ""Enemy - Hindi"")","Thaman S, Aishwarya Kumar, Darshana Menon, Reena Gilbert, Vidhya Gopal, Yashika Sikka","Tum Tum (From ""Enemy - Hindi"")",2022-01-03
0xPMieIqT11L5Vul5sjVy3,Aigiri Nandini - Hindi Adaptation,Om Voices,Aigiri Nandini (Hindi Adaptation),2022-04-01
2pFst3rXBJvFdgpWl3k0NI,Bachna Ae Hasinon Lo Main Aa Gaya - Remix,Kishore Kumar,Hindi New Year Party Hits,2022-12-23
7zPHfxWkj5buGUgz0fcL0k,Dekha Ek Khwab - Chill Mix,"Kishore Kumar, Lata Mangeshkar, Vaibhav Singh",Hindi Chill Mix Retro,2022-10-03
5FFOu2do9oHOy8XsrRCF2E,Do Ghoont - Club Mix,"DJ Harshit Shah, Shruti Rane, DJ MHD IND",Hindi Weekend Party Hits,2022-09-29
0f2PLo3cNTJS93Gk2IP0Nr,Wheels on the Bus Hindi,Taarak Mehta ka Ooltah Chashmah Rhymes,Wheels on the Bus Hindi,2022-10-03
64gU2rthkPZGCpwviNHfSJ,Gali Mein Aaj Chaand Nikla - Lofi,"Alka Yagnik, AK Bhuker",Hindi Bollywood LoFi Vol - 1,2022-05-27
6IR4AoxP2wbUleEaXZLnP6,Kaise Main Kahun Tujhse Flute Version,Rahul Krishnan,Hindi Retro Instrumental,2022-06-13
3rAZZO1nVHEQrqRFEdeUbv,Saat Samundar Paar - Remix,"Nikhita Gandhi, Dev Negi, Enbee, DJ Tarun Makhijani",Hindi New Year Party Hits,2022-12-23
5biMxnezPaUlofLPcGct5R,Ujjain Ke Raja Kabhi Kirpa Najariya - Hindi,Kishan Bhagat,Ujjain Ke Raja Kabhi Kirpa Najariya (Hindi),2022-03-15
18yIB3iMTdYve5it2uFFpB,Zara Zara Bahekta Hai Flute Version,Rahul Krishnan,Hindi Retro Instrumental,2022-06-13
2yPDZH5ecAkMk3Bk6GNMIj,Dilko Tumse Pyaar Hua - Lofi,"Roop Kumar Rathod, The Hrishi",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
1SgK4E5E4OUEB9tNqj9zIm,Sach Keh Raha Hai Flute Version,Rahul Krishnan,Hindi Retro Instrumental,2022-06-13
7JGgKHHDgJCJkQCQxyHHdl,Zara Zara - Lofi,"Bombay Jayashri, DJ Aftab",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
4uSAYpN2d1CExGWStFUF9F,Hey Bajarang Bali Hanuman,Hari Om Sharan,Hindi Non - Film Hitz Vol - 16,2022-05-04
6dNePmHWzXdkFON1pOH4MO,Jaadu Teri Nazar - Lofi,"Udit Narayan, Deep Joshi",Hindi Bollywood LoFi Vol - 1,2022-05-27
7D4d4nm44g3o6C3IxHQIEn,Bade Achhe Lagte Hain - Lofi,"Amit Kumar, Silent Ocean, Nitesh",Hindi Radio Lofi,2022-09-20
0SLBltOXAdLQvp4eQicfFh,Zara Zara - LoFi Chill,"Bombay Jayashri, Swattrex",Hindi LoFi Vibe,2022-02-18
5WaT3OQ16HaPlctCVc5YZm,Parda Hata Do - Mix,"Asha Bhosle, Mohammed Rafi, Rahul Chaturvedi",Hindi Popular Electronic Mix,2022-11-08
7EKdodOKZkrXdh9JtsBOaO,Yeh Raat Bheegi Bheegi,Kiran Pradhan,Hindi Retro Instrumental,2022-06-13
0MrtmkDJXOqI6FaA8K6p9f,Kisi Ki Muskurahaton Pe - Lofi,"Mukesh, Silent Ocean",Hindi Lofi Adda,2022-09-20
5GeqE3hPE9ld9RNhYm3qec,CANDY (Hindi),"Dhvani Bhanushali, Yuvan Shankar Raja",CANDY (Hindi),2022-03-03
0YB3WnAR2zSMOKkEmr9Mnj,Man Mai Basa Kar Teri Murati - Hindi,Vishnupriya Avi Ji,Man Mai Basa Kar Teri Murati (Hindi),2022-08-17
4jdy5YwxgUrSaQBtBRzvLp,Maula Mere Maula - Lofi,"Roop Kumar Rathod, DJ Aftab",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
5zgcRSfcwXF0ZJsKoCRAX5,Zindagi Ban Gaye Ho Tum - Lofi,"Alka Yagnik, Udit Narayan, DJ Aftab",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
0uxsPehZJqR47Dx8dqB7NK,Bhole - Hindi,Hansraj Raghuwanshi,Shiv Bhajan (Hindi),2022-02-09
1ebjiP3tGeRf3At2HchOwA,Rang Lageya - Lofi,"Mohit Chauhan, Rochak Kohli, Silent Ocean",Hindi Lofi Adda,2022-09-20
07Ze4Vxs5tB54x8HsSbIY1,Hum Dono Do premi - LOFI Hindi MIX,"Kishore Kumar, Lata Mangeshkar, The Keychangers",Lofi Hindi Hits - Vol 3,2022-07-25
3FT6896k2JmeND7B5XNrGr,Main Pal Do Pal Ka Shayar Hoon - LOFI Hindi Mix,"Mukesh, The Keychangers",Lofi Hindi Hits - Vol 3,2022-07-25
1q0c5EVxaVPahCSF6ljfUb,Jug jug jie tero lal - Hindi Song,Indresh Upadhyay,Jug jug jie tero lal (Hindi Song),2022-01-01
0wrAePhLtQJ5XHwRoMkPdv,Badi Sooni Sooni Hai Zindagi - Chill Mix,"Kishore Kumar, Vaibhav Singh",Hindi Chill Mix Retro,2022-10-03
77lKQq8wBLQT3AsUShNDbm,Gobardhan girdhari - Hindi Song,Indresh Upadhyay,Gobardhan girdhari (Hindi Song),2022-01-01
2B3UzH87Fqfg2wk4LbyJB1,Chand Sitare - Lofi,"Kumar Sanu, Malhar",Hindi LoFi Vibe,2022-02-18
1olP7jBxaO93pejyql18X3,Aukaat Vich Rakhi - Hindi,Sandeep Sehgal,Aukaat Vich Rakhi (Hindi),2022-11-04
6MFCVPixfP3oJeYqL6Grd9,Ruk Ja O Dil Deewane - Lofi,"Udit Narayan, Deep Joshi",Hindi Bollywood LoFi Vol - 1,2022-05-27
5OEWXj82H1TGgwraGYMZCO,Kya Hua Tera Vada - Lofi,"Mohammed Rafi, Sushma Shrestha, The Keychangers",Hindi LoFi Vibe,2022-02-18
5mdF0XTAPE79nHKHqY69Lf,Mere Mehboob - Lofi,"Kishore Kumar, Danvendra Arya",Hindi Bollywood LoFi Vol - 1,2022-05-27
00gjp0cl9aIubOuaabjFYU,Kabhi Kabhi Mere Dil Mein - LoFi,"Mukesh, The Keychangers",Hindi LoFi Vibe,2022-02-18
5ZNM7oHYqqGhaLyInFeD4r,Yeh Hai Reshmi Zulfon Ka Andhera - Chill Mix,"Asha Bhosle, Pratik Gadre",Hindi Chill Mix Retro,2022-10-03
6GH3HnJ42qfIoDAfK2IgWT,Yeh Jeevan Hai - Chill Mix,"Kishore Kumar, Pratik Gadre",Hindi Chill Mix Retro,2022-10-03
2vrHrdnrmDTi1egbPAdQns,Ankhiyon Ke Jharokho Se - LOFI Hindi Mix,"Hemlata, Deepanshu Ruhela",Lofi Hindi Hits - Vol 3,2022-07-25
1AWIEyVhyEWtOvccqGYI84,Gum Hai Kisi Ke Pyaar Mein Reverb Lofi,"Pratap Poppi, Deepanshu Ruhela",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
61MfW1tqa0eASYRTXmQyqO,Na Tum Jano Na Hum - LoFi,"Lucky Ali, Ramya, The Keychangers",Hindi LoFi Vibe,2022-02-18
0omOh1MIk2Vd9cyOH0cU9c,Ude Jab Jab Zulfein - Lofi,"Mohammed Rafi, Asha Bhosle, Danvendra Arya",Hindi Bollywood LoFi Vol - 1,2022-05-27
3zrUPaTf8NOzadpXCXmENb,Lag Ja Gale - Lofi,"Sanam, DJ Aftab",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
0DoQVt9nO9p6do5X3F49jv,Kya Hua Tera Vada - LoFi,"Manish Maestro, Swattrex, Deepanshu Ruhela",Hindi LoFi Vibe,2022-02-18
4ift56AEWf5azCx6MqlkK4,O Mere Dil Ke Chain - Lofi,"Sanam, DJ Aftab",Hindi Slowed Reverb Bollywood Lofi,2022-05-06
3FGNRWDOuFhISjmgPv8emg,Shinchan (Hindi Rap),DA REAL INSANE,Shinchan (Hindi Rap),2022-02-27
17gr36fTvbVbsCz1ytr5Co,बा बा ब्लैक शीप,Hindi Rhymes by LooLoo,खेलने का समय,2022-04-12
