Spotify ID,Title,Artist,Album,Release Date
6GeCDIGRSNsYvbu60dAqQV,Blood - Hindi,"Ravi Basrur, V Nagendra Prasad, Santhosh Venky",Marco (Hindi) [Original Motion Picture Soundtrack],2024-12-21
44hBx9rDmlkHlm3ZJZFzvT,Peelings [HINDI],"Javed Ali, Madhubanti Bagchi, Devi Sri Prasad, Raqueeb Alam, Siju Thuravoor",Pushpa 2 The Rule [HINDI],2024-12-05
2ZDOzySC2g3YF1p26TPzBt,"Angaaron (From ""Pushpa 2 The Rule"") [HINDI]","Shreya Ghoshal, Devi Sri Prasad, Raqueeb Alam","Angaaron (From ""Pushpa 2 The Rule"") [HINDI]",2024-05-29
0k2CZcVkLlACLviusLH9hz,एक एक करके चीटियां चली,Hindi Rhymes by LooLoo,एक एक करके चीटियां चली,2024-01-13
6gTNkOp1Js8zmunfV3Bbp9,Asuran - Hindi,"Ravi Basrur, V Nagendra Prasad, Snigdhajit Bhowmik",Marco (Hindi) [Original Motion Picture Soundtrack],2024-12-21
7EFUFUHhnXHHRsOldlnztJ,Mai Tota - Hindi,Baani Kaur,Mai Tota (Hindi),2024-01-14
4xRhWwZS19EwVch0oi0Ef2,Ayudha Pooja [HINDI],"Kala Bhairava, Anirudh Ravichander, Manoj Muntashir",Devara Part 1 [HINDI],2024-09-26
2qFwsebJnnXeQRWDaT9YQN,Family Man - Hindi,"Ravi Basrur, Deepak Bharti, Saaj Bhatt",Marco (Hindi) [Original Motion Picture Soundtrack],2024-12-21
0LRwl7ZgshFhqSmQw5bmHB,Aha Tamatar Bade Mazedaar - Hindi,Baani Kaur,Aha Tamatar Bade Mazedaar (Hindi),2024-01-14
1yFdKg6MYY0kfruEmmWCPn,Kissik [HINDI],"Lothika, Sublahshini, Devi Sri Prasad, Raqueeb Alam",Pushpa 2 The Rule [HINDI],2024-12-05
3QEYD8covaU1qAEdVdwwkT,Machhli Jal Ki Rani Hai - Hindi,Baani Kaur,Machhli Jal Ki Rani Hai (Hindi),2024-01-14
