name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
"Shiva Shiva (From ""KD"") [Kannada]","Shiva Shiva (From ""KD"") [Kannada]","Prem's, Kailash Kher, Arjun Janya",7yblzAmaLZs9ATf8SQAPTx,2024-12-24,51,energetic,True,60000,122.28260869565216,0.0012211667151241,0.3154751655261287,1.0,0.0,1.0,-14.542545,0.0910270512104034,0.3894541175809083,0,1,7
Olage Seridare Gundu - Remix,Gharshane,Manjula Gururaj,67qI8EP4bYKBwTZr8XupwW,2013-12-21,25,energetic,True,60000,63.92045454545455,0.001684365737284,0.3080398554145929,1.0,0.0,1.0,-20.924516677856445,0.0982610508799552,0.3109164123199203,2,1,7
Ring Aagide,Gharshane,"Priya Hemesh, Naveen Madhav, Santhosh Venky, Sri Raksha",0aRoGl4nCuMTZIbwn3oBiH,2013-12-21,1,energetic,False,60000,81.52173913043478,0.0010368899260766,0.3168859390275062,1.0,0.0,1.0,-18.44115257263184,0.1008040830492973,0.2409563140328911,9,1,7
Gharshane,Gharshane,Abhishek SN,3rM0zJyZJdh4VVkHDJjJds,2013-12-21,0,energetic,True,60000,63.92045454545455,0.0010176317613906,0.3986995193909971,1.0,0.014000585093651,1.0,-15.00835418701172,0.0946190059185028,0.3058777708927753,2,1,7
Hey Aakarshane,Gharshane,Bharath B J,4GWsfVYSjuknFg9is6tOhz,2013-12-21,0,calm,False,60000,170.45454545454547,0.0016693201258907,0.1657565564732936,1.0,0.0,1.0,-17.18301010131836,0.0916448384523391,0.2172855261215681,5,1,7
First 30,Dil Rangeela,Vijay Prakash,7gFQnxLCcKUNwR3MmFTPAD,2014-02-08,18,energetic,True,60000,95.33898305084746,0.0019340371031006,0.2370129858858425,1.0,0.0072381294473311,1.0,-21.641143798828125,0.1157745569944381,0.2277576784493035,4,1,7
Nillu Nillu - (Duet),Dil Rangeela,"Ankith, Priya Hemesh",26PWLyGHAskl6wNctXqDw3,2014-02-08,32,happy,True,60000,89.28571428571429,0.0022261967930558,0.2163404457263153,1.0,0.3133981962438241,1.0,-20.898460388183597,0.1161695271730423,0.2515225426664474,11,1,7
Uppu Huli,Dil Rangeela,Arjun Janya,15d1h28hBKLszN79Ya243d,2014-02-08,7,energetic,True,60000,100.44642857142856,0.0010278984966788,0.2630491558445165,1.0,0.0,1.0,-16.64278793334961,0.1012498214840889,0.3540749558687559,0,1,7
Early Morning,Dil Rangeela,"Arjun Janya, Anitha",6ZHkKrf1utqCyGKVXK9k9E,2014-02-08,13,energetic,True,60000,144.23076923076923,0.0011953532703952,0.252250294392108,1.0,0.0,1.0,-21.791748046875,0.1072243303060531,0.2827584646099831,3,0,7
Yellu Yellu - (Solo),Dil Rangeela,Priya Hemesh,1yWf9HzyExvozATaHE1Dbh,2014-02-08,20,happy,True,60000,89.28571428571429,0.0012844143415987,0.2418610823353626,1.0,0.2536848070146418,1.0,-16.990657806396484,0.1155486702919006,0.2635155845694923,11,1,7
Sahasame Cheyyara,Chandralekha,S. P. Balasubrahmanyam,0UZ94H0b3ApOWX7N79tw8t,1998-07-30,41,energetic,True,60000,87.890625,0.0008693086901515781,0.3150720253899307,1.0,0.0,1.0,-19.73276138305664,0.08920009434223175,0.27571010579868843,7,1,7
Okkasari Okkasari,Chandralekha,Srinivas Chakravarthi,7ccPRMai8R4GrYgM7n71xi,1998-07-30,26,energetic,True,60000,208.33333333333334,0.002105593635010836,0.1699979899406772,1.0,0.006598618342532628,1.0,-21.289623260498047,0.09251628816127777,0.1652222991023728,7,1,7
Divvidivvi,Chandralekha,"Sujatha, Sowmya Raoh",2Hjpfzh9fCKcFzS3DcBv9B,1998-07-30,30,energetic,True,60000,112.5,0.0011299087523430826,0.37218383398506927,1.0,0.0,1.0,-22.14019775390625,0.10164876282215118,0.32026818547308633,5,1,7
Tajmahalani,Chandralekha,"Rajesh, Sunitha",7Am3Eecz49hJg1Tk6xmRGQ,1998-07-30,22,sad,True,60000,108.17307692307692,0.0010157731263703497,0.4788011645151973,1.0,0.008961673461671017,1.0,-15.470711708068848,0.10007593035697937,0.3653316531002672,9,1,7
Mogali Podalu,Chandralekha,"Rajesh, Sujatha",0hqg7L5vIaWszlSil4nZWy,1998-07-30,17,calm,True,60000,80.35714285714286,0.001501492693128919,0.4078411233836207,0.8797075599431992,0.033607780554480694,1.0,-23.156129837036133,0.10155223309993744,0.3734037196640832,2,1,7
Urumulu Nimuvvalai,Chandralekha,"Rajesh, Sujatha",2rTmVSZOPnS9jrgcl6EjV0,1998-07-30,50,happy,True,60000,98.6842105263158,0.0014463594935604912,0.2922284302235158,1.0,0.04829882969162576,1.0,-19.637048721313477,0.1025906428694725,0.29633203626229593,9,1,7
