name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Makhmali,Samrat Prithviraj,"Shankar-Ehsaan-Loy, Arijit Singh, Shreya Ghoshal, Varun Grover",1AJbp5eBB9UABCMMmjXNW6,2022-05-18,34,calm,True,60000,187.5,0.0015563254265817,0.1974054438933078,0.7468196749687195,0.0041594191981682,1.0,-25.293098,0.1003505066037178,0.2337595967062138,1,0,7
Hari Har,Samrat Prithviraj,"Shankar-Ehsaan-Loy, Adarsh Shinde, Varun Grover",65TnDMfdzuj7sYEkTwMoBQ,2022-05-18,29,energetic,True,60000,108.17307692307692,0.0009986548783309,0.303955512075631,1.0,0.0010717518034816,1.0,-20.020065,0.0915563628077507,0.2428984252067312,9,1,7
Hadd Kar De,Samrat Prithviraj,"Shankar-Ehsaan-Loy, Neeti Mohan, Varun Grover",7cxh4c3szSR5F9wY5Xg5ql,2022-05-18,33,energetic,True,60000,119.6808510638298,0.0011633249752052,0.2102733819543192,1.0,0.0,1.0,-20.411922,0.1088225170969963,0.3028794661196579,5,1,7
Yoddha,Samrat Prithviraj,"Shankar-Ehsaan-Loy, Sunidhi Chauhan, Varun Grover",5mgu4kQs1ozst1ZpoGfVwT,2022-05-18,23,energetic,False,60000,93.75,0.0012234917487579,0.2722463055179079,0.5735934525728226,0.0200641634970655,1.0,-26.793941,0.0893731340765953,0.2943927601735328,10,0,7
Aigiri Nandini,Samrat Prithviraj,Alap Desai,5yIFJCx16r7cB8anLjThBS,2022-05-18,26,energetic,True,60000,82.72058823529412,0.0012743268857819,0.2283031627710629,1.0,0.0011161342796896,1.0,-17.20891,0.0837977156043052,0.3170073106670121,3,0,7
Prithviraj Theme,Samrat Prithviraj,"Sanchit Balhara, Ankit Balhara",0hINuCYAVs6oJJwKLak1VS,2022-05-18,27,energetic,True,60000,89.28571428571429,0.0012368469440311,0.1352593740279505,1.0,0.0,1.0,-15.070099,0.0626850798726081,0.1822200731767429,7,1,7
Sanyogita’s Theme,Samrat Prithviraj,"Sanchit Balhara, Ankit Balhara",4Q0fZX1jzEfxW5ZogFimiz,2022-05-18,18,calm,True,60000,92.21311475409836,0.0010553853837025,0.2314037400295503,1.0,0.0,1.0,-16.585054,0.0991184711456298,0.2080619490117384,9,1,7
"Ik Tu Hai ❤️ - From ""Attack""",Attack (Original Motion Picture Soundtrack),"Shashwat Sachdev, Jubin Nautiyal, Kumaar",1QqBGdr6VmBFyaKfOgbV8R,2022-03-13,29,calm,True,60000,92.21311475409836,0.0015600539617805,0.2030103502432901,1.0,0.0866123498235795,1.0,-16.914871215820312,0.0984759777784347,0.2421722675488705,4,1,7
Main Nai Tuttna,Attack (Original Motion Picture Soundtrack),"Kumaar, Tisoki, Shashwat Sachdev, Vishal Mishra",7beyja6M5KW6b0nNDpuSGO,2022-03-13,27,energetic,False,60000,98.6842105263158,0.0016117459976614,0.3110887925479914,1.0,0.0,1.0,-13.221166610717772,0.1053600534796714,0.382839414844709,3,0,7
Chal Hatt,Attack (Original Motion Picture Soundtrack),"MAGIC!, Girish Nakod, Shashwat Sachdev",26LCGV4oLyxI9j4zRzSUZx,2022-03-13,21,energetic,True,60000,95.33898305084746,0.0015775956499675,0.2656424448153661,1.0,0.0,1.0,-14.71939182281494,0.0921570062637329,0.2577520770835496,3,0,7
Phir Se Zara,Attack (Original Motion Picture Soundtrack),"Kumaar, Shashwat Sachdev, Jubin Nautiyal",6zrwEjPEPL9v6RT7bqx7to,2022-03-13,18,calm,True,60000,170.45454545454547,0.0014730385981532,0.1912793628354959,1.0,0.0,1.0,-20.930419921875,0.1014582589268684,0.1989174321681048,3,0,7
La La La,Attack (Original Motion Picture Soundtrack),"Shashwat Sachdev, Bjorn Surrao",3wfsF1SGQ6btNJFSSFUWQe,2022-03-13,29,energetic,True,60000,96.98275862068964,0.0014554306282444,0.2989064964839584,1.0,0.3278095172599364,1.0,-17.414642333984375,0.0755959600210189,0.3072483908341297,5,1,7
BOMB!,Attack (Original Motion Picture Soundtrack),"Shreya Jain, Girish Nakod, Shashwat Sachdev",4ibkc5OMTmOLt9jg1Vra9v,2022-03-13,18,energetic,True,60000,140.625,0.0011232793759098,0.2352164302735069,1.0,0.0,1.0,-12.904436111450195,0.0967044085264206,0.2816570856148999,3,0,7
Crazy Now,Attack (Original Motion Picture Soundtrack),"Shashwat Sachdev, MAGIC!, Shreya Jain, Tisoki",1vtZcYOBnTRmpGXWnDBv63,2022-03-13,24,energetic,True,60000,137.1951219512195,0.001062283359549,0.1957603370511909,1.0,0.0,1.0,-9.356294631958008,0.0834563001990318,0.279664964891694,5,1,7
Akh Kashni,Attack (Original Motion Picture Soundtrack),"Nakul Chugh, Shashwat Sachdev, Surbhi Yadav",6PZ4QYEndmo3dGGp4rUzEk,2022-03-13,13,energetic,True,60000,114.79591836734694,0.0011444212643833,0.4065427430956718,1.0,0.0,1.0,-18.38385581970215,0.1077768355607986,0.3178352163269956,2,1,7
Phir Se Zara - Sha,Attack (Original Motion Picture Soundtrack),"Shashwat Sachdev, Kumaar",4VaXoG5XCQSHCemhuo8AUG,2022-03-13,10,sad,True,60000,152.02702702702703,0.0017727936683607,0.1886353016408194,1.0,0.0109618478915108,1.0,-20.33564567565918,0.0929302871227264,0.2100787841835141,6,0,7
Durga Gayatri Mantra,Attack (Original Motion Picture Soundtrack),"Shashwat Sachdev, Nakul Chugh, Shreya Jain",6KelszJs5JZ5Mxau4dBWwO,2022-03-13,13,calm,True,60000,92.21311475409836,0.0012829248698788,0.2276908584307234,0.8163169026374817,0.0,1.0,-23.90336799621582,0.1036641299724578,0.3451263896271874,3,0,7
