name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Sanju Mathu Geetha,Sanju Weds Geetha,"Sonu Nigam, Shreya Ghoshal",0tZd3s6s0PUPuhORQZpkTn,2011-02-01,50,calm,True,60000,85.22727272727273,0.0016099838212052,0.201409506365535,1.0,0.0,1.0,-18.129883,0.1009523421525955,0.2269005228197733,6,0,7
Gaganave Baagi,Sanju Weds Geetha,Shreya Ghoshal,3Jjo4QhSOHZESuXo6h8EG2,2011-02-01,48,calm,True,60000,119.6808510638298,0.0015055839591454,0.2670254454763597,1.0,0.0,1.0,-16.091228,0.1044552475214004,0.3219969643767265,5,1,7
Raavana Seethen Kadda,Sanju Weds Geetha,Jassie Gift,0OKcivc8hD8Qt0Uzwev379,2011-02-01,24,energetic,True,60000,114.79591836734694,0.0011622766097459,0.3230016052701741,1.0,0.0,1.0,-13.025787,0.0953895598649978,0.3320322337344791,2,1,7
Sanju Mathu Geetha,Sanju Weds Geetha,Sonu Nigam,7HYPtZtkzoeKKVciGNCCaq,2011-02-01,25,calm,True,60000,85.22727272727273,0.0016099838212052,0.201409506365535,1.0,0.0,1.0,-18.129883,0.1009523421525955,0.2269005228197733,6,0,7
Omme Baaro,Sanju Weds Geetha,Shreya Ghoshal,4YEHAFIpvan9gFIwuejcS4,2011-02-01,35,calm,True,60000,125.0,0.0012968617234898,0.1489709121156238,1.0,0.0,1.0,-18.734686,0.102877639234066,0.3520055070371417,10,0,7
Naale Naale,Sanju Weds Geetha,Tippu,601JfnISRyQt4bCTuztVMc,2011-02-01,20,energetic,False,60000,140.625,0.0008924965080755,0.1719993702508442,1.0,0.0,1.0,-17.194395,0.0932496339082717,0.2375718875915953,7,1,7
Sanju Mathu Geetha,Sanju Weds Geetha,Shreya Ghoshal,2mDfNPgtEuXtDR8rWniPH1,2011-02-01,31,calm,True,60000,85.22727272727273,0.0014989864477628,0.2119154511420192,1.0,0.0,1.0,-17.369167,0.1042030602693557,0.2259545183435653,6,0,7
Pankaja,Hudugru,"Mamatha Sharma, Naveen Madhav, Hari Krishna",5dvc792mSvQIeIj580joVH,2011-03-05,48,energetic,False,60000,130.8139534883721,0.0011072300791154,0.2677783498211429,1.0,0.0,1.0,-11.397369384765623,0.100766398012638,0.3160226944409222,4,1,7
Neeralli Sanna-Duet,Hudugru,"Sonu Nigam, Sunitha Upadrasta",5fJQ7wDblgKvevFl4hP6Bf,2011-03-05,41,sad,True,60000,119.6808510638298,0.0011750975668957,0.2118451511397973,1.0,0.0,1.0,-16.521263122558594,0.1068996489048004,0.2669294359200899,6,0,7
Neeralli Sanna-M,Hudugru,Sonu Nigam,3mUZYSyv5Um1mB6recHr51,2011-03-05,32,calm,True,60000,119.6808510638298,0.0011750975668957,0.2118451511397973,1.0,0.0,1.0,-16.521263122558594,0.1068996489048004,0.2669294359200899,6,0,7
Yenchandane Hudugi,Hudugru,"Khailesh Kher, Sukhwinder Singh, Vijay Prakash, Priya Hemesh",6NpUlY6WcilarsdTW0SJmJ,2011-03-05,42,energetic,True,60000,92.21311475409836,0.0013298695581098,0.2773365464195254,1.0,0.0132031617744337,1.0,-19.24956321716309,0.099465824663639,0.2798275918564341,1,0,7
Shambo Shiva Shambo,Hudugru,Shankar Mahadevan,279QTJtGMFDsuuyYSdCYDV,2011-03-05,34,energetic,True,60000,114.79591836734694,0.0007806069003927,0.18879629732492,1.0,0.0,1.0,-14.764433860778809,0.0929290354251861,0.2046586612252533,4,1,7
Neeralli Sanna-F,Hudugru,Sunitha Upadrasta,1S1PsVlhHFsORMhv9BR2zl,2011-03-05,53,energetic,True,48367,119.6808510638298,0.0010221961116533,0.18770457207828,1.0,0.0,1.0,-13.499345779418944,0.1004087328910827,0.251214917345145,6,0,7
Hale Radio,Kempegowda,"Sudeep, Shamitha Malnad",05zHMTcd88xCZf26zeGOJB,2011-01-10,27,happy,True,60000,95.33898305084746,0.0013714958321859,0.2604328674902239,1.0,0.3163400165641548,1.0,-21.51074409484864,0.104184053838253,0.2783638140705246,11,1,7
Thara,Kempegowda,"Vijay Prakash, Shreya Ghoshal",29LTUJhTSPZ16X2YbNj9sQ,2011-01-10,44,energetic,True,60000,92.21311475409836,0.0011564841006427,0.1220980853403839,1.0,0.0,1.0,-13.131996154785156,0.1085908338427543,0.1507506967375517,1,0,7
Sri Rama Jai Rama,Kempegowda,Shankar Mahadevan,6BBYazD1lo43D50oXvcYr8,2011-01-10,27,calm,True,60000,148.02631578947367,0.0012555566259243,0.2182467908482936,1.0,0.0,1.0,-15.482275009155272,0.1004231870174408,0.3168854500508129,7,1,7
Geleyane,Kempegowda,"Naresh Iyer, Lakshmi Manmohan",5WRcS5fitqJzG5nTvvBpDe,2011-01-10,37,happy,True,60000,89.28571428571429,0.0017706098685777,0.3309307511997867,1.0,0.0,1.0,-19.862606048583984,0.108326181769371,0.3741016355407843,4,1,7
Kempegowda,Kempegowda,Ravi Shankar,5Ryaln2ifrgDiQBBXej51E,2011-01-10,34,energetic,True,60000,110.29411764705884,0.0011535561435885,0.262418625577675,1.0,0.0,1.0,-17.783836364746094,0.0986263230443,0.290433752147664,7,1,7
Hegidde Naanu,Vishnuvardhana (Original Motion Picture Soundtrack),V. Harikrishna,2koJFALfpKc4Cyv8pJiWY7,2011,57,calm,True,60000,106.13207547169812,0.0014516402389127,0.1935385098204763,1.0,0.4266188304602575,1.0,-16.873098373413086,0.1031006947159767,0.2892860133463975,1,0,7
Nam Rootalli,Vishnuvardhana (Original Motion Picture Soundtrack),"Vijaya Prakash, Shankar Mahadevan",53clRazMhjtzfOpVF7L5r6,2011,35,energetic,True,60000,125.0,0.0013840732364875,0.2219097681245556,1.0,0.0070596820911258,1.0,-19.90536117553711,0.1089648604393005,0.2528746379302795,10,0,7
One Two Three,Vishnuvardhana (Original Motion Picture Soundtrack),Naveen Madhav,79VaCtE3bwshUKzrbqxM3u,2011,47,energetic,True,60000,100.44642857142856,0.0012316626471309,0.3130853994012175,1.0,0.2320283555467061,1.0,-18.73919105529785,0.0885781943798065,0.3093019607922959,5,1,7
Yarappana Gantu,Vishnuvardhana (Original Motion Picture Soundtrack),Lakshmi Vijay,7zQkAahiy2BVQpdL4JHGFx,2011,34,energetic,True,60000,100.44642857142856,0.0010538829847352,0.2886678652961695,1.0,0.0,1.0,-14.27463436126709,0.0942815467715263,0.304271613019268,10,0,7
Yedeyolage,Vishnuvardhana (Original Motion Picture Soundtrack),"Tippu, Sowmya Raoh",0b6QLFqbjCVRzRIKlYVv0W,2011,49,happy,True,60000,122.28260869565216,0.000852147123681,0.185529950925391,1.0,0.0518744114469392,1.0,-17.28631019592285,0.0922317653894424,0.2694457026241298,8,0,7
Jum Jum Maiyella,Shrimathi (Original Motion Picture Soundtrack),"Shamitha Malnad, Badri",78A5hvaTsHrmiv4rfTOrEY,2011-02-11,0,happy,True,60000,130.8139534883721,0.0008437338190779,0.2582613785327052,1.0,0.0,1.0,-17.221527099609375,0.0724934414029121,0.2961415707509777,4,1,7
