name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Jaago Jaago Bakre,Pushpa The Rise Part - 01,Vishal Dadlani,4aVsN0F48bL9KuD330V51P,2021-12-16,43,energetic,True,60000,110.29411764705884,0.0014676361854055,0.1889264825142196,1.0,0.0366049781441688,1.0,-22.185755,0.123624794,0.2813466468992294,4,1,7
Srivalli,Pushpa The Rise Part - 01,Javed Ali,1xkkeOtWvzmhjgLqxMJ3zR,2021-12-16,50,calm,True,60000,106.13207547169812,0.0011297353457031,0.2375402359025062,1.0,0.0,1.0,-16.472393,0.101746224,0.2629060473293177,11,1,7
Oo Bolega Ya Oo Oo Bolega,Pushpa The Rise Part - 01,Kanika Kapoor,3eYJSa9PPW5f8piMpf1tMr,2021-12-16,31,energetic,True,60000,127.8409090909091,0.0008966412780525,0.2844459596071809,1.0,0.0,1.0,-14.854842,0.10053898,0.3117562723152796,0,1,7
Saami Saami,Pushpa The Rise Part - 01,Sunidhi Chauhan,3hRnAaDYPEIGTMS6JI1dle,2021-12-16,30,energetic,True,60000,140.625,0.0009603645273824,0.2387622408793992,1.0,0.0458039939403533,1.0,-13.927141,0.10288995,0.2642850019624077,5,1,7
Eyy Bidda Ye Mera Adda,Pushpa The Rise Part - 01,Nakash Aziz,0jenJohxJTFQTuqi5Js0Dg,2021-12-16,48,energetic,True,60000,87.890625,0.0008364776945305,0.3498384141430412,1.0,0.0301323924213647,1.0,-20.12084,0.07614451,0.3063917790212185,2,1,7
"Srivalli (From ""Pushpa - The Rise"")(Telugu)","Srivalli (From ""Pushpa - The Rise"")(Telugu)","Devi Sri Prasad, Sid Sriram, Chandra Bose",2YmXGUx32C3CUEgcAyHcGf,2021-10-13,61,calm,True,60000,106.13207547169812,0.0011461529294051,0.2321891906716583,1.0,0.9522356986999512,1.0,-16.68975830078125,0.1023348569869995,0.2811422305493085,11,1,7
Daakko Daakko Meka,Pushpa - The Rise,Sivam,3WJiyfCnt41lWPRBJpP0ZI,2021-08-13,42,energetic,True,60000,110.29411764705884,0.0014364456525023,0.1849792675746533,1.0,0.0007880135672166,1.0,-23.3743839263916,0.1231067031621933,0.2784137679362221,4,1,7
Srivalli,Pushpa - The Rise,Sid Sriram,1YTDRKPDFwZ9pcWmUUnlkQ,2021-08-13,43,happy,True,60000,106.13207547169812,0.0011461529294051,0.2321891906716583,1.0,0.9522356986999512,1.0,-16.68975830078125,0.1023348569869995,0.2811422305493085,11,1,7
Oo Antava Oo Oo Antava,Pushpa - The Rise,Indravathi Chauhan,54A95PPoOFYxmehjCSbrrz,2021-08-13,53,energetic,True,60000,127.8409090909091,0.0008156288158434,0.2891521542003643,1.0,0.0,1.0,-14.40660572052002,0.1082099601626396,0.263932677969506,1,0,7
Saami Saami,Pushpa - The Rise,Mounika Yadav,3Pbcs5mIXWksIfPEpzlyI1,2021-08-13,41,energetic,True,60000,140.625,0.0017278448200404,0.2247777478448275,1.0,0.431897222995758,1.0,-17.325864791870117,0.1017178073525428,0.2460962323996813,5,1,7
