name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Pama Da Sta Da Mene Khapeeri,My Name is Khan,Raheem Shah,6y6k0pnbcLg3F4gdJLZWPB,2012,0,Happy,True,60000,122.28260869565216,0.0010996308489309,0.271403573392508,1.0,0.0821431051057065,1.0,-14.289623,0.0951083526015281,0.2893882647738793,9,1,7
La De Pa Didan Starge,My Name is Khan,"Raheem Shah, Nazia Iqbal",0UmZvtsye01zzGxPHSOHxj,2012,0,energetic,False,60000,140.625,0.0007316504765482,0.2964477322087184,0.8850578218698502,0.0,1.0,-21.834263,0.0890213847160339,0.5447961630782928,7,1,7
Na Darzi Pa Las Da Zulfe Zama,My Name is Khan,Nazia Iqbal,0gSccB3D1b6ADAQ3U7l1Uq,2012,0,sad,True,60000,130.8139534883721,0.0010695936946786,0.3248832152061855,1.0,0.0,1.0,-20.470861,0.0870413035154342,0.300140658721642,4,1,7
Gata Pa Tawan kegi Jama janana,My Name is Khan,"Shah Sawar, Nazia Iqbal",7wgiXfTjoa1J6gqqEMSXR5,2012,0,energetic,False,60000,175.78125,0.0010706081405173,0.2576868278972627,1.0,0.1491556628414649,1.0,-16.805412,0.0856861546635627,0.3629127546318951,7,1,7
Naaz khu Ba Khud Kawoma,My Name is Khan,Nazia Iqbal,0rJZMmthLMQTNbCMueIMJT,2012,0,calm,True,60000,170.45454545454547,0.0010041622339097,0.2189076976593049,1.0,0.0,1.0,-15.449026,0.0923421382904052,0.3347972085961998,2,1,7
Halak Rata Wai duniya,My Name is Khan,Shah Sawar,1qQC1shnJsbaJI2UletpRT,2012,0,energetic,True,60000,98.6842105263158,0.0013741549812188,0.2700032147062744,1.0,0.0,1.0,-15.874242,0.0866920724511146,0.2391265057590787,7,1,7
Sta Khais Bala Korona De Rwan kre di,My Name is Khan,Raheem Shah,4eeKd1N6ipt0yfXfuuX1BB,2012,0,energetic,False,60000,125.0,0.0008441256768416,0.269360099871134,1.0,0.0,1.0,-20.885157,0.094889111816883,0.2543776423959993,7,1,7
Zindagi Do Pal Ki,Kites,KK,3s6H6UW7yPu2rsF8CGki60,2010-03-29,58,calm,True,60000,106.13207547169812,0.0009171390839339,0.3795189015008442,1.0,0.0,1.0,-15.682576179504396,0.0850770473480224,0.2973507967613878,8,0,7
Dil Kyun Yeh Mera,Kites,KK,5nHwX7e5XHnie22nuTFgda,2010-03-29,62,sad,True,60000,83.95522388059702,0.0015014992158321,0.1129434628288304,1.0,0.0030114794860349,1.0,-19.265125274658203,0.0971854925155639,0.22019472103282,6,0,7
Tum Bhi Ho Wahi,Kites,"Vishal Dadlani, Suraj Jagan",0G4CQZIR5myNS3kAU13o7v,2010-03-29,29,energetic,True,60000,170.45454545454547,0.0010209252981492,0.381242987357803,0.4630151391029358,0.0,1.0,-28.6258602142334,0.0814637169241905,0.361715566180849,4,1,7
Kites In The Sky,Kites,"Hrithik Roshan, Suzanne D'Mello",2M4D33zjE5AJZj5NX0ocge,2010-03-29,25,calm,True,60000,122.28260869565216,0.0017489414493026,0.2102100251621933,0.6617914885282516,0.0,1.0,-24.587553024291992,0.0886668041348457,0.2208496976674951,2,1,7
Fire,Kites,"Rajesh Roshan, Vishal Dadlani, Anirudh Bhola, Anushka Manchanda",7js0TOo7PwrlsrwfiDnpHB,2010-03-29,30,energetic,True,60000,95.33898305084746,0.0012681059130948,0.3859891054090384,0.9430962055921556,0.0,1.0,-24.90483856201172,0.0911498218774795,0.4288729260173555,8,0,7
Zindagi Do Pal Ki (Remix By Dj A-Myth),Kites,KK,3O878IkU17iXawXeyiiHEO,2010-03-29,28,energetic,True,60000,125.0,0.0015123417872275,0.345008543620023,1.0,0.0,1.0,-16.060440063476562,0.0863782912492752,0.433108795599385,8,0,7
Dil Kyun Yeh Mera (Remix By Dj A-Myth),Kites,KK,0XV6XWupMJtTH30UlXHYMy,2010-03-29,25,calm,True,60000,95.33898305084746,0.0012144477326024,0.3040570565232847,1.0,0.0,1.0,-17.30963706970215,0.0986381843686103,0.3746584062109337,10,0,7
Tum Bhi Ho Wahi (Remix By Dj A-Myth),Kites,"Vishal Dadlani, Suraj Jagan",5ClNLGABGFWbBqwa4hTkSU,2010-03-29,21,energetic,True,60000,95.33898305084746,0.0008719590347919,0.4662669344894241,1.0,0.0,1.0,-21.30452346801757,0.0801605358719825,0.3388239546209276,4,1,7
Fire (English Version),Kites,"Rajesh Roshan, Vishal Dadlani, Anirudh Bhola, Anushka Manchanda",0EMvinqOMUgmrIk0gGYN6A,2010-03-29,26,energetic,True,60000,95.33898305084746,0.0013305674260528,0.4233392362191166,0.8235602080821991,0.0,1.0,-25.37389373779297,0.0917162224650383,0.2788375141534389,8,0,7
Hey Ya !,Karthik Calling Karthik,"Clinton Cerejo, Shankar Mahadevan, Loy Mendonsa",1qTh7hzjd361hjuzeaMFWK,2010-01-18,59,energetic,True,60000,114.79591836734694,0.0009685331492873,0.2521969184644952,1.0,0.0,1.0,-25.86031723022461,0.0957657769322395,0.2095713255762328,7,1,7
Uff Teri Adaa,Karthik Calling Karthik,"Shankar Mahadevan, Alyssa Mendonsa",0og9wKFGgFFNQnrBe7eisG,2010-01-18,71,energetic,True,60000,130.8139534883721,0.001014920432819,0.1862897984802701,0.6939861178398132,0.8976113224375908,1.0,-28.21891593933105,0.0909215435385704,0.1729491958432119,2,1,7
Jaane Ye Kya Hua,Karthik Calling Karthik,KK,2KCFt4viygNYbV9uMlmkXQ,2010-01-18,41,calm,True,60000,100.44642857142856,0.0016704707298023,0.1362461777628421,1.0,0.0275264610908744,1.0,-15.491134643554688,0.0945394411683082,0.1436542057534051,7,1,7
Kaisi Hai Ye Udaasi,Karthik Calling Karthik,"Kailash Kher, Sukanya Purayastha",5q92JEyY1Cqm5XTcNo012d,2010-01-18,41,sad,True,60000,85.22727272727273,0.0012438881392578,0.0774614894852026,0.3358185663819313,0.0380399610351943,1.0,-32.58890914916992,0.0997648611664772,0.1839691804345634,9,1,7
Karthik Calling Karthik,Karthik Calling Karthik,"Suraj Jagan, Shankar Mahadevan, Caralisa Monteiro, Malika Singh",1iLpqKMTg3i4ARe2K5WDy6,2010-01-18,22,Happy,True,60000,133.92857142857142,0.0015176097689734,0.1883319701497511,0.8790794759988785,0.0,1.0,-24.47867012023925,0.0838736444711685,0.1872453145965252,5,1,7
Karthik 2,Karthik Calling Karthik,Midival Punditz,6U5VsOpYOl5xFGmHmW6T3L,2010-01-18,20,energetic,True,60000,119.6808510638298,0.0010296179251418,0.1452207107625311,1.0,0.0,1.0,-20.44292449951172,0.0836694315075874,0.3448589884489713,1,0,7
"Karthik Calling Karthik (Theme Remix)[Remix By Midival Punditz,Karsh Kale]",Karthik Calling Karthik,"Suraj Jagan, Shankar Mahadevan, Caralisa Monteiro, Monteiro, Malika Singh",4IFyTb0S9yhbFrfbewkmMu,2010-01-18,18,energetic,True,60000,114.79591836734694,0.0009783593160296,0.2302719967839051,1.0,0.0,1.0,-25.963001251220703,0.0960135981440544,0.3143806930663653,7,1,7
Hey Ya ! (Remix By Digital Boyz),Karthik Calling Karthik,"Clinton Cerejo, Shankar Mahadevan, Loy Mendonsa",6qcYCKDy6vEbhFo0wAoYfB,2010-01-18,22,energetic,False,60000,125.0,0.001716996591738,0.1938895758809544,1.0,0.0,1.0,-28.420202255249023,0.103357195854187,0.3385614379345212,7,1,7
"Uff Teri Adaa (Remix By Udyan Sagar,Nucleya)",Karthik Calling Karthik,"Shankar Mahadevan, Alyssa Mendonsa",49YWkuWFii8yLIcWkFkqCI,2010-01-18,29,energetic,True,60000,127.8409090909091,0.0007630470772426,0.3677115387819943,1.0,0.0611001335781895,1.0,-18.188060760498047,0.0917462483048439,0.396400821417011,2,1,7
Lafangey Parindey,Lafangey Parindey,"R. Anandh, Ronit Sarkar, Swanand Kirkire",7qvRfA2tozZWWaiavlY5ln,2013-07-15,15,energetic,True,60000,133.92857142857142,0.0020089863343572,0.1271991750077764,0.6609244644641876,0.0220056270217359,1.0,-27.62393951416016,0.0908800140023231,0.1791996018647804,7,1,7
Man Lafanga,Lafangey Parindey,"R. Anandh, Mohit Chauhan, Swanand Kirkire",369C9qXxeoYoVRdsrpY5VX,2013-07-15,36,calm,True,60000,114.84375,0.0013708136785607,0.1954863462654799,1.0,0.0457394482071537,1.0,-13.560942649841309,0.0927917882800102,0.2346424465380505,11,1,7
Dhatad Tatad,Lafangey Parindey,"R. Anandh, Shail Hada, Anushka Manchanda, Swanand Kirkire",5HNoAliUfUIunD8HQMvhcg,2013-07-15,11,energetic,True,60000,140.625,0.001264572560478,0.3278844177701741,1.0,0.0182009188260819,1.0,-15.72350788116455,0.0805240049958229,0.2165227870213451,7,1,7
Nain Parindey,Lafangey Parindey,"R. Anandh, Shilpa Rao, Swanand Kirkire",51FUDigXzY4Fbdg3CLaNa9,2013-07-15,32,calm,True,60000,133.92857142857142,0.0020089863343572,0.1271991750077764,0.6609244644641876,0.0220056270217359,1.0,-27.62393951416016,0.0908800140023231,0.1791996018647804,7,1,7
Rang Daalein,Lafangey Parindey,"R. Anandh, Suraj Jagan, Swanand Kirkire",73QLH2triXVKLrpsMrTzA5,2013-07-15,8,energetic,True,60000,125.0,0.0009422093460613,0.2791882137619978,1.0,0.2478719023578205,1.0,-14.52778434753418,0.0861166045069694,0.2287819722527966,11,1,7
Born To Fly,Lafangey Parindey,"R. Anandh, Swanand Kirkire",1Tv9pxAUCNt7T119xvb3e0,2013-07-15,5,energetic,False,60000,114.79591836734694,0.0007163887630107,0.1814842291925879,0.6215985491871834,0.0631477194067565,1.0,-26.850988388061523,0.0827788189053535,0.142891805876709,9,1,7
Man Lafanga Club Mix,Lafangey Parindey,"R. Anandh, Mohit Chauhan, Remix by: Joshilay, Swanand Kirkire",1oTe9pnO1P95aSY2levFAh,2013-07-15,4,energetic,True,60000,114.79591836734694,0.0012257559476117,0.1968117994301013,1.0,0.1261777378323801,1.0,-15.425020217895508,0.0903156176209449,0.2895808138204946,1,0,7
Guzaarish,Guzaarish,"KK, Shail Hada, Sanjay Leela Bhansali, A.M. Turaz",3d1wVI3rKahHUYLGildKBq,2010-10-16,40,sad,True,60000,100.44642857142856,0.0018206469875874,0.4951237835495912,0.7130677998065948,0.0286927974011707,1.0,-24.94669342041016,0.0999057441949844,0.429800810610573,11,1,7
