Spotify ID,Title,Artist,Album,Release Date
7zEqY4oGrTVOx85VlRSymi,Tamilselvi,"Anirudh Ravichander, Nakash Aziz",Remo (Original Motion Picture Soundtrack),2016-09-05
0GIoIfiseS6Ss9a8LOzWlW,Yededho - Tamil Version,Vijay Antony,Saithan (Original Motion Picture Soundtrack),2016-11-03
2AfHi9BvE6PP6WBwgQfeWo,Ladukio - Tamil Version,"Vijay Antony, Yazin Nizar",Saithan (Original Motion Picture Soundtrack),2016-11-03
2MQehKqQcNIaKEYUpGat0I,"Oru Poiyavathu (From ""Jodi"")",Hariharan,Tamil Collections Songs of Simran,2016-08-06
2c4b9wEGzwXX1iI8aQDIkt,"Thottal Poomalarum (From ""New"")","Hariharan, Harini",Tamil Collections Songs of Simran,2016-08-06
1II9L2V4fvwcmB3kXfRH11,"Velli Malare (From ""Jodi"")","S. P. Balasubrahmanyam, Mahalakshmi Iyer",Tamil Collections Songs of Simran,2016-08-06
7CQegcnDMKGIWLO12rYPqs,"Ram Bum Bum (From ""Jodi"")","Srinivas, Timmy",Tamil Collections Songs of Simran,2016-08-06
1rZ8fIzC8MFg4EDR3sr3Ix,"U R My Darling - From ""Vaalu""",Thaman S,"Top Tamil Beats, Vol. 2",2016-11-03
1HCtB8bn9b2f4v8x2xClS6,Jayalakshmi - Tamil Version,"Vijay Antony, Yazin Nizar",Saithan (Original Motion Picture Soundtrack),2016-11-03
2ewJUiSAsg7IZB0KXDydoi,"Oru Poiyavathu (From ""Jodi"")","Srinivas, Sujatha",Tamil Collections Songs of Simran,2016-08-06
5lKqI5Nep6poT0nIZyJl6l,Velmuruka Palaniyandava,Kalabhavan Mani,"Tamil Manikanda Swamy Ayyappa Devotional Songs, Vol. 2",2016-07-12
1yt03pKcN9Pmvk4iJUDYB6,"Thanmani Pookkun (From ""Pasumpon"")","Vidyasagar, Krishnachandar, Sujatha",Retro Gold : Tamil,2016-04-15
6l7E1TXimiVmxFdmqnmbBj,"ValamenuKkum (From ""Chithiram Pesuthadi"")",Gana Ulaganathan,Bhavana Tamil Hits,2016-08-15
1t7VcQVj7dNBraIsCp2Rio,"Kaadhal Kaditham (From ""Jodi"")","Unni Menon, S. Janaki",Tamil Collections Songs of Simran,2016-08-06
