name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Oru Dheivam Thantha Poove - Female,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, Chinmayi, P. Jayachandran",3zuRCO9Z036e3DXpjKcFCy,2002-02-14,49,sad,True,60000,69.44444444444444,0.0012268566623174,0.160692786560167,1.0,0.0,1.0,-19.870768,0.08764669,0.1911441287709668,0,1,7
Oru Dheivam Thantha Poove - Male,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, P. Jayachandran, Chinmayi",1BHP8Y2A8k4NOEWj9viT1i,2002-02-14,45,calm,True,60000,69.44444444444444,0.0011498869643783,0.154614874022396,1.0,0.0,1.0,-21.038721,0.09140865,0.1798962559548852,0,1,7
Sattena Nenaindhadhu Nenjam,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, Minmini",6bl2XlSWNyYO6wV4aFqOGk,2002-02-14,37,calm,True,60000,86.53846153846153,0.0011911833526955,0.2136716493456718,1.0,0.0,1.0,-24.128002,0.10734729,0.2585654055687204,7,1,7
Signore Signore,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, Rafique, Noel James, Chandralekha Annupamaa, Swarnalatha",5RtZD4LSK3aZ3rEZn0Fowj,2002-02-14,31,energetic,True,60000,65.40697674418605,0.0014007954419004,0.4371970156694365,0.7042073607444763,0.0,1.0,-26.45637,0.101846315,0.406729661805924,7,1,7
Sundari,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, Hariharan, Tippu, Sujatha Mohan, Karthik",2S0BxbeguDz81ekX5QLOSE,2002-02-14,31,energetic,True,60000,122.28260869565216,0.0009787152000553,0.3584766354037059,1.0,0.0,1.0,-17.142397,0.086301275,0.387577076497511,4,1,7
Vellai Pookkal,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu",3dkKqLvIVG9HSlvEo4Y5sF,2002-02-14,42,calm,True,60000,117.1875,0.0012654615974167,0.1469942669914237,1.0,0.0,1.0,-20.08715,0.091102816,0.2408838335961964,4,1,7
Vidai Kodu,Kannathil Muthamittal (Original Motion Picture Soundtrack),"A.R. Rahman, Vairamuthu, M. S. Viswanathan, Balram, Febi, Manicka Vinayagam",7MHoAhas6Kt8ZvtLifNuwJ,2002-02-14,32,sad,True,60000,133.92857142857142,0.0015020015177612,0.1245243033182989,0.9678346514701844,0.0,1.0,-23.061481,0.093178205,0.2105283600985115,10,0,7
Ennoda Kadhal,Panchathanthiram,"Mano, Harini",31r1kVAoXbB7Cbkbrz5OpW,2002-06-28,33,calm,True,60000,112.5,0.001000988837492,0.2682977887264486,0.7894448041915894,0.0,1.0,-25.244733810424805,0.0956744253635406,0.2814136006442485,7,1,7
Vandhaen Vandhaen,Panchathanthiram,"Kamal Haasan, Sujatha, Nithyasree Mahadevan",6YRCNeBswVRWEBhDf9wPci,2002-06-28,36,energetic,True,60000,114.79591836734694,0.0014448666168414,0.324254420741868,1.0,0.016916723921895,1.0,-14.078949928283691,0.1001881137490272,0.3378366604262713,8,0,7
Kadhal Piriyamal,Panchathanthiram,Kamal Haasan,7DzMDvGFEJ9bt8lq8L7SPO,2002-06-28,22,sad,True,60000,102.27272727272728,0.0013830145805576,0.3471522597371578,1.0,0.0,1.0,-17.173294067382812,0.0977820008993148,0.3124861531075171,5,1,7
