name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
Kangna Re,Paheli,"Sonu Nigam, Shreya Ghoshal, Madhushree, Bela Shende, Kalapini Komakali",4OGlFvfqjRE645PDSprjxk,2005-05-06,31,energetic,True,60000,100.44642857142856,0.0011578373689169,0.2207788927801724,0.6736607104539871,0.0647776273542528,1.0,-26.854649,0.1109084039926529,0.2223466093293023,1,0,7
Phir Raat Kati,Paheli,"Sukhwinder Singh, Sunidhi Chauhan",2SdsxK4tNj5RSoNm26VfDQ,2005-05-06,19,energetic,True,60000,130.8139534883721,0.0008918407912282,0.1994701809956008,1.0,0.0057845973407202,1.0,-16.591507,0.1022183299064636,0.2336699826130695,7,1,7
Laaga Re Jal Laaga,Paheli,"M. M. Kreem, Sonu Nigam, Shurti Sadolikar",3UcOD0rFKSg23hglPFq9Fn,2005-05-06,21,energetic,True,60000,156.25,0.0011056541505975,0.2422355817299146,0.9628913551568984,0.0092157224158672,1.0,-22.510826,0.0935373604297638,0.1896743676046936,8,0,7
Khali Hai Tere Bina,Paheli,"Hariharan, Bela Shende",51WPYVq6C3zMisexfCYrxJ,2005-05-06,21,sad,True,60000,98.6842105263158,0.0016842548872624,0.1617216835062655,1.0,0.0,1.0,-20.898972,0.0987730473279953,0.2110660800852127,6,0,7
Minnat Kare,Paheli,"Shreya Ghoshal, Bela Shende",2GFY27XEGijqu2hORnkQEe,2005-05-06,24,energetic,True,60000,137.1951219512195,0.0012251942247,0.1969762667192499,0.8028900623321533,0.0,1.0,-25.456833,0.1115012094378471,0.229843243570972,4,1,7
Phir Raat Kati (Remix),Paheli,"Sukhwinder Singh, Sunidhi Chauhan",2Gc9KthjBJ6F8XCLUcTO59,2005-05-06,13,energetic,True,60000,130.8139534883721,0.0008949685629188,0.2098038473715784,1.0,0.0731856000044563,1.0,-20.944038,0.1024854928255081,0.1862978972903228,7,1,7
Dheere Jalna,Paheli,"Shreya Ghoshal, Sonu Nigam",5Q6C0locIANdN1jWLABcd2,2005-05-06,30,calm,True,60000,175.78125,0.0017866306341225,0.1501061269663171,1.0,0.0,1.0,-20.905031,0.1037554889917373,0.2058816220866075,4,1,7
Dheere Jalna (Instrumental),Paheli,M. M. Kreem,53gOVIAjJKZO5ILULeOn4F,2005-05-06,19,sad,True,60000,175.78125,0.0015562384844886,0.2192140668047902,0.7346303015947342,0.0083541204539046,1.0,-27.501753,0.1019867584109306,0.1708059915485096,4,1,7
Govinda Song,Sarkar,"Amitabh Bachchan, Kailash Kher, Bapi, Tutul, Bapi-Tutul, Sandeep Nath",17nKwRSIrtwRseuNKTuH8D,2005-06-27,31,energetic,True,60000,125.0,0.0019959195209821,0.2162879376999644,1.0,0.0021201996183248,1.0,-24.26806831359864,0.0843951702117919,0.2318428009861754,3,0,7
Sam Dam Dand Bhed,Sarkar,"Kailash Kher, Bapi-Tutul, Sandeep Nath",5M2f7YbqT2m2uOlUJNkDIP,2005-06-27,46,energetic,True,60000,78.125,0.0010787000806828,0.3281265622222716,1.0,0.0,1.0,-20.681127548217773,0.0852797776460647,0.2334871639901604,7,1,7
