name,album,artist,id,release_date,popularity,mood,lyrics_available,duration_ms,tempo,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,key,mode,time_signature
"Hukum - Thalaivar Alappara - Tamil (From ""Jailer"")","Hukum - Thalaivar Alappara - Tamil (From ""Jailer"")","Anirudh Ravichander, Super Subu",3pDbPKZHrpHAWcJVMsrNwA,2023-07-17,66,energetic,True,60000,102.27272727272728,0.0010793860568328,0.2298497628199431,1.0,0.0352583055011873,1.0,-15.5521965,0.0706039518117904,0.2437777409453357,2,1,7
Onnoda Nadandhaa,Viduthalai (Original Motion Picture Soundtrack),"Ilaiyaraaja, Dhanush, Ananya Bhat",5ppk5XtvJJjkYYfmJrnPX9,2023-03-08,48,calm,True,60000,104.16666666666669,0.0009816236573504,0.1930164672113846,1.0,0.6714018064424594,1.0,-19.86854362487793,0.0961763337254524,0.3445203490632867,0,1,7
Kaattumalli,Viduthalai (Original Motion Picture Soundtrack),"Ilaiyaraaja, Ananya Bhat",5HgXSvl2YoBtEY623UsACk,2023-03-08,64,sad,False,60000,108.17307692307692,0.0018270901318774,0.1867293904694721,0.9070824831724168,0.0,1.0,-27.157468795776367,0.1033826023340225,0.3075099402756803,5,1,7
Arutperunjodhi,Viduthalai (Original Motion Picture Soundtrack),Ilaiyaraaja,4urVhgx7BLgwBB4Q9fl5T2,2023-03-08,35,calm,True,60000,110.29411764705884,0.001288794728172,0.2245334336395751,0.9224700182676316,0.0,1.0,-21.766775131225582,0.093030110001564,0.2570569117637639,9,1,7
Bagheera,Bagheera,"TeraVamp, TronK",5pmZlWVC58qR3WYeEbyHOX,2023-03-26,26,energetic,False,60000,114.79591836734694,0.0015015329341888,0.4629124961118023,1.0,0.0,1.0,-17.33698272705078,0.0955844298005104,0.3814297038383777,4,1,7
Ranjithame,Varisu,"Thaman S, Thalapathy Vijay, M.M.Manasi",2fCstGYgGJgg62gD3UeHmX,2022-12-24,46,energetic,True,60000,125.0,0.0008395801210367,0.2538068753055012,1.0,0.0,1.0,-18.074951171875,0.0962781980633735,0.3131098545050098,4,1,7
Thee Thalapathy,Varisu,"Thaman S, Silambarasan TR",0qgy62WThodLxylEu0Dbnc,2022-12-24,44,energetic,True,60000,130.8139534883721,0.0013329387775041,0.2768309939344117,1.0,0.0,1.0,-11.842394828796388,0.0864946246147155,0.2769657140348266,5,1,7
Soul Of Varisu,Varisu,"Thaman S, K. S. Chithra",3Xhy4piUxuXY1VRqeaHi0Z,2022-12-24,41,calm,True,60000,125.0,0.0015099603953988,0.1474503491046036,1.0,0.0,1.0,-17.161605834960938,0.0937372297048568,0.2154440180475536,1,0,7
Jimikki Ponnu,Varisu,"Thaman S, Anirudh Ravichander, Jonita Gandhi",7fRIo7WyDxXn3r233GCcdL,2022-12-24,66,energetic,True,60000,87.890625,0.0009368669933571,0.3420854521696143,1.0,0.2058305017405353,1.0,-17.562482833862305,0.0965661108493805,0.374234441480986,0,1,7
Vaa Thalaivaa,Varisu,"Thaman S, Shankar Mahadevan, Karthik, Deepak Blue, Aravind Srinivas",4H2ILdDNn6jkE7REM5skJC,2022-12-24,51,energetic,True,60000,114.79591836734694,0.001684555769526,0.1544491048813544,1.0,0.0201084627246827,1.0,-16.335710525512695,0.0926553308963775,0.2091498574189927,1,0,7
Ithu Oru Ponmalai,SPB Rain Melodies (Tamil),S. P. Balasubrahmanyam,0IDEPwYUZeoUvZeRzw1noD,2023-07-25,50,happy,True,60000,117.1875,0.0011096428166118,0.3245460355658994,1.0,0.0,1.0,-19.19556999206543,0.0986899062991142,0.1939844815525212,4,1,7
Aval Oru Navarasa,SPB Rain Melodies (Tamil),S. P. Balasubrahmanyam,0izWuoatf9Cd7qsAEK1I24,2023-07-25,35,energetic,True,60000,117.1875,0.0010941946574827,0.2000386563222093,0.6113745644688606,0.0252964224535952,1.0,-25.15984344482422,0.0926739051938057,0.3184191933353218,6,0,7
Andhi Mazhai Pozhikaruthu,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, S. Janaki",1XF6F5eEVjxb5ZVuTcPQ1a,2023-07-25,48,calm,True,60000,92.21311475409836,0.0010562627534668,0.2638007583374067,1.0,0.0,1.0,-15.680606842041016,0.1017657443881034,0.236207622736644,3,0,7
Ragangal Padhnaaru,SPB Rain Melodies (Tamil),S. P. Balasubrahmanyam,0AQZJEtn5ZeiBFNLXB6tB2,2023-07-25,38,calm,True,60000,130.8139534883721,0.0013402012094362,0.2912989079719161,1.0,0.0,1.0,-15.65534210205078,0.0943904519081115,0.1711288101754142,7,1,7
Ilamai Ennum Poonkaatru,SPB Rain Melodies (Tamil),S. P. Balasubrahmanyam,2zS4Qumy8RpeI455Qh0nM1,2023-07-25,46,sad,True,60000,140.625,0.0014668414676573,0.2454207793614468,1.0,0.0,1.0,-18.46866798400879,0.0964091718196868,0.1953959462574534,2,1,7
Orey Naal Unnai,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, Vani Jairam",6NYlfzNHekdTxVEpmju9pK,2023-07-25,39,calm,True,60000,181.4516129032258,0.0012993556902458,0.2922119400995378,1.0,0.0354466366286094,1.0,-14.967303276062012,0.0954401344060897,0.1605882869408337,9,1,7
Madai Thiranthu,SPB Rain Melodies (Tamil),S. P. Balasubrahmanyam,5Q63xDvLWUGFjDviHLpn9j,2023-07-25,48,calm,True,60000,78.125,0.0014110335911923,0.1510456300824297,1.0,0.2060735166009393,1.0,-19.675582885742188,0.1034834235906601,0.1251397048706829,6,0,7
Chippiyerukkuthu,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, S. Janaki",2UxMkdDYuOil8QeLs34NrA,2023-07-25,39,calm,True,60000,117.1875,0.0010742198270311,0.171703415920503,1.0,0.0147307208136401,1.0,-22.064207077026367,0.101656436920166,0.28954614752072,5,1,7
En Kanmani,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, P. Susheela",0yPvEPUKuwcF4M3YRNZdkZ,2023-07-25,47,calm,True,60000,160.71428571428572,0.000819724411713,0.2425154798869089,0.8772789686918259,0.0031408125374178,1.0,-21.681129455566406,0.0943808630108833,0.237537713273596,11,1,7
Siruponmani Asaiyum,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, S. Janaki",2Vd7UvcsBQGsr1PkfSfqPf,2023-07-25,26,happy,True,60000,156.25,0.0011240007897634,0.4102122296313988,1.0,0.0,1.0,-17.945993423461914,0.0998235568404197,0.2116233414515717,5,1,7
Ayiram Nilave Vaa,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, P. Susheela",78frdOnDOwXOS4seLsxBVv,2023-07-25,37,calm,True,60000,104.16666666666669,0.0010513499604391,0.236808595138642,1.0,0.0,1.0,-15.878246307373049,0.0956365913152694,0.1399555804053312,11,1,7
Kadavul Amaithu Vaitha,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, Saibaba, Pattom Sadan",0JdQrOg3vxGLojUSw5fNCZ,2023-07-25,38,sad,True,60000,100.44642857142856,0.0011423551918796,0.109024020729648,1.0,0.0067851678029484,1.0,-7.454037189483643,0.104761853814125,0.1002690482532661,10,0,7
Bharathi Kannamma,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, Vani Jairam",5O78hIxAs5RADaKRQccOL2,2023-07-25,29,energetic,True,60000,95.33898305084746,0.0012148109271592,0.5637083789270796,1.0,0.368887068222239,1.0,-14.768085479736328,0.090278223156929,0.4511124386246705,4,1,7
Nadhiyoram,SPB Rain Melodies (Tamil),"P. Susheela, S. P. Balasubrahmanyam",4Py0B9mu1OshvWB6Qi9hET,2023-07-25,45,calm,True,60000,102.27272727272728,0.001118228908723,0.3469179263964184,0.8224458992481232,0.0,1.0,-23.581558227539062,0.0933157503604888,0.1878307318694548,1,0,7
Kaathodu Poovurasa,SPB Rain Melodies (Tamil),"S. P. Balasubrahmanyam, P. Susheela",1nolF1CwdyoI4PaEm0oG5C,2023-07-25,27,calm,True,60000,133.92857142857142,0.0011659596402329,0.2486888615634998,1.0,0.0213665785932643,1.0,-15.303937911987305,0.0972211882472038,0.1386407397557315,5,1,7
