Spotify ID,Title,Artist,Album,Release Date
1HBP1zSTlC8xmzsbC6ZTc7,Warriors In Peace - Hindi Version,"A.R. Rahman, Matt Dunkley, Sadhana Sargam, Czech Film Orchestra",Between Heaven and Earth,2004-04-30
77AQ7v35CohpJRoVxqF6Na,Warriors In Peace - Hindi Version,"A.R. Rahman, Matt Dunkley, Sadhana Sargam",A. R. Rahman - The Other Side,2004-01-03
2Yhh7HCGddWeOoOn70cKAD,Warriors In Peace - Hindi Version,"A.R. Rahman, Matt Dunkley, Sadhana Sargam, Czech Film Orchestra",Between Heaven and Earth,2004-05-04
5VU6al0kPvhZnlVhJ6FLtc,Roop Tera Mastana - Guitar,"John Timotie, Somu, S. D. Burman",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
7JXJGnVSBqws2dpgW7vX7q,Om Bhurbhuva Swaha - Gayatri Mahamantra - Hindi,Suresh Wadkar,Om Bhurbhuva Swaha (Gayatri Mahamantra - Hindi),2004-02-25
7AgXhAtmKPX80CJ7pPGOL2,Na Tum Na Jano Hum - Guitar,"John Timotie, Somu, Rajesh Roshan",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
3OWOSa0fH20xp9BUyuKRLN,Yeh Sham Mastani - Guitar,"John Timotie, Somu, R. D. Burman",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
4j6Kq1tqKqY6YAiLohwiVk,Om Gan Ganapataye Namo Namah - Ganesh Mantra - Hindi,Suresh Wadkar,Om Gan Ganapataye Namo Namah (Ganesh Mantra - Hindi),2004-02-25
3rRxAKg3Dl5z9YtpPyWzDA,Chura Liya Hai Tumne Jo Dil Ko - Guitar,"John Timotie, Somu, R. D. Burman",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
3UsVhkpayFkUyczFAsn5RZ,Kaho Naa Pyar Hai - Guitar,"John Timotie, Somu, Rajesh Roshan",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
2F6R7Um67fao6U1ZzQ2Utm,Kya Hua Tera Vada - Guitar,"John Timotie, Somu, R. D. Burman",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
6fJBaUQz55FjiMxTnHyRau,Jeete Hai Yahan - Talibani Fatwa Hindi,"Sneha Pant, Kumar Sanu",Escape From Taliban (Original Motion Picture Soundtrack),2004-01-01
7DNizxaNuvabdz8JGHbEyY,Dawr Hindi - Basic,Scott Gardner,Rhythms And Thoughts,2004
1wtZFMfPK999PJzEYBcY9H,Mata Hindirahechhu,"Deepak Jangam, Ishwor Amatya",Yehinai Jeevan Ho,2004-10-07
6y1JwOLlrtCXOlfpTCZnRI,Bolo Bhakto Jai Maiya Ji(Hindi),Kalpana,Baaghwa Banal Ba Nachniya,2004-09-30
4SdBTrcdggVSVjDVSKJCP7,Haydi Hindi (Instrumental),"Göksün Çavdar, Turgut Özüfler, Yaşar Akpençe, Fatih Doğaner",Allaturca Santa,2004-11-22
0gTNqRe4YEb5TIhmOtkMkP,Wada Kar Le Sajna - Guitar,"John Timotie, Somu, Kalyanji-Anandji",Strings Of Heart - Love Songs From Hindi Films,2004-04-17
4wEVro4gTGo7FoQIeihTCw,Dawr Hindi - Intermediate-advanced,Scott Gardner,Rhythms And Thoughts,2004
33fLl6usb0Rxh8A85aBm9h,"Chanting And The Significance Of The Gayatri Mantras,Pt. 1",Swami Sukhabodhananda,Gayatri Mantra - Hindi,2004-07-31
31wnByzxvIgh5PoUxRbZrf,Hindi Susuko,Joseph Aldana,Hindi Susuko,2004-11-01
0EbJuKPcKAFeuKYMY8XO2K,Haydi Hindi,Sara Deniz Baydur,Allaturca Santa,2004-11-22
