Spotify ID,Title,Artist,Album,Release Date
3kUUBBicEA6RQzakdoML88,Kannadasa,Mahalakshmi Iyer,Thavam,2009-12-01
70vFoJNFHAb01wkjd1vuRv,Kannadasa - (Imman's Dim Light Version),"Sudha Ragunathan, Mahalakshmi Iyer",Thavam,2009-12-01
4yOKS1bJ1aEaLFpWdmjE0z,Baanallu Neene Buviyalli Nene(Bayalu Daari),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
4pzLGjrpuWI7iQEPjuPoct,Jeeva Veene Needu Midithadatha Saange (Hombisilu),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
4vOEt4eHmELSDXNIApWdtn,Kannadave Nammusiru,Ajay Warrier,Mounaraga (Original Motion Picture Soundtrack),2009-08-01
7yIlPyqHFM5KNllszUeEba,Elliruve Manava Kaduva Roopasaiyae(Bayalu Daari),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
6EvYGn1KsBTc8cRHg3w5lV,Baare Baare Chendada Cheluvina(Naagara Haavu),Vijayabhaskar,Mesmerising Film Tunes From Kannada Films,2009-03-31
75QS6xTRRWVIFYWsXXnd4e,Endu Ninna Noduve Endu Nina(Eradu Kanasu),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
7Jqnw0WPrbmHQMmnI02Er3,Orajupuju - Kannadagowla - Adi (Live),"Nithyasree Mahadevan, Embar Kannan, J. Vaithyanathan, S. Karthick",Memorable Concert (Live),2009-12-04
1LPdCgmPObXJByKUaYKe1d,Kanasalu Neene Manasalu Neene (Bayalu Daari),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
54rZpfNncqwOOs4Y5H1ozh,Naguva Naayana Madhura Mouna Midiva (Pallavi Anu Pallavi),Ilaiyaraaja,Mesmerising Film Tunes From Kannada Films,2009-03-31
2c8Jdb2Ww0sYiLOvZ3KJni,Thillana (Kannada),Dr. Sukanya Prabhakar,"Veene Seshanna Krithis, Vol. 7",2009-01-01
3NLIlTOtv35hp59MOe13S0,Aakaashadinda Dhargilda Bombe Ivale(Chandanada Gombe),Rajan–Nagendra,Mesmerising Film Tunes From Kannada Films,2009-03-31
0go78Gzcgj6ycJGtbQ43cr,Hrudaya Rangoli Alisuthithe Indu Mandali (Pallavi Anu Pallavi),Ilaiyaraaja,Mesmerising Film Tunes From Kannada Films,2009-03-31
3D6gFkEOEBHdmMysDM5Gxk,Bhanu Bhoomiya Milanava Bayasutha(Mathu Thappada Maga),Ilaiyaraaja,Mesmerising Film Tunes From Kannada Films,2009-03-31
0WAtBKw9k4JH7qgODOI507,Nee Bandu Ninthaaga Ninthu Nee Nakaga (Kasturi Nivasa),G.K. Venkatesh,Mesmerising Film Tunes From Kannada Films,2009-03-31
6lw1RFKRaFsER4clmrIyq7,Entha Soundarya Nodu Nama Karunada(Mathu Thappada Maga),Ilaiyaraaja,Mesmerising Film Tunes From Kannada Films,2009-03-31
0xow2bqPm5X5SJkWxVMoWA,Kannada,"Mike Mainieri/Marnix Busstra Quartet, Marnix Busstra",Twelve Pieces,2009-03-01
4O8iQJaMZgGBAIVbFCAasY,Kannada,Mike Mainieri/Marnix Busstra Quartet,Twelve Pieces,2009-09-22
