Spotify ID,Title,Artist,Album,Release Date
6w8rniBf9VajlJKancr6Wk,Telugu Thalli,"Sharada, Shyam Mohan",Telugu Thalli,2010-03-27
2l2sBvm93cdeVQJKwaaOct,Rehnuma - Telugu - Narnia - Adbhuta Yatra,Sreerama Chandra,Rehnuma - Telugu (Narnia - Adbhuta Yatra),2010-12-01
6R2LCAsIGLWLOhc311KR2I,Jaare Jaare,"Nikita Nigam, Hard Kaur",Prince Telugu (Original Motion Picture Soundtrack),2010-03-23
14QmpC7feDqa5az1ebaxB5,Druvan,S. P. Sailaja,Bhakthi Kathalu (Telugu Devine stories),2010
4pwcGKgVEOuxnIHUGdFsDt,Cheruko Sanam,"Nikita Nigam, Hard Kaur",Prince Telugu (Original Motion Picture Soundtrack),2010-03-23
1q1CYGqQ17p2VZsIS8uIjY,Upamanyu,S. P. Sailaja,Bhakthi Kathalu (Telugu Devine stories),2010
67DjXvPMPKWeigG700gG6A,Prahalathan,S. P. Sailaja,Bhakthi Kathalu (Telugu Devine stories),2010
4tYzQr7g4gr3CGcIufeVJ7,Podharintilo Nundi,"Raavu Balasaraswathi, S. Rajeswara Rao",Parioric Songs Telugu - Tanguturi Suryakumari,2010-09-30
5FgmG1NNDCwDFbvdWcW2se,Markandeya,S. P. Sailaja,Bhakthi Kathalu (Telugu Devine stories),2010
125eEFWxM9XhxPEKq4TSAo,Raave Raave Kokila,"Raavu Balasaraswathi, S. Rajeswara Rao",Parioric Songs Telugu - Tanguturi Suryakumari,2010-09-30
41Suz1i9vn36aOTTeI07Xx,Idhe Jotha,Tanguturi Suryakumari,Parioric Songs Telugu - Tanguturi Suryakumari,2010-09-30
15krWgVXgwPoJGEmEL2VWx,Premaa Elakaligenu,Raavu Balasaraswathi,Parioric Songs Telugu - Tanguturi Suryakumari,2010-09-30
7bflgB6BaRmbuVjGvVT6Sn,Nee Kosame - Dance Mix,"Sachin Gupta, Shreya Ghoshal",Prince Telugu (Original Motion Picture Soundtrack),2010-03-23
3SwxdhYdeZrOg9oecuz1Mj,"Sri Arasavalli Suryanarayanaswamy Ekanta Seva,Pt. 2","G. Anand, S. Janaki",Parioric Songs Telugu - Tanguturi Suryakumari,2010-09-30
2KeApoKeuax0V1nlGNxUuf,Verrekki Poyanu,Monali Thakur,Prince Telugu (Original Motion Picture Soundtrack),2010-03-23
5JXlezdQhEBD0uZNjZCgft,O Priya Sada - Dance Mix,"Sachin Gupta, Sunayana Dasgupta, Shreya Ghoshal, Nikita Nigam, Hard Kaur",Prince Telugu (Original Motion Picture Soundtrack),2010-03-23
